,q,i,a
0,What can a pharmacist help with in relation to worm infections?,<noinput>,"A pharmacist can help if you have small, white worms in your poo that look like pieces of thread and extreme itching around your anus, particularly at night. These are probably threadworms which are common in the UK and can be treated with medicine from a pharmacy."
1,When should I see a GP for worm infection?,<noinput>,"You should see a GP if you find a large worm or large piece of worm in your poo, have a red, itchy worm-shaped rash on your skin, have sickness, diarrhea or a stomach ache for longer than 2 weeks, or are losing weight for no reason. These could be symptoms of something like roundworm, hookworm, or tapeworm. These infections are usually caught while traveling."
2,What do threadworms look like?,<noinput>,Threadworms look like tiny pieces of white cotton.
3,What do roundworms look like?,<noinput>,Roundworms look more like earthworms.
4,What can hookworms cause?,<noinput>,Hookworms can cause a red worm-shaped rash.
5,What do tapeworms look like?,<noinput>,"Tapeworms are long, pale yellow, and flat."
6,How are worm infections treated?,<noinput>,"All worm infections are treated in a similar way. A GP may ask for a sample of poo to test for worm eggs. Medicine will be prescribed to kill the worms, which is usually taken for 1 to 3 days. It's important to wash hands regularly and avoid reinfection or infecting others."
7,How do you catch worms?,<noinput>,"Worms are mainly spread through contact with small bits of infected poo. They can also be caught from touching objects or surfaces with worm eggs, touching soil, swallowing contaminated water or food, or eating raw or undercooked meat or fish."
8,What can be done to prevent worm infections?,<noinput>,"To prevent worm infections, wash hands regularly, drink boiled or bottled water in high-risk areas, deworm pets regularly, dispose of pet poo properly, wash fruits and vegetables thoroughly, and avoid playing, walking barefoot, or eating raw food in high-risk areas."
0,How can a pharmacist help with worm infections?,<noinput>,"A pharmacist can help if you have small, white worms in your poo or extreme itching around your anus, particularly at night. These are probably threadworms, which are common in the UK and can be treated with medicine from a pharmacy."
1,When should someone see a GP for worm infections?,<noinput>,"Someone should see a GP if they find a large worm or large piece of worm in their poop, have a red, itchy worm-shaped rash on their skin, have sickness, diarrhea, or a stomach ache for longer than 2 weeks, or are losing weight for no reason. These could be symptoms of something like roundworm, hookworm, or tapeworm."
2,What do threadworms look like?,<noinput>,Threadworms look like tiny pieces of white cotton.
3,What do roundworms look like?,<noinput>,Roundworms look more like earthworms.
4,What does a hookworm infection cause?,<noinput>,A hookworm infection can cause a red worm-shaped rash.
5,What do tapeworms look like?,<noinput>,"Tapeworms are long, pale yellow, and flat."
6,How are worm infections treated?,<noinput>,Worm infections are treated by taking medicine prescribed by a GP. The medicine is usually taken for 1 to 3 days and kills the worms. It's important to wash hands regularly after going to the toilet and before eating or preparing food to avoid reinfection.
7,How do you catch worms?,<noinput>,"Worms are mainly spread through small bits of poo from people with a worm infection. You can also get infected by touching objects or surfaces with worm eggs on them, touching soil or swallowing water or food with worm eggs in it, or eating raw or undercooked meat or fish containing baby worms."
8,What can be done to prevent worm infections?,<noinput>,"To prevent worm infections, it's important to wash hands regularly, especially before eating or preparing food and after using the toilet. In high-risk areas, it's recommended to only drink bottled or boiled water, deworm pets regularly, dispose of pet poo properly, and thoroughly wash garden-grown fruits and vegetables."
0,What can a pharmacist help with regarding worm infections?,<noinput>,"A pharmacist can help if you have small, white worms in your poo that look like pieces of thread or extreme itching around your anus, particularly at night. They can provide medicine to treat threadworms, which are common in the UK."
1,When should I see a GP for a worm infection?,<noinput>,"You should see a GP if you find a large worm or large piece of worm in your poo, have a red, itchy worm-shaped rash on your skin, have sickness, diarrhea or a stomach ache for longer than 2 weeks, or are losing weight for no reason. These symptoms could be indicative of roundworm, hookworm, or tapeworm infections."
2,What do threadworms look like?,<noinput>,Threadworms look like tiny pieces of white cotton.
3,What do roundworms look like?,<noinput>,Roundworms look more like earthworms.
4,What do hookworms look like?,<noinput>,Hookworms can cause a red worm-shaped rash.
5,What do tapeworms look like?,<noinput>,"Tapeworms are long, pale yellow, and flat."
6,How are all types of worm infections treated?,<noinput>,"All worm infections are treated in a similar way. You might be asked to provide a sample of poo for testing. If you have worms, a GP will prescribe medicine to kill them, which you take for 1 to 3 days. The people you live with may also need to be treated. Any worms in your gut will eventually pass out in your poo."
7,How can I prevent worm infections?,<noinput>,"To prevent worm infections, you should wash your hands before eating or preparing food and after touching soil or using the toilet. Drink bottled or boiled water in high-risk areas, deworm pets regularly, dispose of dog and cat poo promptly, and thoroughly wash garden-grown fruits and vegetables. Avoid playing in areas with a lot of dog or cat poo, eating raw fruits and vegetables in high-risk areas, walking barefoot in high-risk areas, and eating raw or undercooked pork, beef, or freshwater fish."
