,q,i,a
0,What is the treatment for frozen shoulder?,<noinput>,"Treatment for frozen shoulder includes pain relief, stronger pain and swelling relief, and shoulder exercises."
1,How can physiotherapy help in treating frozen shoulder?,<noinput>,"Physiotherapy can help regain movement in the shoulder through stretching and strength exercises, as well as providing posture and pain relief advice."
2,How long does frozen shoulder last?,<noinput>,"Frozen shoulder can take at least 1.5 to 3 years to get better, but the pain and stiffness will eventually go away."
3,What can you do to ease the pain of frozen shoulder yourself?,<noinput>,"Follow exercises from your GP or physiotherapist, move your shoulder gently, and try using heat packs on your shoulder."
4,How can heat packs help with frozen shoulder pain?,<noinput>,Using a hot water bottle or heat pack on your shoulder for up to 20 minutes can help alleviate pain.
5,What are the causes of frozen shoulder?,<noinput>,"The exact cause of frozen shoulder is often unclear, but it can happen due to an injury or surgery that limits arm movement, or in people with diabetes."
6,When should you see a GP for a frozen shoulder?,<noinput>,It is advisable to see a GP if you have shoulder pain and stiffness that does not go away or if the pain is severe and makes it hard to move your arm.
7,What are some treatments provided by physiotherapists for frozen shoulder?,<noinput>,"Treatments from a physiotherapist can include stretching exercises, strength exercises, posture advice, and pain relief advice."
8,Can you do strenuous exercises if you have a frozen shoulder?,<noinput>,It is not recommended to do strenuous exercises on your own as it may worsen the pain. Follow exercises recommended by your GP or physiotherapist instead.
9,Can frozen shoulder be treated with painkillers?,<noinput>,"Yes, pain relief for frozen shoulder can include over-the-counter painkillers like paracetamol or ibuprofen."
0,What is the treatment for frozen shoulder?,<noinput>,"Treatment for frozen shoulder involves pain relief, stronger pain and swelling relief, and getting movement back through shoulder exercises."
1,How can physiotherapy help with frozen shoulder?,<noinput>,"Physiotherapy can help regain movement in the shoulder through stretching and strength exercises, as well as providing posture and pain relief advice."
2,How long does it take for frozen shoulder to get better?,<noinput>,"Frozen shoulder can last from 1.5 to 3 years, sometimes longer, but the pain and stiffness will eventually go away."
3,What can I do to ease the pain from frozen shoulder?,<noinput>,"You can follow exercises recommended by your GP or physiotherapist, avoid strenuous exercises, and try using heat packs on your shoulder."
4,How do I use heat packs on my shoulder to ease the pain?,<noinput>,"You can place a hot water bottle wrapped in a tea towel on your shoulder for up to 20 minutes, or you can buy heat packs from a pharmacy."
5,What are the causes of frozen shoulder?,<noinput>,"The exact cause of frozen shoulder is often unknown, but it can be triggered by an injury or surgery that restricts arm movement, and it is more common in individuals with diabetes."
6,When should I see a GP for frozen shoulder?,<noinput>,"You should see a GP if you have shoulder pain and stiffness that persists, especially if the pain is severe and affects arm movement."
7,Can I get physiotherapy without seeing a GP first?,<noinput>,"In some areas, you can directly see a physiotherapist without a GP referral."
8,What treatments can be used for frozen shoulder?,<noinput>,"Treatments for frozen shoulder include pain relief, prescribed painkillers, steroid injections to reduce swelling, and shoulder exercises."
9,What should I do if I'm still in pain after finishing my physiotherapy sessions?,<noinput>,"If you're still experiencing pain after completing your physiotherapy sessions, you should consult with your GP or physiotherapist who may recommend additional physiotherapy or alternative treatments."
