,q,i,a
0,What are the risks of cyclospora?,<noinput>,"You can get cyclospora from drinking unclean water or eating food that has not been cooked thoroughly or washed with clean water. Cyclospora is found in parts of Central and South America, south and southeast Asia, the Middle East, and Africa. You cannot catch it from close contact with someone who has it."
1,How can I avoid cyclospora while traveling?,<noinput>,"If you’re traveling to an area where cyclospora is found, there are things you can do to reduce the chances of getting it. Do wash your hands with soap and clean water or alcohol hand gel regularly, only drink bottled, boiled or purified water, and only eat food that has been cooked thoroughly or cleaned with bottled, boiled or purified water. Don’t eat raw fruit and vegetables that have not been washed in bottled, boiled or purified water, have ice in your drinks, or drink tap water or use it to clean your teeth."
2,What are the symptoms of cyclospora?,<noinput>,"Not everyone with cyclospora gets symptoms. If you do get symptoms, they usually start about a week after getting infected. Symptoms of cyclospora include diarrhea, loss of appetite and weight loss, stomach cramps, bloating and farting, tiredness, feeling sick, and muscle aches."
3,When should I seek urgent medical advice regarding cyclospora?,<noinput>,"You should ask for an urgent GP appointment or get help from NHS 111 if you have diarrhea and you've recently traveled to an area where cyclospora is found, have diarrhea for more than 7 days, or have bloody diarrhea or bleeding from your bottom. You can call 111 or get help from 111 online. If you're still abroad, get medical advice where you are as soon as possible."
4,How long does cyclospora usually last?,<noinput>,"Cyclospora usually gets better on its own within a few days or weeks. Make sure you have lots of fluids to avoid dehydration. Sometimes you may be asked to provide a sample of poo (stool sample) so it can be checked for cyclospora. If your symptoms are severe or do not go away, you may need antibiotics."
5,What website can I check the risks of a country I'm traveling to?,<noinput>,You can check the risks of a country you're traveling to on the TravelHealthPro website.
6,How is cyclospora transmitted?,<noinput>,Cyclospora is transmitted through drinking unclean water or eating food that has not been cooked thoroughly or washed with clean water. It is not transmitted through close contact with someone who has it.
7,Is cyclospora a contagious infection?,<noinput>,"No, cyclospora is not contagious. It cannot be caught through close contact with someone who has it."
8,What should I do if I have diarrhea after traveling to an area where cyclospora is found?,<noinput>,"If you have diarrhea after traveling to an area where cyclospora is found, you should ask for an urgent GP appointment or get help from NHS 111. You can also call 111 or get help from 111 online. If you're still abroad, get medical advice where you are as soon as possible."
9,Can cyclospora be treated with antibiotics?,<noinput>,"If your symptoms are severe or do not go away, you may need antibiotics. However, cyclospora usually gets better on its own within a few days or weeks. It is important to stay hydrated and drink plenty of fluids."
0,What are the ways to avoid getting cyclospora while travelling?,How to avoid cyclospora while travelling,"To avoid getting cyclospora while travelling, you should wash your hands regularly with soap and clean water or alcohol hand gel, drink only bottled, boiled or purified water, eat thoroughly cooked food or food cleaned with bottled, boiled or purified water, and avoid eating raw fruits and vegetables that have not been washed in safe water."
1,What are the symptoms of cyclospora?,Symptoms of cyclospora,"Symptoms of cyclospora include diarrhea, loss of appetite and weight loss, stomach cramps, bloating and farting, tiredness, feeling sick, and muscle aches."
2,When should I seek urgent medical help for cyclospora?,Urgent advice,"You should ask for an urgent GP appointment or get help from NHS 111 if you have diarrhea and you've recently traveled to an area where cyclospora is found, have diarrhea for more than 7 days, or have bloody diarrhea or bleeding from your bottom. If you're still abroad, seek medical advice where you are as soon as possible."
3,How is cyclospora treated?,Treatment for cyclospora,"Cyclospora usually gets better on its own within a few days or weeks. It is important to stay hydrated by having lots of fluids. In some cases, a stool sample may be required to check for cyclospora, and if symptoms are severe or do not go away, antibiotics may be prescribed."
4,How can I check if I'm at risk of cyclospora?,<noinput>,"You can check if you're at risk of cyclospora by evaluating if you have traveled to areas where cyclospora is found, such as Central and South America, South and Southeast Asia, the Middle East, and Africa. It cannot be spread through close contact with someone who has it."
5,Where can I check the risks of a country I'm traveling to in terms of cyclospora?,<noinput>,You can check the risks of a country you're traveling to in terms of cyclospora on the TravelHealthPro website.
6,What are the ways to avoid cyclospora while traveling?,<noinput>,"To avoid cyclospora while traveling, it is important to wash your hands regularly with soap and clean water or alcohol hand gel, only drink bottled, boiled, or purified water, only eat food that has been cooked thoroughly or cleaned with safe water, and avoid consuming raw fruits and vegetables that have not been washed in safe water. It is also advised to avoid having ice in your drinks and not to drink tap water or use it to clean your teeth."
7,What is the duration of cyclospora infection?,<noinput>,"Cyclospora infection usually gets better on its own within a few days or weeks. If the symptoms are severe or do not go away, medical intervention may be required."
8,What should I do if I have diarrhea after traveling to an area where cyclospora is found?,<noinput>,"If you have diarrhea after traveling to an area where cyclospora is found, it is recommended to ask for an urgent GP appointment or get help from NHS 111. If you're still abroad, seek medical advice where you are as soon as possible."
9,Are antibiotics necessary for treating cyclospora?,<noinput>,"Antibiotics may be necessary for treating cyclospora if the symptoms are severe or do not go away on their own. However, in most cases, the infection resolves without the need for antibiotics."
