,q,i,a
0,What are the symptoms of hypersomnia?,<noinput>,"Common symptoms of hypersomnia include regularly napping during the day, falling asleep during the day, and sleeping for long hours at night."
1,When should I see a GP if I experience excessive sleepiness?,<noinput>,You should see a GP if you often fall asleep during the day and if sleepiness is affecting your life.
2,What happens at a GP appointment for excessive sleepiness?,<noinput>,"During your appointment, the GP may ask about possible causes of your sleepiness, suggest keeping a sleep diary, or refer you to a specialist in sleep disorders. Treatment will depend on the underlying cause."
3,What are some possible causes of hypersomnia?,<noinput>,"Possible causes of hypersomnia include conditions like narcolepsy, sleep apnea, restless legs syndrome, depression, bipolar disorder, and myalgic encephalomyelitis (ME/CFS). Certain medications, alcohol, and drug use can also contribute."
4,What are some things I can try to improve my sleeping habits?,<noinput>,"You can try going to bed at the same time every night, avoiding alcohol and caffeine, creating a peaceful sleeping environment, avoiding medications that cause drowsiness, and refraining from working late into the night. It may also help to talk to your family and friends about your excessive sleepiness."
5,What should I do if I'm diagnosed with hypersomnia and want to drive?,<noinput>,"If you're diagnosed with hypersomnia, you'll need to inform the Driver and Vehicle Licensing Agency (DVLA) and you may not be able to drive. Learn more about the rules on excessive sleepiness and driving from GOV.UK."
6,What are the additional symptoms and possible causes of hypersomnia?,<noinput>,"Additional symptoms and possible causes of hypersomnia include feeling the need to sleep anywhere (possible cause: narcolepsy), loud snorting, breathing, and snoring at night (possible cause: sleep apnea), unusual feeling in your legs, particularly at night (possible cause: restless legs syndrome), low mood and little interest in things (possible cause: depression), and mood swings ranging from extreme highs to extreme lows (possible cause: bipolar disorder). It can also be caused by myalgic encephalomyelitis (ME/CFS) or certain medications, alcohol, and drug use."
7,What is idiopathic hypersomnia?,<noinput>,Idiopathic hypersomnia is a type of hypersomnia where someone sleeps for long periods and wakes up feeling confused or irritable (known as sleep inertia) and not refreshed. The cause of idiopathic hypersomnia is unknown.
0,What are the symptoms of hypersomnia?,<noinput>,"Symptoms of hypersomnia include regularly napping during the day, falling asleep during the day, and sleeping for long hours at night."
1,When should I see a GP if I have excessive daytime sleepiness?,<noinput>,You should see a GP if you often fall asleep during the day and if sleepiness is affecting your life.
2,What happens during an appointment for hypersomnia?,<noinput>,"During an appointment, a GP will ask about the possible causes of your sleepiness, suggest keeping a sleep diary, and may refer you to a doctor who specializes in sleep disorders."
3,What are the possible causes of hypersomnia?,<noinput>,"Possible causes of hypersomnia include other conditions like narcolepsy, sleep apnoea, restless legs syndrome, depression, bipolar disorder, and myalgic encephalomyelitis (ME/CFS). Some medicines, alcohol, and drugs can also cause excessive daytime sleepiness."
4,What can I do to improve my sleeping habits with hypersomnia?,<noinput>,"You can try going to bed at the same time every night, avoiding alcohol and caffeine, creating a peaceful sleeping environment, avoiding medicines that cause drowsiness, and avoiding working late into the night. It might also help to talk to your family and friends about your excessive sleepiness."
5,Do I need to notify the DVLA if I am diagnosed with hypersomnia?,<noinput>,"Yes, if you are diagnosed with hypersomnia, you need to inform the Driver and Vehicle Licensing Agency (DVLA). There may be rules regarding excessive sleepiness and driving."
0,What are the symptoms of hypersomnia?,<noinput>,"If you have hypersomnia, you may regularly nap during the day, fall asleep during the day, and still sleep for long hours at night."
1,When should I see a GP for excessive sleepiness?,<noinput>,You should see a GP if you often fall asleep during the day and if sleepiness is affecting your life.
2,What happens at a GP appointment for hypersomnia?,<noinput>,"To find out why you're sleeping excessively, a GP might ask you about possible causes of your sleepiness, suggest you keep a sleep diary, and refer you to a doctor who specializes in sleep disorders. Treatment will depend on the cause."
3,What are the possible causes of hypersomnia?,<noinput>,"Possible causes of hypersomnia include narcolepsy, sleep apnoea, restless legs syndrome, depression, bipolar disorder, myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS), certain medications, alcohol, and drug use."
4,What are the additional symptoms of narcolepsy?,<noinput>,Additional symptoms of narcolepsy include feeling the need to sleep anywhere without warning.
5,What are the additional symptoms of sleep apnoea?,<noinput>,"Additional symptoms of sleep apnoea include loud snorting, breathing, and snoring at night."
6,What are the additional symptoms of restless legs syndrome?,<noinput>,"Additional symptoms of restless legs syndrome include an unusual feeling in your legs, particularly at night."
7,What are the additional symptoms of depression?,<noinput>,Additional symptoms of depression include low mood and little interest in things.
8,What are the additional symptoms of bipolar disorder?,<noinput>,Additional symptoms of bipolar disorder include mood swings that range from extreme highs (mania) to extreme lows.
9,What can I try to improve my sleeping habits with hypersomnia?,<noinput>,"To improve your sleeping habits with hypersomnia, you can try going to bed at the same time every night, avoiding alcohol and caffeine, creating a peaceful sleeping environment, avoiding medicines that cause drowsiness, and avoiding working late into the night."
