,q,i,a
0,What are the main symptoms of Morton's neuroma?,<noinput>,"The main symptoms of Morton's neuroma include shooting, stabbing, or burning pain, feeling like a pebble or lump is stuck under your foot, and tingling or numbness in the foot. The symptoms may worsen with movement or when wearing tight or high-heeled shoes."
1,How can I ease the pain of Morton's neuroma myself?,<noinput>,"You can try resting and elevating your foot, applying ice packs for 20 minutes every few hours, taking ibuprofen or paracetamol, wearing wide and comfortable shoes with soft soles, using soft insoles or pads, and avoiding impact activities. It is also advised to avoid wearing tight, pointy shoes, high heels, or shoes with thin soles."
2,When should I see a GP for Morton's neuroma?,<noinput>,"You should see a GP if the pain is severe, gets worse, or persists after treating it yourself for 2 weeks. It is also important to seek medical advice if you experience tingling or numbness in your foot, or if you have diabetes."
3,What treatments are available for Morton's neuroma?,<noinput>,"A GP may suggest soft pads or insoles to relieve pressure, and in more severe cases, referral to a foot specialist for non-surgical treatments such as radiofrequency ablation, injections, or foot surgery. However, access to NHS referral may vary, and private options are available."
4,What are the causes of Morton's neuroma?,<noinput>,"Morton's neuroma is often caused by wearing tight, pointy or high-heeled shoes, engaging in activities that put pressure on the feet like running, or having other foot problems such as flat feet, high arches, bunions, or hammer toes."
5,Is Morton's neuroma a serious condition?,<noinput>,"While Morton's neuroma is not considered life-threatening, it can cause significant discomfort and potentially impact daily activities. Seeking medical advice and appropriate treatment is recommended for proper management."
6,How long does it take for Morton's neuroma pain to improve?,<noinput>,"The duration for Morton's neuroma pain to improve can vary. It is advised to treat the condition yourself for 2 weeks, and if there is no improvement, consult with a healthcare professional for further evaluation and management."
7,Can wearing certain shoes make Morton's neuroma worse?,<noinput>,"Yes, wearing tight, pointy shoes, high heels, or shoes with thin soles can worsen the symptoms of Morton's neuroma. It is recommended to wear wide, comfortable shoes with a low heel and soft sole to relieve pressure."
8,What other foot problems are associated with Morton's neuroma?,<noinput>,"Morton's neuroma can be associated with other foot problems such as flat feet, high arches, bunions, or hammer toes. These conditions can contribute to the irritation or damage of the nerve in the foot."
9,Can I see a podiatrist for Morton's neuroma?,<noinput>,"Yes, you can seek treatment from a podiatrist or foot and ankle surgeon for Morton's neuroma. However, availability of NHS referral may vary, and private options are available."
0,What are the main symptoms of Morton's neuroma?,<noinput>,"The main symptoms of Morton's neuroma include shooting, stabbing, or burning pain, feeling like a pebble or lump is stuck under your foot, and tingling or numbness in the foot. The symptoms may worsen with foot movement or tight shoes."
1,How can I ease the pain of Morton's neuroma myself?,<noinput>,"To ease the pain of Morton's neuroma, you can rest and elevate your foot, apply ice packs for 20 minutes every few hours, take ibuprofen or paracetamol, wear wide and comfortable shoes with soft soles, use soft insoles or pads, try to lose weight if overweight, and avoid impact activities like running and jumping."
2,When should I see a GP for Morton's neuroma?,<noinput>,"You should see a GP if the pain is severe or interfering with your normal activities, if it is getting worse or recurring, if self-treatment has not improved the pain after 2 weeks, if you experience tingling or numbness in your foot, or if you have diabetes."
3,What treatments are available for Morton's neuroma?,<noinput>,"A GP can evaluate your foot to confirm the presence of Morton's neuroma. They may then refer you to a foot specialist for further treatment options. Treatment may involve soft pads or insoles, non-surgical methods such as heat or injections, or foot surgery."
4,How is Morton's neuroma caused?,<noinput>,"Morton's neuroma is caused by an irritated or damaged nerve between the toe bones, often linked to wearing tight, pointy or high-heeled shoes, engaging in running or high-pressure physical activities, or having other foot problems such as flat feet, high arches, bunions or hammer toes."
5,Can I find relief from Morton's neuroma without seeing a GP?,<noinput>,"While seeing a GP is recommended for proper diagnosis, there are self-help measures available to help manage the symptoms of Morton's neuroma. These include resting and elevating the foot, applying ice packs, taking over-the-counter painkillers, wearing appropriate shoes with soft soles, using insoles or pads, and avoiding activities that worsen the pain."
6,What can be done if non-surgical treatments for Morton's neuroma don't work?,<noinput>,"If non-surgical treatments for Morton's neuroma don't provide relief, a foot specialist may suggest steroid or alcohol injections or foot surgery. These options are considered in cases with severe symptoms or when other treatments have not been effective."
7,Are podiatrists available for treating Morton's neuroma on the NHS?,<noinput>,"Referral to a podiatrist on the NHS may not be available to everyone and waiting times can be long. However, you can choose to see a podiatrist privately for treatment of Morton's neuroma."
8,What are the symptoms of severe pain in Morton's neuroma?,<noinput>,"Severe pain in Morton's neuroma is characterized by constant and intense pain that hinders thinking, talking, and sleeping. It can also make movement, daily activities, and even going to the bathroom or getting dressed extremely difficult."
9,Can wearing tight shoes or high heels cause Morton's neuroma?,<noinput>,"Yes, wearing tight, pointy, or high-heeled shoes can contribute to the development of Morton's neuroma. It is important to wear comfortable shoes with proper support to reduce the risk of irritation or damage to the foot nerves."
