,q,i,a
0,What are the symptoms of psoriatic arthritis?,<noinput>,"The symptoms of psoriatic arthritis include pain, swelling and stiffness in one or more joints, swollen fingers or toes, changes in the color or texture of nails, and feeling drained of energy. Symptoms can be worse in the morning and may improve with exercise. Some people may also have symptoms of psoriasis."
1,"What are the other conditions that can cause joint pain, stiffness, and swelling?",<noinput>,"Other conditions that can cause joint pain, stiffness, and swelling include osteoarthritis, rheumatoid arthritis, and gout."
2,"When should I see a GP if I have joint pain, stiffness, and swelling?",<noinput>,"You should see a GP if you have joint pain, stiffness, and swelling that keeps coming back, even if you do not have psoriasis. These symptoms need to be checked."
3,What can I expect at my appointment if I may have psoriatic arthritis?,<noinput>,"If the GP thinks you may have psoriatic arthritis, they will refer you to a specialist (rheumatologist). You may have tests such as blood tests, joint fluid test, X-rays, ultrasound scans, and MRI scans."
4,What are the main treatments for psoriatic arthritis?,<noinput>,"Medicines are the main treatment for psoriatic arthritis. They can include non-steroidal anti-inflammatory drugs (NSAIDs), steroid injections, disease-modifying anti-rheumatic drugs (DMARDs), and biological treatments."
5,What other treatments can be used for psoriatic arthritis?,<noinput>,"Your doctor may also refer you to a physiotherapist or occupational therapist. A physiotherapist can teach you exercises to strengthen your joints, while an occupational therapist can recommend adjustments at home and work."
6,What can I do to ease the symptoms of psoriatic arthritis?,<noinput>,"You can try exercising regularly with low impact exercises like swimming, walking, and yoga. Losing weight if you're overweight can reduce pressure on your joints. Additionally, cutting down on alcohol and avoiding smoking can help alleviate symptoms."
7,What are the causes of psoriatic arthritis?,<noinput>,"Psoriatic arthritis can develop in some people with psoriasis. It's caused by the immune system attacking healthy tissue, but it's unclear why some individuals with psoriasis develop psoriatic arthritis while others do not."
8,Can herbal remedies be used to treat psoriatic arthritis?,<noinput>,"No, it is not recommended to use herbal remedies to treat psoriatic arthritis as they may interfere with any medicines you may be taking."
9,Where can I find more information about psoriatic arthritis?,<noinput>,You can find more information about psoriatic arthritis from Versus Arthritis and the Psoriasis Association. They provide resources on disease-modifying anti-rheumatic drugs and biological treatments.
0,What are the symptoms of psoriatic arthritis?,<noinput>,"Symptoms of psoriatic arthritis include pain, swelling and stiffness in 1 or more joints, swollen fingers or toes, changes in nail color or dents in nails, and feeling drained of energy. Symptoms can be worse in the morning and may improve with exercise. Some people may also have symptoms of psoriasis."
1,"What are some conditions that can cause joint pain, stiffness, and swelling?",<noinput>,"Other conditions that can cause joint pain, stiffness, and swelling include osteoarthritis, rheumatoid arthritis, and gout."
2,"When should I see a GP if I have joint pain, stiffness, and swelling?",<noinput>,"You should see a GP if you have joint pain, stiffness, and swelling that keeps coming back, even if you do not have psoriasis. It's important to get these symptoms checked."
3,What happens at an appointment if the GP suspects psoriatic arthritis?,<noinput>,"If the GP thinks you may have psoriatic arthritis, they will refer you to a specialist (rheumatologist). You may undergo tests such as blood tests, joint fluid tests, X-rays, ultrasound scans, and MRI scans."
4,What are the main treatments for psoriatic arthritis?,<noinput>,"The main treatments for psoriatic arthritis are medicines. If a medicine does not help with your symptoms, inform your doctor. Other options may work better for you. Medicines used include non-steroidal anti-inflammatory drugs (NSAIDs), steroid injections, disease-modifying anti-rheumatic drugs (DMARDs), and biological treatments."
5,What can a physiotherapist help with in psoriatic arthritis?,<noinput>,A physiotherapist can teach you exercises to help strengthen your joints and prevent joint damage in psoriatic arthritis.
6,What can an occupational therapist help with in psoriatic arthritis?,<noinput>,"An occupational therapist can discuss adjustments you can make at home and at work, and recommend equipment that makes certain tasks easier in psoriatic arthritis."
7,What are some things I can do to ease the symptoms of psoriatic arthritis?,<noinput>,"To ease the symptoms of psoriatic arthritis, you can exercise regularly with low impact exercises, try to lose weight if overweight, cut down on alcohol, avoid smoking, and avoid using herbal remedies."
8,What causes psoriatic arthritis?,<noinput>,"Psoriatic arthritis is believed to be caused by the immune system attacking healthy tissue, similar to psoriasis. The exact reason why some people with psoriasis get psoriatic arthritis and others do not is unclear."
0,What are the symptoms of psoriatic arthritis?,<noinput>,"Symptoms of psoriatic arthritis include pain, swelling and stiffness in 1 or more joints, swollen fingers or toes, changes in nail color or dents in nails, and feeling drained of energy. Some people may also experience symptoms of psoriasis."
1,"What should I do if I have joint pain, stiffness, and swelling that keeps coming back?",<noinput>,"You should see a GP (General Practitioner) to get checked, even if you don't have psoriasis. These symptoms need to be evaluated."
2,What happens at the appointment if the GP suspects psoriatic arthritis?,<noinput>,"If the GP suspects psoriatic arthritis, they will refer you to a specialist called a rheumatologist. You may undergo tests such as blood tests, joint fluid tests, X-rays, ultrasound scans, or MRI scans."
