,q,i,a
0,What are some common allergens?,<noinput>,"Common allergens include tree and grass pollen, house dust mites, certain foods (such as peanuts, milk, and eggs), animal fur, insect stings, and certain medicines."
1,What are the symptoms of an allergic reaction?,<noinput>,"Symptoms of an allergic reaction can include a runny nose, sneezing, pain or tenderness around your cheeks, eyes or forehead, coughing, wheezing, breathlessness, itchy skin, a raised rash (hives), diarrhea, feeling or being sick, and swollen eyes, lips, mouth, or throat."
2,When should I call 999 for immediate medical attention?,<noinput>,"You should call 999 for immediate medical attention if your lips, mouth, throat, or tongue suddenly become swollen, you're having difficulty breathing, your throat feels tight or you're struggling to swallow, your skin, tongue, or lips turn blue, grey, or pale, you become confused or dizzy, someone faints and cannot be woken up, or a child is limp, floppy, or not responding as usual."
3,What should I do if I have an adrenaline auto-injector?,<noinput>,"If you have an adrenaline auto-injector and are experiencing a serious allergic reaction, use the injector immediately. Instructions are included on the side of the injector. After using the injector, call 999 for an ambulance, even if you or the person with you seems to be feeling better."
4,When should I see a GP regarding allergies?,<noinput>,You should see a GP if you think you or your child may have an allergy.
5,What tests might a GP arrange for allergies?,<noinput>,A GP may arrange some allergy tests or refer you to a specialist allergy clinic. The tests you may have include a skin prick or patch test and blood tests.
6,What treatments are available for allergies?,<noinput>,"Treatments for allergies include trying to avoid allergens, taking medications like antihistamines, steroids, and adrenaline auto-injectors, and considering desensitization (immunotherapy) under the supervision of a medical professional."
7,What is desensitization for allergies?,<noinput>,"Desensitization, or immunotherapy, involves gradually exposing the person to the allergen over time to reduce the body's reaction. This should only be done under the supervision of a medical professional."
8,Where can I find more information about living with allergies?,<noinput>,You can find more information about living with allergies from Allergy UK.
0,What are some common allergens?,<noinput>,"Common allergens include tree and grass pollen, house dust mites, certain foods such as peanuts, milk, and eggs, animal fur, and insect stings."
1,What are the symptoms of an allergic reaction?,<noinput>,"Symptoms of an allergic reaction can include a runny nose or sneezing, pain or tenderness around the cheeks, eyes or forehead, coughing, wheezing or breathlessness, itchy skin or a raised rash, diarrhea, feeling or being sick, and swollen eyes, lips, mouth or throat."
2,When should I call 999 in case of an allergic reaction?,<noinput>,"You should call 999 if your lips, mouth, throat or tongue suddenly become swollen, you're breathing very fast or struggling to breathe, your throat feels tight or you're struggling to swallow, your skin, tongue or lips turn blue, grey or pale, you suddenly become very confused, drowsy or dizzy, someone faints and cannot be woken up, or a child is limp, floppy or not responding like they normally do."
3,What should I do if I have an adrenaline auto-injector?,<noinput>,"If you have an adrenaline auto-injector, you should use it immediately during a serious allergic reaction. Instructions are included on the side of the injector. After using the injector, call 999 for an ambulance even if you or the person you're with seems to be feeling better."
4,When should I see a GP for allergies?,<noinput>,You should see a GP if you think you or your child may have an allergy.
5,What tests may a GP arrange for allergies?,<noinput>,A GP may arrange some allergy tests or refer you to a specialist allergy clinic. Tests you may have include a skin prick or patch test and blood tests.
6,What are the treatment options for allergies?,<noinput>,"Treatment options for allergies include trying to avoid the allergen when possible, taking medications like antihistamines or steroid tablets and creams, using emergency adrenaline auto-injectors for severe reactions, and undergoing desensitization (immunotherapy) under medical supervision."
7,Which organization provides further information on living with allergies?,<noinput>,Allergy UK provides further information on living with allergies.
8,What is desensitization (immunotherapy)?,<noinput>,"Desensitization or immunotherapy for severe allergies involves carefully exposing the individual to the allergen over time, allowing the body to gradually become less reactive."
9,What does an allergy management plan entail?,<noinput>,An allergy management plan provided by a specialist includes guidance on how to manage the allergy effectively.
0,What are some common allergens?,<noinput>,"Common allergens include tree and grass pollen, house dust mites, foods like peanuts, milk, and eggs, animal fur, and insect stings."
1,What are the symptoms of an allergic reaction?,<noinput>,"Symptoms of an allergic reaction can include a runny nose or sneezing, pain or tenderness around the cheeks, eyes, or forehead, coughing, wheezing or breathlessness, itchy skin or a raised rash, diarrhea, feeling or being sick, and swollen eyes, lips, mouth, or throat."
2,When should I call 999 for an allergic reaction?,<noinput>,"You should call 999 if your lips, mouth, throat, or tongue suddenly become swollen, you're breathing very fast or struggling to breathe, your throat feels tight or you're struggling to swallow, your skin, tongue, or lips turn blue, grey or pale, you suddenly become very confused, drowsy, or dizzy, someone faints and cannot be woken up, or a child is limp, floppy, or not responding like they normally do."
3,What should I do if I have an adrenaline auto-injector?,<noinput>,"If you have an adrenaline auto-injector and you're having a serious allergic reaction, use it immediately. Instructions are included on the side of the injector. Call 999 for an ambulance after using the injector, even if you or the person you're with seems to be feeling better."
4,When should I see a GP for allergies?,<noinput>,You should see a GP if you think you or your child may have an allergy.
5,What tests may be done for allergies?,<noinput>,"A GP may arrange some allergy tests or refer you to a specialist allergy clinic. Tests you may have include a skin prick or patch test, blood tests, or a special diet to see if your symptoms improve."
6,What are the treatments for allergies?,<noinput>,"Treatments for allergies include avoiding the allergen when possible, using medicines like antihistamines, steroid tablets, and steroid creams for mild reactions, using emergency medicines called adrenaline auto-injectors for severe reactions, and desensitization or immunotherapy for severe reactions."
7,What is desensitization or immunotherapy?,<noinput>,"Desensitization or immunotherapy is a treatment for severe allergies. It involves gradually exposing you to the allergen over time, so your body gets used to it and does not react as severely. This should only be done by a medical professional."
8,What is an allergy management plan?,<noinput>,An allergy management plan is given by a specialist and explains how to manage your allergy.
9,Where can I find more information about living with an allergy?,<noinput>,You can find more information about living with an allergy on the Allergy UK website.
