,q,i,a
0,How can I treat a cut or graze myself?,<noinput>,"You can treat a cut or graze by stopping any bleeding, cleaning the wound, and covering it with a plaster or dressing. If it's painful, you can take painkillers such as paracetamol or ibuprofen."
1,What should I do if the wound is bleeding a lot?,<noinput>,"Check the wound and make sure there's nothing stuck in it. Apply pressure to the wound using a bandage or a clean cloth for 10 minutes. If the bleeding continues, add another bandage and continue applying pressure."
2,How should I clean and dress a cut or graze?,<noinput>,"Wash your hands thoroughly and put on gloves if available. Rinse the wound with bottled or tap water, clean the area around the wound, and pat it dry. Apply a sterile dressing or plaster over the wound and change it as needed."
3,When should I seek urgent medical advice?,<noinput>,"You should seek urgent medical advice or call NHS 111 if the wound has soil, pus, or body fluids in it, if it's still dirty after cleaning, if it's swollen, red, or getting more painful, if it's larger than 5cm, if you feel unwell or have a high temperature."
4,When should I call 999 or go to A&E?,<noinput>,"You should call 999 or go to A&E if you cannot stop the bleeding, if the blood comes out in spurts and is bright red, if you lose feeling near the wound or have trouble moving it, if you have a bad cut on your face or palm, if the wound is very large or deep, or if something is stuck in the cut."
5,What treatments are available for cuts and grazes?,<noinput>,"The treatment for a cut or graze depends on its severity and the risk of infection. It may be cleaned, closed with stitches, strips, or special glue, and covered with a dressing. In some cases, an injection to prevent tetanus or antibiotics may be necessary."
6,Can I take aspirin for pain relief?,<noinput>,"No, aspirin should not be given to children under 16. You can take painkillers such as paracetamol or ibuprofen for pain relief."
7,How often should I change the dressing for a cut or graze?,<noinput>,"You should change the dressing for a cut or graze as often as necessary. If the wound has closed, you can remove the dressing after a few days."
8,What should I do if I have a cut and feel generally unwell or have a high temperature?,<noinput>,"If you have a cut and feel generally unwell or have a high temperature, you should seek urgent medical advice or call NHS 111."
9,Is it safe to try to remove something stuck in a cut myself?,<noinput>,"No, you should not try to remove something stuck in a cut yourself. Seek medical help for safe removal."
0,How can I treat a cut or graze at home?,<noinput>,"You can treat a cut or graze at home by stopping any bleeding, cleaning the wound, and covering it with a plaster or dressing. If it's painful, you can take painkillers such as paracetamol or ibuprofen."
1,What should I do if the wound is bleeding heavily?,<noinput>,"If the wound is bleeding heavily, check the wound for any objects stuck in it. If there's nothing in the wound, apply pressure using a bandage or a clean cloth for 10 minutes. If there's something stuck in the wound, do not try to remove it, but press firmly on either side of the object to close the wound."
2,How do I clean and dress a cut or graze?,<noinput>,"To clean a small wound, wash your hands thoroughly and rinse the wound with bottled or tap water. Avoid getting antiseptic into the wound. Pat the area dry and apply a sterile dressing or plaster. Change the dressing regularly until the wound has closed."
3,When should I seek medical help for a wound?,<noinput>,"You should ask for an urgent GP appointment or call NHS 111 if the wound has soil, pus, or body fluids in it, is still dirty after cleaning, if you were bitten by a person or an animal, if the cut is swollen, red, and getting more painful, if the cut is larger than 5cm (2 inches), or if you feel unwell with a high temperature."
4,When should I call 999 or go to A&E for a wound?,<noinput>,"You should call 999 or go to A&E if you have a cut and cannot stop the bleeding, if the blood comes out in spurts and is bright red and hard to control, if you lose feeling near the wound or have trouble moving it, if you have a bad cut on your face or the palm of your hand, if the wound is very large or deep, or if there's something stuck in the cut."
5,What treatments are available for cuts and grazes?,<noinput>,"The treatment for cuts and grazes depends on the severity and risk of infection. It may involve cleaning the wound and closing it with stitches, strips, or special glue. If there's an infection or a risk of infection, the wound may not be closed immediately and antibiotics or tetanus prevention may be necessary."
6,Can I take aspirin for pain relief?,"No, do not give aspirin to children under 16.","No, aspirin should not be given to children under 16 years of age."
7,How can I apply plasters and other dressings?,<noinput>,"To apply plasters and dressings, make sure the wound is clean and dry. Peel the backing from the plaster or dressing and apply it firmly over the wound. Make sure the edges stick well to the surrounding skin to prevent dirt or bacteria from entering."
8,What should I do if a shard of glass is stuck in the cut?,<noinput>,"If a shard of glass is stuck in the cut, do not try to take it out yourself. Seek immediate medical help by calling 999 or going to A&E."
9,Is tetanus prevention necessary for all wounds?,<noinput>,"Tetanus prevention may be necessary for wounds that involve the risk of contamination with tetanus bacteria, such as dirty or deep wounds. It is best to consult a medical professional to determine if tetanus prevention is required."
