,q,i,a
0,What are the symptoms of PBC?,<noinput>,"Symptoms of PBC can include bone and joint aches, fatigue, itchy skin, dry eyes and mouth, and pain or discomfort in the upper right side of the tummy."
1,How is PBC diagnosed?,<noinput>,"PBC is usually diagnosed through blood tests. An ultrasound scan is also done to rule out other problems with the bile ducts and assess the liver. In some cases, a liver biopsy may be recommended."
2,What causes PBC?,<noinput>,"PBC is caused by the immune system mistakenly attacking the bile ducts in the liver. The exact cause is not known, but it is thought to be related to differences in how the immune system functions."
3,How is PBC treated?,<noinput>,PBC is treated with medications such as ursodeoxycholic acid and obeticholic acid. These treatments can slow down the progression of the disease and prevent liver failure. Liver transplant may be needed in severe cases.
4,What are the complications of untreated PBC?,<noinput>,"Untreated PBC can lead to complications such as osteoporosis, portal hypertension, ascites, vitamin deficiencies, and a slightly increased risk of liver cancer."
5,Can PBC cause osteoporosis?,<noinput>,"Yes, PBC can lead to osteoporosis, which is a condition characterized by weak and brittle bones."
6,What is liver failure?,<noinput>,"Liver failure occurs when the liver can no longer function properly. In the case of PBC, severe liver damage can lead to liver failure."
7,What are the main treatments for PBC?,<noinput>,The main treatments for PBC include ursodeoxycholic acid and obeticholic acid. These medications help slow down the progression of the disease and protect the liver.
8,Can PBC be fatal?,<noinput>,"If left untreated, PBC can lead to liver failure, which can be fatal. However, with appropriate treatment, the majority of people with PBC can prevent liver failure."
9,Is liver transplant a treatment option for PBC?,<noinput>,"In severe cases of PBC where the liver is severely damaged, a liver transplant may be necessary as a treatment option."
0,What are the symptoms of PBC?,<noinput>,"Symptoms of PBC can include bone and joint aches, fatigue, itchy skin, dry eyes and mouth, and pain or discomfort in the upper right side of the tummy."
1,How is PBC diagnosed?,<noinput>,"PBC is usually diagnosed through routine blood tests. An ultrasound scan is also performed to rule out other problems with the bile ducts and assess the liver. In some cases, a liver biopsy may be recommended for further evaluation."
2,What causes PBC?,<noinput>,"In PBC, the immune system mistakenly attacks the bile ducts in the liver, leading to damage and scarring. The exact cause of this immune system malfunction is unclear."
3,How is PBC treated?,<noinput>,"PBC is a progressive condition, but the damage to the liver can be slowed down with treatments like ursodeoxycholic acid and obeticholic acid. Liver transplantation may be needed in severe cases."
4,What are the complications of PBC?,<noinput>,"Untreated or advanced PBC can lead to complications such as osteoporosis, portal hypertension, ascites, vitamin deficiencies, and a slightly increased risk of liver cancer."
5,Can PBC cause fatigue?,PBC can cause extreme tiredness and fatigue.,"Yes, PBC can cause fatigue and extreme tiredness."
6,How long does it take for PBC to progress?,The progression of PBC can vary between individuals.,"The rate at which PBC progresses can vary between individuals. Sometimes, it can take decades."
7,What medicines can help relieve the itchiness associated with PBC?,<noinput>,There are medicines available that can help relieve the itchiness associated with PBC.
8,What is portal hypertension?,<noinput>,Portal hypertension refers to increased blood pressure inside the blood vessels in your abdomen.
9,Is liver transplantation sometimes needed for PBC treatment?,<noinput>,"Yes, in severe cases of PBC where the liver is severely damaged, a liver transplant may be needed."
