,q,i,a
0,What is bursitis?,<noinput>,Bursitis is when a joint becomes painful and swollen due to inflammation of the fluid-filled sacs (bursa) that cushion the joints.
1,How can I check if I have bursitis?,<noinput>,"You might have bursitis if one of your joints is painful, tender, swollen, and more painful when you move it or press on it. The affected area may also be red."
2,What are the self-treatment options for bursitis?,<noinput>,"To treat bursitis at home, you can rest the joint, apply ice to reduce swelling, and take painkillers such as paracetamol or ibuprofen. It may also help to use extra cushions while sleeping to support the affected joint."
3,When should I see a GP for bursitis?,<noinput>,"You should see a GP if your symptoms have not improved or are getting worse after treating it yourself for 1 to 2 weeks, if you have a high temperature or feel hot and shivery, if you cannot move the affected joint, or if you have severe, sharp, or shooting pains in the joint."
4,What happens at a GP appointment for bursitis?,<noinput>,"At a GP appointment for bursitis, they may take a sample of fluid from the affected joint using a needle for further testing. If necessary, you may be referred for other tests or to a hospital."
5,What are the treatments for bursitis?,<noinput>,"Treatments for bursitis may include antibiotics if it is caused by an infection, a steroid injection to reduce swelling, and in rare cases, surgical drainage or removal of the inflamed bursa."
6,How can I prevent bursitis from coming back?,<noinput>,"To prevent bursitis from recurring, maintain a healthy weight, clean any cuts on elbows and knees to prevent infections, warm up properly before exercising, use padding when putting pressure on joints, and take regular breaks during activities that stress the joints."
0,What are the symptoms of bursitis?,<noinput>,"Symptoms of bursitis include joint pain, swelling, tenderness, warmth, and increased pain with movement or pressure. The affected area may also appear red."
1,How can I treat bursitis at home?,<noinput>,"To treat bursitis at home, you can rest the joint, apply ice packs, and take painkillers like paracetamol or ibuprofen. It may also help to use extra cushions around the affected joint while sleeping."
2,When should I see a GP for bursitis?,<noinput>,"You should see a GP if your symptoms have not improved or are getting worse after self-treatment for 1 to 2 weeks. Other reasons to see a GP include a high temperature, inability to move the joint, or severe, sharp, or shooting pains."
3,What happens at a GP appointment for bursitis?,<noinput>,"At a GP appointment for bursitis, they may take a sample of fluid from the affected joint for testing and to relieve symptoms. Further tests or referrals to a hospital may be needed if symptoms persist."
4,What are the treatments for bursitis?,<noinput>,"Treatments for bursitis can include antibiotics if there is an infection, steroid injections to reduce swelling, or surgical drainage or removal of the inflamed bursa in severe or recurrent cases."
5,How can I prevent bursitis from recurring?,<noinput>,"To prevent bursitis from recurring, maintain a healthy weight, keep cuts on elbows and knees clean, warm up properly before exercise, use padding during activities that put pressure on joints, and take regular breaks."
6,What are the common joints affected by bursitis?,<noinput>,"Bursitis can affect any joint, but it is most common in the shoulders, hips, elbows, or knees."
7,How long does bursitis usually last?,<noinput>,Bursitis typically goes away within a few weeks with proper self-treatment.
8,Can bursitis be caused by an infection?,<noinput>,"Yes, bursitis can be caused by an infection, in which case antibiotics may be prescribed."
9,Is surgical intervention necessary for bursitis?,<noinput>,"Surgical drainage or removal of the inflamed bursa is rare and usually not necessary for bursitis, except in severe or recurrent cases."
0,What are the symptoms of bursitis?,<noinput>,"Symptoms of bursitis include joint pain, tenderness or warmth, joint swelling, and increased pain with movement or pressure."
1,How can I treat bursitis at home?,I have bursitis in my shoulder.,"To treat bursitis at home, rest the joint, apply ice for 10 minutes every few hours, and take painkillers like paracetamol or ibuprofen. It may also help to use extra cushions around the affected joint while sleeping."
2,When should I see a GP for bursitis?,"I have been treating my bursitis at home for 2 weeks, but the symptoms have not improved.","You should see a GP if your symptoms have not improved or are getting worse after treating it yourself for 1 to 2 weeks, if you have a high temperature or feel hot and shivery, if you cannot move the affected joint, or if you have severe or shooting pains in the joint."
3,What happens at a GP appointment for bursitis?,<noinput>,"At your GP appointment, they may take a sample of fluid from the affected joint to test for infection and other conditions. If your symptoms do not improve, you may be referred for further tests."
4,What are the treatments for bursitis?,<noinput>,"Treatments for bursitis include antibiotics if caused by an infection, a steroid injection to reduce swelling, and, in severe cases, surgical drainage or removal of the inflamed bursa."
5,How can I prevent bursitis from coming back?,<noinput>,"To prevent bursitis from coming back, maintain a healthy weight, clean any cuts to prevent infections, warm up properly before exercising, use padding when putting pressure on joints, and take regular breaks when doing activities that stress the joints."
