,q,i,a
0,What is photodynamic therapy (PDT)?,<noinput>,"Photodynamic therapy (PDT) is a treatment that uses light-sensitive medicine and a light source to destroy abnormal cells, such as those in the skin, eyes, mouth, food pipe, and lungs. It is also used to treat certain types of cancer."
1,What are the uses for photodynamic therapy (PDT)?,<noinput>,"Photodynamic therapy (PDT) can be used to treat conditions such as actinic keratoses, Bowen's disease, basal cell carcinoma, Barrett's oesophagus, oesophageal cancer, lung cancer, warts, acne, and extramammary Paget's disease."
2,How does photodynamic therapy (PDT) work?,<noinput>,"During photodynamic therapy (PDT), a light-sensitive medicine is applied to the abnormal cells, which are then exposed to a light source. This activates the medicine and causes a reaction that damages nearby cells, allowing for targeted treatment."
3,What are the different ways of having photodynamic therapy (PDT)?,<noinput>,"There are two ways of having photodynamic therapy (PDT): conventional PDT, which uses light from a lamp or laser, and daylight PDT, which uses natural daylight to activate the medicine."
4,What happens during conventional photodynamic therapy (PDT)?,<noinput>,"During conventional photodynamic therapy (PDT), you will be given a light-sensitive medicine and then return for the light treatment. The medicine may be a cream, injection, or special drink, and a lamp or laser will be used to shine light on the treatment area."
5,What happens during daylight photodynamic therapy (PDT)?,<noinput>,"During daylight photodynamic therapy (PDT), a light-sensitive cream is applied to the affected area, and you will need to spend 2 hours outdoors in daylight to activate the medicine. Sunscreen should be used during this time."
6,What should I expect after photodynamic therapy (PDT)?,<noinput>,"After photodynamic therapy (PDT), the treated area may be covered and you should avoid scratching or knocking it. Depending on the treatment, a follow-up appointment will be arranged to assess the effectiveness and determine if further treatment is needed."
7,What are the risks and side effects of photodynamic therapy (PDT)?,<noinput>,"Common side effects of photodynamic therapy (PDT) include a burning or stinging sensation during the light treatment, sensitivity to sunlight and bright indoor lights, redness, swelling, blistering, itching, sore throat, chest pain, and temporary hair loss."
8,Is photodynamic therapy (PDT) a safe treatment?,<noinput>,"Photodynamic therapy (PDT) is considered a very safe and effective treatment when used for approved conditions. However, it's important to discuss the possible risks with your doctors before undergoing the treatment."
9,What are the conditions that can be treated with conventional photodynamic therapy (PDT)?,<noinput>,"Conventional photodynamic therapy (PDT) can be used to treat actinic keratoses, Bowen's disease, basal cell carcinoma, Barrett's oesophagus, oesophageal cancer, and lung cancer."
0,What is photodynamic therapy (PDT) used for?,<noinput>,"Photodynamic therapy (PDT) can be used to treat abnormal cells in parts of the body that a light source can reach, such as the skin, eyes, mouth, food pipe (oesophagus) and lungs. It is used to treat conditions such as actinic keratoses, Bowen's disease, basal cell carcinoma, Barrett's oesophagus, oesophageal cancer, lung cancer, warts, acne, and extramammary Paget's disease."
1,How does photodynamic therapy (PDT) work?,<noinput>,"Photodynamic therapy (PDT) involves using light-sensitive medicine and a light source to destroy abnormal cells. The medicine is harmless on its own, but when exposed to light, it activates and damages nearby cells, allowing the treatment of small abnormal areas of tissue without surgery."
2,What are the two ways of having photodynamic therapy (PDT)?,<noinput>,"There are two ways of having photodynamic therapy (PDT): conventional PDT using light from a lamp or laser, and daylight PDT using natural daylight."
