,q,i,a
0,What are the symptoms of paralysis?,<noinput>,"Symptoms of paralysis include inability to move some or all of the body, weakness or floppiness in the face or body, numbness or tingling, and muscle spasms and twitches."
1,When should I call 999 for paralysis?,<noinput>,"You should call 999 if paralysis or weakness occurs suddenly after a head, neck, or back injury, if it affects speech, breathing, or swallowing, if it affects one side of the face or one arm and is accompanied by tingling, or if there is loss of sensation in the face and body."
2,What are some common causes of paralysis?,<noinput>,"Common causes of paralysis include stroke or transient ischaemic attack (TIA), head injuries, spinal cord injuries, Bell's palsy, multiple sclerosis, sleep paralysis, muscular dystrophy, brain tumors, and certain types of cancer."
3,When should I see a GP for paralysis?,<noinput>,"You should see a GP if paralysis or weakness started gradually, is slowly getting worse, or if it comes and goes."
4,What treatments are available for paralysis?,<noinput>,"Treatment for paralysis depends on the underlying cause. It may include physiotherapy, occupational therapy, and medication to relieve symptoms such as pain, stiffness, and muscle spasms."
5,Can temporary paralysis go away on its own?,<noinput>,"Yes, temporary paralysis may go away on its own without medical treatment."
6,How can physiotherapy help with paralysis?,<noinput>,Physiotherapy can help maintain strength and muscle mass in individuals with paralysis.
7,What is occupational therapy and how can it help with paralysis?,<noinput>,Occupational therapy helps individuals with paralysis adapt to everyday tasks such as getting dressed.
8,What are some medicines that can help with paralysis?,<noinput>,"Medications can be used to relieve problems associated with paralysis, such as pain, stiffness, and muscle spasms."
9,What is Bell's palsy and how does it cause paralysis?,<noinput>,"Bell's palsy is a condition that causes paralysis in one half of the face. The exact cause is unknown, but it is thought to be related to viral infection or inflammation of the facial nerve."
0,What are the symptoms of paralysis?,<noinput>,"Symptoms of paralysis include inability to move some or all of the body, weakness or floppiness in the body, numbness or tingling, and muscle spasms and twitches."
1,When should I call 999 for paralysis?,<noinput>,"You should call 999 for paralysis if it occurs suddenly or after a head, neck, or back injury, and if it is accompanied by problems with speech, breathing, swallowing, facial drooping, inability to lift both arms, inability to feel part of the face and body, or tingling."
2,What are some common causes of paralysis?,<noinput>,"Common causes of paralysis include transient ischaemic attack (TIA) or stroke, head injury, spinal cord injury, Bell's palsy, multiple sclerosis, sleep paralysis, muscular dystrophy, brain tumor, and certain types of cancer."
3,When should I see a GP for paralysis?,<noinput>,"You should see a GP for paralysis if it started gradually, is getting slowly worse, or comes and goes."
4,What are some treatments for paralysis?,<noinput>,"Treatments for paralysis depend on the underlying cause and can include physiotherapy to maintain strength, occupational therapy to adapt to everyday tasks, and medicines to relieve pain, stiffness, and muscle spasms."
5,How can physiotherapy help people with paralysis?,<noinput>,Physiotherapy can help people with paralysis by maintaining strength and muscle mass.
6,What is the role of occupational therapy in paralysis?,<noinput>,Occupational therapy can help people with paralysis adapt to everyday tasks like getting dressed.
7,Are there any medicines to relieve paralysis symptoms?,<noinput>,"Yes, there are medicines that can help relieve paralysis symptoms such as pain, stiffness, and muscle spasms."
8,Can paralysis be temporary?,<noinput>,"Yes, paralysis can be temporary, such as in sleep paralysis, or long-term, such as in muscular dystrophy."
9,Can a brain tumor cause paralysis?,<noinput>,"Yes, a brain tumor can cause paralysis."
