,q,i,a
0,What should you do if a piece of tooth has broken off?,"If a piece of tooth has broken off, put it in milk or saliva (by spitting into a container if it's your tooth, or having your child spit into a container if it's theirs) and take it to a dentist.",You should put the broken piece of tooth in milk or saliva and take it to a dentist.
1,"Can a GP provide dental treatment if you have chipped, cracked or broken a tooth?",<noinput>,"No, a GP cannot provide dental treatment. You should see a dentist."
2,How can you see a dentist in an emergency or out of hours?,<noinput>,"You can call a dentist, even if they're closed, as their answerphone may provide instructions. If you do not have a dentist or cannot get an emergency appointment, you can call 111 for advice or find a dentist near you and ask for an emergency appointment."
3,"What treatments are available for a chipped, broken or cracked tooth?",<noinput>,"Treatments include gluing the fragment of tooth back on, a filling, a crown (a cap that completely covers the broken tooth), or root canal treatment for a badly broken tooth where the nerves are exposed."
4,Do you need to pay for a dental appointment?,<noinput>,"Yes, you may have to pay for your dental appointment. More information about NHS dental charges is available."
0,How should I handle a piece of tooth that has broken off?,"If a piece of tooth has broken off, put it in milk or saliva (by spitting into a container if it's your tooth, or having your child spit into a container if it's theirs) and take it to a dentist.",It is advised to put the broken piece of tooth in milk or saliva and take it to a dentist. They may be able to glue it back on.
1,"What should I do if I chip, crack, or break my tooth?",<noinput>,"If you chip, crack, or break your tooth, it is recommended to see a dentist. They will be able to provide appropriate treatment."
2,"Can a GP provide dental treatment for a chipped, cracked, or broken tooth?",<noinput>,"No, a GP cannot provide dental treatment for a chipped, cracked, or broken tooth. It is essential to see a dentist for such conditions."
3,What should I do if I have a dental emergency or need to see a dentist out of hours?,<noinput>,"In a dental emergency or if you need to see a dentist out of hours, you can call a dentist. If they're closed, their answerphone may provide instructions. If you do not have a dentist or cannot get an emergency appointment, you can call 111 for advice or find a dentist near you and ask for an emergency appointment."
4,Is there a fee for an emergency dental appointment?,<noinput>,There may be a fee for an emergency dental appointment. It is recommended to inquire about any potential charges when making the appointment.
5,"What treatments are available for a chipped, broken, or cracked tooth?",<noinput>,"Treatments for a chipped, broken, or cracked tooth may include gluing the fragment of tooth back on, a filling, a crown (cap), or a root canal treatment for badly broken teeth with exposed nerves."
6,Can a dentist glue a fragment of tooth back on?,<noinput>,"Yes, a dentist may be able to glue a fragment of the tooth back on if it has broken off. It is best to consult with a dentist for appropriate treatment."
7,What is root canal treatment?,<noinput>,"Root canal treatment is a procedure performed for badly broken teeth where the nerves are exposed. It involves removing the damaged pulp and nerves, then filling and sealing the tooth."
0,"What should I do if I chip, crack, or break a tooth?","If a piece of tooth has broken off, put it in milk or saliva (by spitting into a container if it's your tooth, or having your child spit into a container if it's theirs) and take it to a dentist.",Take the broken piece of tooth to a dentist who may be able to glue it back on.
1,Can a GP provide dental treatment?,<noinput>,"No, a GP cannot provide dental treatment. You should see a dentist for dental treatment."
2,How can I see a dentist in an emergency?,<noinput>,"If you have a dental emergency or need an appointment out of hours, you can call a dentist or call 111 for advice. If you don't have a dentist, you can find one near you and ask for an emergency appointment."
3,"What treatments are available for a chipped, broken, or cracked tooth?",<noinput>,"Treatments for a chipped, broken, or cracked tooth may include gluing the fragment of tooth back on, a filling, a crown, or root canal treatment if the nerves are exposed."
4,How can I find a dentist near me?,I need to find a dentist near [your location].,You can find a dentist near you by searching online or by asking for a recommendation from friends or family. You can also use the NHS website to find a dentist near your location.
5,What should I do if I cannot get an emergency appointment with a dentist?,I cannot get an emergency appointment with a dentist.,"If you cannot get an emergency appointment with a dentist, you can call 111 for advice on what to do."
6,Do I have to pay for a dental appointment?,<noinput>,"Yes, you may have to pay for your dental appointment. NHS dental charges apply, but there are exemptions for certain groups of people."
7,What is a crown?,<noinput>,"A crown is a cap that completely covers a broken tooth. It is a dental treatment option for chipped, broken, or cracked teeth."
8,What is root canal treatment?,<noinput>,"Root canal treatment is a dental procedure used to repair a badly broken tooth where the nerves are exposed. It involves removing the damaged pulp, cleaning the root canal, and filling it."
9,Can a dentist glue the fragment of tooth back on?,I have chipped a tooth and have the broken piece. Can a dentist glue it back on?,"Yes, a dentist may be able to glue the fragment of tooth back on. It is recommended to take the broken piece of tooth to a dentist for evaluation and treatment."
