,q,i,a
0,What are some ways to treat mouth ulcers at home?,<noinput>,"You can treat mouth ulcers at home by using a soft-bristled toothbrush, drinking cool drinks through a straw, eating softer foods, getting regular dental check-ups, and maintaining a healthy diet."
1,What can a pharmacist recommend for treating mouth ulcers?,<noinput>,"A pharmacist can recommend treatments such as antimicrobial mouthwash, painkilling tablets, mouthwashes, gels, or sprays, and corticosteroid lozenges. However, these may not always work."
2,How can I rinse with salt mouthwash to treat mouth ulcers?,<noinput>,"To rinse with salt mouthwash, dissolve half a teaspoon of salt in a glass of warm water. Rinse your mouth with the solution, then spit it out. Repeat as often as desired."
3,When should I see a dentist or GP for a mouth ulcer?,<noinput>,"You should see a dentist or GP if your mouth ulcer lasts longer than 3 weeks, keeps coming back, grows bigger than usual, bleeds, becomes more painful and red, or if it is near the back of your throat. It's best to get it checked, as it could be a sign of mouth cancer."
4,What treatments can a dentist or GP prescribe for severe mouth ulcers?,<noinput>,"A dentist or GP may prescribe stronger medicine such as steroid mouth sprays or tablets, painkilling gels, ointments, sprays, or tablets, and mouthwashes to kill or remove germs in the mouth."
5,How can I check if I have a mouth ulcer?,<noinput>,"Mouth ulcers usually appear inside the mouth, on the cheeks, lips, or tongue. They are not contagious and should not be confused with cold sores."
6,What are some common causes of mouth ulcers?,<noinput>,"Some common causes of mouth ulcers include biting the inside of the cheek, badly fitting dentures or braces, cuts or burns while eating or drinking, food intolerances or allergies, and gum damage. They can also be triggered by hormonal changes, genetic factors, deficiencies in vitamin B12 or iron, certain medications, and conditions such as hand, foot, and mouth disease or Crohn's disease."
7,Are mouth ulcers a sign of something serious?,<noinput>,"Most mouth ulcers are not a sign of something serious. However, a long-lasting or unusual mouth ulcer could be a sign of mouth cancer, so it's best to get it checked by a dentist or GP."
8,Can mouth ulcers be contagious?,<noinput>,"No, mouth ulcers are not contagious. They should not be confused with cold sores, which appear on the lips or around the mouth."
9,What can I do to reduce the chance of mouth ulcers returning?,<noinput>,"To reduce the chance of mouth ulcers returning, you can avoid eating very spicy, salty, or acidic foods, rough and crunchy foods, using chewing gum, and toothpaste containing sodium lauryl sulphate. Additionally, maintaining good oral hygiene and addressing any underlying causes or triggers may help."
0,What are some ways to treat mouth ulcers yourself?,<noinput>,"You can treat mouth ulcers yourself by using a soft-bristled toothbrush, drinking cool drinks through a straw, eating softer foods, getting regular dental check-ups, and eating a healthy, balanced diet. Avoid eating very spicy, salty or acidic food, rough, crunchy food, drinking hot or acidic drinks, using chewing gum, and using toothpaste containing sodium lauryl sulphate."
1,What can a pharmacist recommend to treat mouth ulcers?,<noinput>,"A pharmacist can recommend a treatment to speed up healing, prevent infection, or reduce pain. This may include antimicrobial mouthwash, painkilling tablets, mouthwash, gel, spray, corticosteroid lozenges, or a salt (saline) mouthwash."
2,How can you rinse with salt mouthwash?,<noinput>,"To rinse with salt mouthwash, dissolve half a teaspoon of salt in a glass of warm water. Rinse your mouth with the solution and then spit it out, without swallowing. You can repeat this as often as you like."
3,When should you see a dentist or GP about a mouth ulcer?,<noinput>,"You should see a dentist or GP if your mouth ulcer lasts longer than 3 weeks, keeps coming back, grows bigger than usual or is near the back of your throat, bleeds, becomes more painful and red, or if you are concerned it may be a sign of an infection or mouth cancer."
4,What treatments can a dentist or GP prescribe for mouth ulcers?,<noinput>,"A dentist or GP may prescribe stronger medicine for severe, persistent, or infected mouth ulcers. Possible treatments include steroid mouth spray or tablets, painkilling gels, ointments, sprays, or tablets, and mouthwashes to kill or remove germs."
