,q,i,a
0,What are the different types of hepatitis?,<noinput>,"The different types of hepatitis include hepatitis A, hepatitis B, hepatitis C, hepatitis D, hepatitis E, alcoholic hepatitis, and autoimmune hepatitis."
1,What are the symptoms of hepatitis?,<noinput>,"Symptoms of hepatitis can include muscle and joint pain, high temperature, nausea, fatigue, loss of appetite, stomach pain, dark urine, pale-colored stool, itchy skin, and yellowing of the eyes and skin (jaundice)."
2,How is hepatitis A transmitted?,<noinput>,Hepatitis A is usually transmitted through consuming food and drink contaminated with the feces of an infected person.
3,Is there a specific treatment for hepatitis A?,<noinput>,"There is no specific treatment for hepatitis A, but symptoms like pain, nausea, and itching can be relieved."
4,Who should get vaccinated against hepatitis A?,<noinput>,"Vaccination against hepatitis A is recommended for those at high risk of infection or severe consequences of infection, and those traveling to areas where the virus is common."
5,How is hepatitis B spread?,<noinput>,"Hepatitis B is usually spread through blood-to-blood contact, from infected pregnant women to their babies, or from child-to-child contact. It can also be spread through unprotected sex and injecting drugs."
6,What is chronic hepatitis B?,<noinput>,"Chronic hepatitis B occurs when a person develops a long-term infection with the virus. It can lead to cirrhosis and liver cancer, but can be treated with antiviral medicine."
7,Who should get vaccinated against hepatitis B?,<noinput>,"Vaccination against hepatitis B is recommended for healthcare workers, people who inject drugs, men who have sex with men, children born to mothers with hepatitis B, and those traveling to parts of the world where the infection is more common."
8,How is hepatitis C transmitted?,<noinput>,Hepatitis C is usually spread through blood-to-blood contact with an infected person. It is commonly spread through sharing needles used to inject drugs.
9,Can hepatitis C be cured?,<noinput>,"Chronic hepatitis C can be treated with highly effective antiviral medicines, but currently, there is no available vaccine for hepatitis C."
0,What are the symptoms of hepatitis?,<noinput>,"The symptoms of hepatitis can include muscle and joint pain, high temperature, feeling and being sick, feeling unusually tired all the time, loss of appetite, tummy pain, dark urine, pale or grey-colored stool, itchy skin, and yellowing of the eyes and skin (jaundice)."
1,How is hepatitis A transmitted?,<noinput>,Hepatitis A is usually transmitted through consuming food and drink contaminated with the feces of an infected person. It is most common in countries with poor sanitation.
2,What is the recommended treatment for hepatitis A?,<noinput>,"There is no specific treatment for hepatitis A. The focus is on relieving symptoms such as pain, nausea, and itching."
3,Who should get vaccinated against hepatitis A?,<noinput>,"Vaccination against hepatitis A is recommended for individuals at high risk of infection or severe consequences of infection, as well as those traveling to areas where the virus is common."
4,How is hepatitis B transmitted?,<noinput>,"Hepatitis B is spread through contact with the blood of an infected person. It can be transmitted from infected pregnant women to their babies, through child-to-child contact, unprotected sex, and injecting drugs."
5,What are the long-term effects of hepatitis B?,<noinput>,"Most adults infected with hepatitis B fully recover from the infection within a couple of months. However, in children, it can lead to chronic hepatitis B, cirrhosis, and liver cancer."
6,Who should get vaccinated against hepatitis B?,<noinput>,"Vaccination against hepatitis B is recommended for healthcare workers, people who inject drugs, men who have sex with men, children born to mothers with hepatitis B, and individuals traveling to regions with a higher prevalence of the infection."
7,How is hepatitis C transmitted?,<noinput>,"Hepatitis C is usually spread through blood-to-blood contact with an infected person. In the UK, it is most commonly spread through sharing needles used to inject drugs."
8,What are the long-term effects of hepatitis C?,<noinput>,Hepatitis C often causes no noticeable symptoms initially and can stay in the body for many years. Chronic hepatitis C can cause cirrhosis and liver failure.
9,Is there a vaccine for hepatitis C?,<noinput>,"Currently, there is no vaccine available for hepatitis C. However, chronic hepatitis C can be treated with highly effective antiviral medicines."
10,How is hepatitis D transmitted?,<noinput>,Hepatitis D is only able to survive in the body of individuals already infected with hepatitis B. It is usually spread through blood-to-blood contact or sexual contact.
11,Is there a vaccine for hepatitis D?,<noinput>,"Although there isn't a specific vaccine for hepatitis D, the hepatitis B vaccine can help protect individuals from it."
12,What are the common causes of alcoholic hepatitis?,<noinput>,"Alcoholic hepatitis is caused by drinking excessive amounts of alcohol over many years. It is common in the UK and can lead to cirrhosis, liver failure, or liver cancer."
13,What is the recommended weekly alcohol limit to reduce the risk of alcoholic hepatitis?,<noinput>,It is recommended that individuals do not regularly drink more than 14 units of alcohol per week to reduce the risk of developing alcoholic hepatitis.
14,What is autoimmune hepatitis?,<noinput>,Autoimmune hepatitis is a rare cause of long-term hepatitis where the immune system attacks and damages the liver. It can lead to liver failure.
15,How is autoimmune hepatitis treated?,<noinput>,Treatment for autoimmune hepatitis involves very effective medicines that suppress the immune system and reduce inflammation.
