,q,i,a
0,What causes a sore throat?,<noinput>,"A sore throat can be caused by a viral or bacterial infection, allergies, postnasal drip, or acid reflux."
1,How can I prevent the flu?,I work in a crowded office and want to avoid getting the flu.,"To prevent the flu, you can get a flu vaccine, wash your hands frequently, avoid close contact with people who are sick, and disinfect commonly touched surfaces."
2,What are the symptoms of a migraine?,<noinput>,"Migraine symptoms include severe headache, nausea, vomiting, sensitivity to light and sound, and visual disturbances."
3,How can I relieve back pain?,I pulled a muscle in my back while lifting heavy boxes.,"To relieve back pain, you can apply a heating pad or ice pack, take over-the-counter pain medication, do gentle stretching exercises, and avoid activities that worsen the pain."
4,What are the risk factors for heart disease?,<noinput>,"Risk factors for heart disease include smoking, high blood pressure, high cholesterol, diabetes, obesity, and a sedentary lifestyle."
5,How can I lower my blood pressure?,My blood pressure is consistently high and I want to bring it down.,"To lower blood pressure, you can reduce sodium intake, exercise regularly, maintain a healthy weight, limit alcohol consumption, and manage stress."
6,What are the symptoms of depression?,<noinput>,"Depression symptoms include persistent sadness, loss of interest or pleasure, changes in appetite or weight, sleep disturbances, fatigue, feelings of worthlessness, and difficulty concentrating."
7,How can I prevent a urinary tract infection?,I had a urinary tract infection before and want to avoid getting another one.,"To prevent urinary tract infections, you can drink plenty of water, urinate regularly, wipe from front to back after using the toilet, and avoid irritants like harsh soaps and feminine hygiene products."
8,What are the common symptoms of allergies?,<noinput>,"Common allergy symptoms include sneezing, itching, runny nose, nasal congestion, watery eyes, coughing, and wheezing."
9,How can I manage stress?,I have been feeling overwhelmed and stressed lately.,"To manage stress, you can practice relaxation techniques such as deep breathing and meditation, engage in regular physical activity, prioritize tasks, get enough sleep, and seek support from friends or a mental health professional."
0,What are some common symptoms of the flu?,<noinput>,"Common symptoms of the flu include fever, cough, sore throat, body aches, fatigue, and headache."
1,How is diabetes diagnosed?,<noinput>,"Diabetes can be diagnosed through blood tests that measure glucose levels such as fasting plasma glucose (FPG) test, oral glucose tolerance test (OGTT), and glycated hemoglobin (A1C) test."
2,How can I prevent getting a cold?,<noinput>,"To prevent getting a cold, you can practice good hand hygiene by washing your hands frequently, avoid close contact with people who have colds, and maintain a healthy lifestyle with a balanced diet, regular exercise, and enough sleep."
3,What are the risk factors for developing heart disease?,<noinput>,"Some risk factors for developing heart disease include high blood pressure, high cholesterol levels, smoking, diabetes, family history of heart disease, obesity, and a sedentary lifestyle."
4,How do I treat a bee sting?,<noinput>,"If you are stung by a bee, you should remove the stinger if present, wash the affected area with soap and water, apply a cold compress to reduce swelling, and take over-the-counter pain relievers if needed."
5,What are the common causes of back pain?,<noinput>,"Common causes of back pain include poor posture, muscle strain, herniated discs, arthritis, osteoporosis, and spinal stenosis."
6,What are the symptoms of a urinary tract infection (UTI)?,<noinput>,"Symptoms of a urinary tract infection (UTI) may include a strong, persistent urge to urinate, burning sensation during urination, cloudy or bloody urine, strong-smelling urine, and pelvic pain."
7,How can I prevent mosquito bites?,<noinput>,"To prevent mosquito bites, you can use insect repellent, wear long-sleeved shirts and long pants, avoid outdoor activities during peak mosquito hours, and eliminate standing water sources around your home."
8,What are the common side effects of a flu vaccine?,<noinput>,"Common side effects of a flu vaccine include soreness, redness, or swelling at the injection site, low-grade fever, and mild body aches."
9,What are the benefits of regular exercise?,<noinput>,"Regular exercise has numerous benefits including improved cardiovascular health, weight management, reduced risk of chronic diseases, improved mental health and mood, increased energy levels, and stronger muscles and bones."
