,q,i,a
0,What are the symptoms of eye cancer?,<noinput>,"Symptoms of eye cancer can include shadows, flashes of light, blurred vision, dark patch in your eye, loss of vision, bulging of one eye, lump on eyelid or in eye, eye irritation, and rare cases of eye pain."
1,What causes eye melanoma?,<noinput>,"Eye melanoma occurs when the pigment-producing cells in the eyes divide and multiply too rapidly. Factors that may increase the risk include lighter eye color, white or pale skin, unusual moles, use of sunbeds, and overexposure to sunlight."
2,How is melanoma of the eye diagnosed?,<noinput>,"If melanoma of the eye is suspected, a specialist eye doctor called an ophthalmologist will perform an eye examination and various tests, including ultrasound scan, fluorescein angiogram, and sometimes a biopsy."
3,What are the treatments for eye melanoma?,<noinput>,"The main treatments for eye melanoma are brachytherapy, external radiotherapy, surgery to remove the tumor or part of the eye, and removal of the eye (enucleation). Chemotherapy is rarely used for eye melanoma."
4,What is the outlook for eye melanoma?,<noinput>,"The outlook for eye melanoma depends on various factors. In England, the survival rates for all eye cancers are approximately 95% for 1 year, 70% for 5 years, and 60% for 10 years after diagnosis."
5,How many cases of eye cancer are diagnosed in the UK each year?,<noinput>,Around 850 cases of eye cancer (ocular cancer) are diagnosed in the UK each year.
6,What are the different types of cancer that affect the eyes?,<noinput>,"The different types of cancer that affect the eyes include eye melanoma, squamous cell carcinoma, lymphoma, and retinoblastoma. Cancer can also develop in the tissues surrounding the eyeball or spread to the eye from other parts of the body."
7,Where can I find more information about types of eye cancer?,<noinput>,You can find more information about other types of eye cancer on the Cancer Research UK website.
8,Where are the specialist centres for eye cancer located in the UK?,<noinput>,"There are 4 specialist centres for eye cancer in the UK, located in London, Sheffield, Liverpool, and Glasgow."
9,Is chemotherapy used for treating eye melanoma?,<noinput>,"Chemotherapy is rarely used for eye melanoma, but it may be suitable for other types of eye cancer."
0,What are the symptoms of eye cancer?,<noinput>,"Symptoms of eye cancer can include shadows, flashes of light, blurred vision, a dark patch in the eye, partial or total loss of vision, bulging of one eye, a lump on the eyelid or in the eye, eye irritation that does not go away, and rare cases of pain in or around the eye."
1,What is eye melanoma?,<noinput>,"Eye melanoma, also known as uveal or choroidal melanoma, is a type of cancer that develops from pigment-producing cells in the eye. It commonly affects the eyeball but can also affect the conjunctiva or eyelid."
2,What causes eye melanoma?,<noinput>,"The exact cause of eye melanoma is unknown, but factors that may increase the risk include lighter eye color, white or pale skin, unusual moles, use of sunbeds, overexposure to sunlight, and age."
3,How is melanoma of the eye diagnosed?,<noinput>,"If melanoma of the eye is suspected, a specialist eye doctor called an ophthalmologist will conduct an eye examination, ultrasound scan, fluorescein angiogram, and may perform a biopsy for further analysis."
4,What are the treatments for eye melanoma?,<noinput>,"The main treatments for eye melanoma include brachytherapy, external radiotherapy, surgery to remove the tumour or part of the eye, and in some cases, removal of the entire eye. Chemotherapy is rarely used for eye melanoma."
5,What is the outlook for eye melanoma?,<noinput>,"The outlook for melanoma of the eye varies depending on several factors. In England, the survival rates for all eye cancers are approximately: 95% survival for at least 1 year after diagnosis, 70% survival for at least 5 years after diagnosis, and 60% survival for at least 10 years after diagnosis."
6,How many cases of eye cancer are diagnosed in the UK each year?,<noinput>,Around 850 cases of eye cancer (ocular cancer) are diagnosed in the UK each year.
7,What are the different types of cancer that affect the eyes?,<noinput>,"There are several types of cancer that can affect the eyes, including eye melanoma, squamous cell carcinoma, lymphoma, and retinoblastoma—which is a childhood cancer. Cancer can also develop in the tissues surrounding the eyes or spread to the eyes from other parts of the body."
8,Where are the specialist centres for eye cancer located in the UK?,<noinput>,"There are 4 specialist centres for eye cancer in the UK, located in London, Sheffield, Liverpool, and Glasgow."
9,Are the symptoms of eye cancer always a sign of cancer?,<noinput>,"The symptoms of eye cancer can also be caused by more minor eye conditions, so they are not necessarily a sign of cancer. However, it is important to get the symptoms checked by a doctor as soon as possible."
