,q,i,a
0,What should you do if you see someone having a seizure?,<noinput>,"If you see someone having a seizure, you should only move them if they're in danger, cushion their head if they're on the ground, loosen any tight clothing around their neck, and turn them onto their side after their convulsions stop."
1,When should you call an ambulance for someone having a seizure?,<noinput>,"You should call an ambulance if it's the person's first time having a seizure, the seizure lasts longer than usual for them, the seizure lasts more than 5 minutes, the person does not regain consciousness, or the person is seriously injured during the seizure."
2,What information should you note down if you witness a seizure?,<noinput>,"If you see someone having a seizure, you should note down what they were doing before the seizure, any unusual sensations they mentioned, any mood changes, how the seizure happened, any loss of consciousness or altered awareness, changes in color or body movements, changes in breathing, any actions performed, the duration of the seizure, any loss of bladder or bowel control, and how the person was after the seizure."
3,Why is it important to keep a seizure diary?,<noinput>,"Keeping a seizure diary can be helpful for people with epilepsy to record the details of their seizures, including the date, time, duration, triggers, and any related symptoms. It can provide valuable information for healthcare professionals in managing the condition."
4,What should you do if someone is having a seizure in a wheelchair?,<noinput>,"If someone is having a seizure in a wheelchair, you should put the brakes on and leave any seatbelt or harness on. Support them gently and cushion their head, but do not try to move them."
5,Should you put anything in the person's mouth during a seizure?,<noinput>,"No, you should not put anything in the person's mouth during a seizure, including your fingers. They should not have any food or drink until they have fully recovered."
6,What should you do if a person with epilepsy has a seizure?,<noinput>,"If a person with epilepsy has a seizure, you can follow their care plan if you know what to do and have been trained. Some people with epilepsy wear a special bracelet or carry a card to inform medical professionals and witnesses about their condition."
7,Where can you download a seizure diary?,<noinput>,You can download a seizure diary for free from organizations like Epilepsy Action and Epilepsy Society.
8,What should you do if someone's seizure lasts longer than usual?,<noinput>,"If someone's seizure lasts longer than usual, you should call an ambulance and seek medical help as this could be a sign of a more serious condition."
9,What should you do if someone is injured during a seizure?,<noinput>,"If someone is seriously injured during a seizure, you should call an ambulance and provide first aid if necessary, while waiting for medical help to arrive."
0,What are some things you can do to help someone having a seizure?,<noinput>,"If you're with someone having a seizure, you can move them if they're in danger, cushion their head if they're on the ground, loosen any tight clothing around their neck, turn them on to their side after their convulsions stop, stay with them and talk to them calmly until they recover."
1,When should you call an ambulance for someone having a seizure?,<noinput>,"You should call 999 and ask for an ambulance if it's the first time someone has had a seizure, the seizure lasts longer than is usual for them, the seizure lasts more than 5 minutes, they do not regain full consciousness, or have several seizures without regaining consciousness, or they are seriously injured during the seizure."
2,What information should you note if you witness someone having a seizure?,<noinput>,"If you witness someone having a seizure, you should note what they were doing before the seizure, any unusual sensations they mentioned, any mood changes, what brought your attention to the seizure, if it happened without warning, any loss of consciousness or altered awareness, any changes in color, any body stiffening, any changes in breathing or actions, the duration of the seizure, if there was loss of bladder or bowel control, if they bit their tongue, and how they were after the seizure."
3,Why is it useful to keep a seizure diary?,<noinput>,"Keeping a seizure diary can be helpful for people with epilepsy to record the details of their seizures, track patterns, and provide useful information for their doctors."
4,Where can you download a seizure diary for free?,<noinput>,You can download a seizure diary for free from Epilepsy Action and Epilepsy Society.
5,What should you do if you witness someone having a seizure in a wheelchair?,<noinput>,"If you witness someone having a seizure in a wheelchair, put the brakes on and leave any seatbelt or harness on. Support them gently and cushion their head, but do not try to move them."
6,What should you not do when someone is having a seizure?,<noinput>,"When someone is having a seizure, you should not put anything in their mouth, including your fingers. They should not have any food or drink until they have fully recovered."
7,Do people with epilepsy always need to call an ambulance or go to the hospital after a seizure?,<noinput>,People with epilepsy do not always need an ambulance or to go to the hospital after a seizure. They usually have a care plan agreed with doctors and their family or carers.
8,What should you do if you know someone with epilepsy and they have a seizure?,<noinput>,"If you know someone with epilepsy and they have a seizure, you can follow their care plan if you have been trained. Some people with epilepsy wear a special bracelet or carry a card to let medical professionals and anyone witnessing a seizure know they have epilepsy."
9,What are some signs that a seizure is serious and requires medical attention?,<noinput>,"Some signs that a seizure is serious and requires medical attention include not regaining full consciousness, having several seizures without regaining consciousness, or being seriously injured during the seizure."
