,q,i,a
0,What are the symptoms of long-sightedness?,<noinput>,"Symptoms of long-sightedness include finding it hard to see nearby things, words and pictures in books or screens may look fuzzy, being able to see things more clearly when you move them further away from your eyes, tired eyes after tasks that involve looking at something closely, and headaches."
1,What happens during an eye test?,<noinput>,"During an eye test, an optometrist will check your vision by asking you to look at lights or read letters while different lenses are placed in front of your eyes. They will also check the back of your eyes for any signs of health issues."
2,Who is eligible for free NHS eye tests?,<noinput>,"NHS eye tests are free for children under 16 years or under 19 years and in full-time education, people aged 60 or over, people who are registered blind or partially sighted, people who have diabetes or glaucoma, and people on some benefits, including Universal Credit."
3,What are the treatments for long-sightedness?,<noinput>,"The treatments for long-sightedness include wearing glasses or contact lenses to help your eyes focus correctly, and for some people, laser eye surgery or lens replacement surgery may be an option."
4,Can contact lenses be used to treat long-sightedness?,<noinput>,"Yes, contact lenses can be used to treat long-sightedness. However, they may not be suitable for everyone and are usually only recommended for adults."
5,Who is entitled to an NHS optical voucher to help with the cost of glasses or contact lenses?,<noinput>,"Children under 16 years or under 19 years and in full-time education, and people on some benefits including Universal Credit, may be entitled to an NHS optical voucher to help with the cost of glasses or contact lenses."
6,What are the causes of long-sightedness?,<noinput>,"Long-sightedness can be caused by the shape of your eye, the shape of the cornea (the front layer of your eye), or the lens inside your eye becoming stiffer due to aging. It can also be hereditary."
7,What complications can occur due to long-sightedness?,<noinput>,"If left untreated, long-sightedness may lead to other vision problems, especially in young children, such as lazy eye and squint."
8,Is long-sightedness preventable?,<noinput>,"Long-sightedness is often hereditary and cannot be prevented. However, it can be managed and treated."
9,What are the options for long-sightedness treatment other than glasses or contact lenses?,<noinput>,"For some people, laser eye surgery or lens replacement surgery may be options for correcting long-sightedness."
0,How can long-sightedness be treated?,Long-sightedness can usually be treated with glasses or contact lenses.,Glasses or contact lenses are typically used to treat long-sightedness by helping your eyes focus correctly.
1,What happens during an eye test to check for long-sightedness?,"During an eye test, lights are shone into your eyes and different lenses are placed in front of your eyes to check your vision.","During an eye test, an optometrist will examine your vision by having you look at lights or read letters while different lenses are placed in front of your eyes."
2,Who is eligible for free NHS eye tests?,<noinput>,"NHS eye tests are free for children under 16 years, people aged 60 or over, people who are registered blind or partially sighted, people with diabetes or glaucoma, and people on certain benefits like Universal Credit."
3,What are the symptoms of long-sightedness?,<noinput>,"Symptoms of long-sightedness include finding it hard to see nearby things, having fuzzy words and pictures in books or on screens, experiencing clearer vision when objects are farther away, and getting tired eyes and headaches after tasks that involve close-up viewing."
4,What are the causes of long-sightedness?,<noinput>,"Long-sightedness can be caused by the shape of your eye, the shape of the cornea, or the stiffening of the lens in your eye (presbyopia). It can also be hereditary or linked to conditions like diabetes and eye cancer."
5,What are the complications of long-sightedness?,<noinput>,"If left untreated, long-sightedness can lead to other vision problems and increase the risk of developing lazy eye and squint, especially in young children."
6,Are there alternatives to glasses and contact lenses for treating long-sightedness?,Laser eye surgery and lens replacement surgery can be options for treating long-sightedness.,"For some individuals, laser eye surgery or lens replacement surgery can correct long-sightedness. These procedures are not typically available on the NHS and should be discussed with your optician."
7,At what age does long-sightedness commonly occur?,<noinput>,"While long-sightedness can happen at any age, it often affects people over the age of 40."
8,What kind of eye problems can occur in young children with severe long-sightedness?,<noinput>,"Young children with severe long-sightedness may be at a higher risk for developing lazy eye and squint, in addition to other potential vision problems."
9,Who should go to an optician for a check-up for long-sightedness?,<noinput>,"If you or your child have signs of long-sightedness, it is recommended to visit an optician for a check-up."
