,q,i,a
0,What is thyroiditis?,<noinput>,Thyroiditis is swelling (inflammation) of the thyroid gland.
1,What are the symptoms of Hashimoto's thyroiditis?,"Hashimoto's thyroiditis is caused by the immune system attacking the thyroid gland, which damages it and makes it swell.","The symptoms of Hashimoto's thyroiditis include tiredness, weight gain, dry skin, and the formation of a goitre in the throat."
2,How is Hashimoto's thyroiditis treated?,"If you have Hashimoto's thyroiditis, you may need to take a medicine called levothyroxine.","The symptoms of Hashimoto's thyroiditis can be treated with levothyroxine, a medicine that replaces the missing thyroid hormone."
3,What is De Quervain's thyroiditis?,<noinput>,De Quervain's thyroiditis is a painful swelling of the thyroid gland thought to be triggered by a viral infection.
4,What are the symptoms of De Quervain's thyroiditis?,"De Quervain's thyroiditis usually causes high temperature and pain in the neck, jaw, or ear.","The symptoms of De Quervain's thyroiditis can include high temperature, pain in the neck, jaw or ear, and symptoms of an overactive or underactive thyroid gland."
5,How is De Quervain's thyroiditis treated?,"You can take painkillers, such as ibuprofen, to relieve any pain caused by De Quervain's thyroiditis.",The treatment for De Quervain's thyroiditis often involves painkillers and sometimes steroids if pain persists.
6,What is postpartum thyroiditis?,<noinput>,Postpartum thyroiditis is a condition that can affect women who have recently given birth.
7,What are the symptoms of postpartum thyroiditis?,"In postpartum thyroiditis, there is a temporary rise in thyroid hormone levels followed by low thyroid hormone levels.",The symptoms of postpartum thyroiditis can include symptoms of an overactive thyroid gland followed by symptoms of an underactive thyroid gland.
8,What is silent thyroiditis?,<noinput>,"Silent thyroiditis is a condition similar to postpartum thyroiditis, but it can affect both men and women and is not related to giving birth."
9,What is drug-induced thyroiditis?,<noinput>,"Drug-induced thyroiditis occurs when certain medications damage the thyroid gland, causing symptoms of either an overactive or underactive thyroid gland."
0,What causes Hashimoto's thyroiditis?,"Hashimoto's thyroiditis is caused by the immune system attacking the thyroid gland, which damages it and makes it swell.",
1,What are the symptoms of De Quervain's thyroiditis?,"De Quervain's thyroiditis usually causes high temperature and pain in the neck, jaw, or ear. It can also lead to symptoms of an overactive thyroid gland.",
2,How does postpartum thyroiditis affect women?,Postpartum thyroiditis is an uncommon condition that can affect women who have recently given birth. It causes temporary rise in thyroid hormone levels (thyrotoxicosis) and symptoms of an overactive thyroid gland.,
3,Is silent thyroiditis related to giving birth?,"Silent thyroiditis is very similar to postpartum thyroiditis, but it can affect men and women, and is not related to giving birth.",
4,Which medicines can cause drug-induced thyroiditis?,Some medicines that can damage the thyroid and cause thyroiditis include interferons (used to treat cancer) and lithium (taken for bipolar disorder).,
5,How can the thyroid be damaged by radiation?,The thyroid gland can be damaged by radiotherapy or radioactive iodine treatment given for an overactive thyroid gland.,
6,What causes acute or infectious thyroiditis?,"Acute or infectious thyroiditis is usually caused by a bacterial infection, and it's rare.",
7,How can the symptoms of acute or infectious thyroiditis be managed?,Symptoms of acute or infectious thyroiditis usually get better when the infection is treated with antibiotics.,
8,What is the treatment for Hashimoto's thyroiditis?,"The symptoms of Hashimoto's thyroiditis can be treated with a medicine called levothyroxine, which replaces the missing thyroid hormone.",
9,Do I need surgery for De Quervain's thyroiditis?,"Surgery is rarely needed for De Quervain's thyroiditis, except in cases where the goitre is particularly uncomfortable or cancer is suspected.",
