,q,i,a
0,What are some ways to ease heel pain?,<noinput>,"You can try resting and raising your heel, using ice pack therapy, wearing comfortable shoes with soft soles, using insoles or heel pads, using a bandage for support, doing gentle stretching exercises, and taking painkillers if needed."
1,How long should I put an ice pack on my heel?,You can put an ice pack (or bag of frozen peas) in a towel on your heel for up to 20 minutes every 2 to 3 hours.,You can put an ice pack on your heel for up to 20 minutes every 2 to 3 hours.
2,What type of shoes should I wear to ease heel pain?,<noinput>,You should wear wide comfortable shoes with a low heel and soft sole to ease heel pain.
3,Can I use painkillers to relieve heel pain?,<noinput>,"Yes, you can use painkillers such as paracetamol or ibuprofen gel (or ibuprofen tablets if needed) to relieve heel pain."
4,What should I avoid doing if I have heel pain?,<noinput>,"You should avoid walking or standing for long periods, especially barefoot, and avoid wearing high heels or tight pointy shoes if you have heel pain."
5,What can a pharmacist help with regarding heel pain?,<noinput>,"A pharmacist can help you with finding the best painkiller for your heel pain, insoles and pads for your shoes, and treatments for common skin problems that can affect the heel."
6,What are some exercises that can reduce heel pain?,<noinput>,There are exercises that can help reduce heel pain. You can watch a video that demonstrates these exercises and provides safety information.
7,When should I see a GP for heel pain?,<noinput>,"You should see a GP if the heel pain is severe or stopping you from doing normal activities, if the pain is getting worse or keeps coming back, if the pain has not improved after treating it at home for 2 weeks, if you have any tingling or loss of sensation in your foot, or if you have diabetes and have heel pain."
8,When should I go to an urgent treatment centre or A&E for heel pain?,<noinput>,"You should go to an urgent treatment centre or A&E if you have severe heel pain after an injury, if you feel faint, dizzy or sick from the pain, if you have an ankle or foot that has changed shape or is at an odd angle, if you heard a snap, grinding or popping noise at the time of injury, or if you are not able to walk."
9,What are some common causes of heel pain?,<noinput>,"Common causes of heel pain include exercising too much and wearing shoes that are too tight. Some specific causes are plantar fasciitis, Achilles tendonitis, bursitis, and heel fracture or ruptured Achilles tendon."
0,What are some ways to ease heel pain yourself?,<noinput>,"To ease heel pain yourself, you can rest and raise your heel, apply ice pack, wear wide comfortable shoes with a low heel and soft sole, use soft insoles or heel pads, and try regular gentle stretching exercises. You can also use painkillers such as paracetamol or ibuprofen gel."
1,Can you recommend any exercises to reduce heel pain?,<noinput>,"Yes, there are exercises that can help reduce heel pain. I can provide a video demonstration of these exercises. Please let me know if you would like to see it."
2,When should I see a GP for heel pain?,<noinput>,"You should see a GP for heel pain if the pain is severe or stopping you from doing normal activities, if the pain is getting worse or keeps coming back, if it has not improved after treating it at home for 2 weeks, if you have tingling or loss of sensation in your foot, or if you have diabetes and have heel pain."
3,What are some common causes of heel pain?,<noinput>,"Heel pain is often caused by exercising too much or wearing shoes that are too tight. Some possible causes of heel pain include plantar fasciitis, Achilles tendonitis, bursitis, and heel fracture or ruptured Achilles tendon."
4,When should I go to an urgent treatment centre or A&E for heel pain?,<noinput>,"You should go to an urgent treatment centre or A&E if you have severe heel pain after an injury, if you feel faint, dizzy or sick from the pain, if your ankle or foot has changed shape or is at an odd angle, if you heard a snap, grinding or popping noise at the time of injury, or if you are not able to walk."
5,What should I do if I'm not sure what is causing my heel pain?,<noinput>,"If you're not sure what is causing your heel pain, you can follow the advice on this page and see a GP if the pain does not get better in 2 weeks."
6,What are some non-urgent advice for heel pain?,<noinput>,"Some non-urgent advice for heel pain includes seeing a GP if the pain is severe or getting worse, if it has not improved after treating it at home for 2 weeks, if you have tingling or loss of sensation in your foot, or if you have diabetes and have heel pain."
7,How can a pharmacist help with heel pain?,<noinput>,"A pharmacist can help with heel pain by providing advice on the best painkiller to take, recommending insoles and pads for your shoes, and suggesting treatments for common skin problems that can affect the heel."
8,"What does severe, moderate, and mild pain mean?",<noinput>,"Severe pain means the pain is always there and so bad that it's hard to think or talk, moderate pain means the pain is always there, makes it hard to concentrate or sleep, and mild pain means the pain comes and goes, is annoying but does not stop you from doing daily activities."
9,Is it normal to not know what is causing the heel pain?,<noinput>,"Yes, it is normal to not know what is causing the heel pain. You can follow the advice on this page and see a GP if the pain does not get better in 2 weeks."
