,q,i,a
0,What causes tetanus?,<noinput>,Tetanus is caused by bacteria entering a wound.
1,What are the symptoms of tetanus?,<noinput>,"Symptoms of tetanus include lockjaw, muscle spasms, difficulty breathing, and seizures."
2,What should I do if I have a wound and haven't been vaccinated against tetanus?,I have a deep wound and I haven't been fully vaccinated against tetanus.,"If you have a wound and haven't been vaccinated against tetanus, it's important to seek medical help and get the wound checked."
3,When should I call 999 or go to A&E for tetanus?,I have a wound and I'm experiencing a stiff jaw and painful muscle spasms.,"If you have a wound and are experiencing a stiff jaw, painful muscle spasms, or difficulty breathing, it's important to call 999 or go to A&E as tetanus is a medical emergency."
4,What treatments are available for tetanus?,<noinput>,"Treatments for tetanus include cleaning the wound, tetanus immunoglobulin injection, antibiotics, and supportive care."
5,How can I avoid getting tetanus?,<noinput>,The best way to avoid tetanus is to ensure you are fully vaccinated with the tetanus vaccine.
6,When should I get tetanus vaccinations?,<noinput>,Tetanus vaccinations are given as part of the routine NHS vaccination schedule at specific ages.
7,What should I do if I'm not sure about my vaccination history?,I'm not sure if I've been fully vaccinated against tetanus.,"If you're unsure about your tetanus vaccination history, it's recommended to check with your GP."
8,Are tetanus vaccinations recommended before traveling?,<noinput>,"Tetanus vaccinations may be recommended before traveling to certain areas, especially if medical help may not be easily accessible."
9,Where can I find more information about travel vaccinations?,<noinput>,You can find more information about travel vaccinations from your GP or healthcare provider.
0,What is tetanus?,<noinput>,"Tetanus is a serious, life-threatening condition caused by bacteria entering a wound."
1,How can I check if I'm at risk of tetanus?,<noinput>,"There is a risk of tetanus if soil or manure containing bacteria gets into a wound, such as a bite, burn or scratch."
2,What are the symptoms of tetanus?,<noinput>,"The symptoms of tetanus include a stiff jaw, painful muscle spasms, difficulty breathing, swallowing problems, high temperature, sweating, fast heartbeat, and seizures."
3,What should I do if I suspect I have tetanus?,<noinput>,"If you suspect you have tetanus, ask for an urgent GP appointment or get help from NHS 111."
4,When should I call 999 or go to A&E for tetanus?,<noinput>,"You should call 999 or go to A&E if you have a large or deep wound, stiff jaw, painful muscle spasms or stiffness, difficulty breathing, fast heartbeat, or seizures."
5,How is tetanus treated?,<noinput>,"Tetanus is treated in hospital with wound cleaning, tetanus immunoglobulin injection, antibiotics, muscle spasm and stiffness control medications, and breathing support."
6,How can I avoid getting tetanus?,<noinput>,The best way to avoid tetanus is to ensure you are fully vaccinated. Check with your GP to make sure you're up to date with your vaccinations.
7,When should I get tetanus vaccinations?,<noinput>,"Tetanus vaccinations are given as part of the routine NHS vaccination schedule, at specific ages and intervals. Check with your GP to verify your vaccination history."
8,Are tetanus vaccinations required for travel?,<noinput>,"Tetanus vaccinations may be recommended before travel, especially if your last dose was more than 10 years ago or if you're going to an area with limited access to medical help."
9,Where can I find more information about travel vaccinations?,<noinput>,You can find more information about travel vaccinations from your GP or healthcare provider.
