,q,i,a
0,What are the causes of Stevens-Johnson syndrome?,<noinput>,"Stevens-Johnson syndrome is often caused by certain medicines, such as epilepsy medicines, antibiotics, and anti-inflammatory painkillers. It can also be caused by infections in children."
1,What are the symptoms of Stevens-Johnson syndrome?,<noinput>,"The symptoms of Stevens-Johnson syndrome include flu-like symptoms such as high temperature, sore throat, cough, and joint pain. A rash appears a few days later, characterized by circular patches that are darker in the middle and lighter around the outside."
2,When should I seek immediate medical attention for Stevens-Johnson syndrome?,<noinput>,"You should call 999 or go to A&E if you or your child have a circular rash that's darker in the middle and lighter around the outside after an infection or starting a new medicine. Other signs requiring immediate attention include itchy, red, swollen, blistered, or peeling skin, wheezing, tightness in the chest or throat, trouble breathing or talking, and swollen mouth, face, lips, tongue, or throat."
3,How is Stevens-Johnson syndrome treated?,<noinput>,"Stevens-Johnson syndrome is treated in the hospital, often in an intensive care unit. Treatment may include stopping the medicine causing the reaction, fluids to prevent dehydration, creams and dressings to moisturize and protect the skin, strong painkillers, and medicines to control inflammation and prevent infection."
4,What is the recovery process like for Stevens-Johnson syndrome?,<noinput>,"Recovering from Stevens-Johnson syndrome can take several weeks or months. Fatigue is common after leaving the hospital. It may take about 2 or 3 weeks for the skin to heal, possibly longer if there is a skin infection. If the syndrome was caused by a medicine, you will need to avoid taking it and possibly similar ones for the rest of your life."
5,What complications can arise from Stevens-Johnson syndrome?,<noinput>,"Stevens-Johnson syndrome can cause complications such as skin problems (infection, changes in skin color, scarring), organ problems (lungs, liver, kidneys), eye problems (inflammation, vision problems), and problems with the vagina or penis due to scarring."
6,How long does it take for the symptoms to appear after taking a medication that can cause Stevens-Johnson syndrome?,The symptoms usually appear a few days after taking the medication.,<noanswer>
7,Can Stevens-Johnson syndrome occur more than once?,<noinput>,"Yes, if you have had Stevens-Johnson syndrome before after taking a certain medication, you are more likely to get it again if you take that medication again or similar ones."
8,Are there any risk factors for Stevens-Johnson syndrome?,<noinput>,"Certain risk factors for Stevens-Johnson syndrome include having a weakened immune system, such as from HIV or AIDS, or treatments like chemotherapy. Having a close family member who has had the syndrome can also increase the risk."
9,Which infections can cause Stevens-Johnson syndrome in children?,<noinput>,"In children, Stevens-Johnson syndrome can sometimes be caused by infections like cold or flu, cold sores, and glandular fever."
0,What are the causes of Stevens-Johnson syndrome?,<noinput>,"Stevens-Johnson syndrome is often caused by certain medicines, such as epilepsy medicines, antibiotics, and anti-inflammatory painkillers. In children, it can sometimes be caused by infections like cold or flu."
1,What are the symptoms of Stevens-Johnson syndrome?,<noinput>,"Symptoms of Stevens-Johnson syndrome include flu-like symptoms such as high temperature, sore throat, cough, and joint pain. A rash appears a few days later, made up of circular patches that are darker in the middle and lighter around the outside."
2,What immediate action should I take if I suspect Stevens-Johnson syndrome?,<noinput>,"If you suspect Stevens-Johnson syndrome, call 999 or go to A&E if you have a circular rash that's darker in the middle and lighter around the outside after an infection or starting a new medicine, or if you have a rash and the skin is itchy, red, swollen, blistered, or peeling."
3,How is Stevens-Johnson syndrome treated?,<noinput>,"Stevens-Johnson syndrome is treated in hospital, often in an intensive care unit. Treatment includes stopping the medicine causing the reaction, fluids to prevent dehydration, creams and dressings for the skin, painkillers, and medicines to control inflammation and prevent infection."
4,How long does it take to recover from Stevens-Johnson syndrome?,<noinput>,"It may take several weeks or months to fully recover from Stevens-Johnson syndrome. Skin healing usually takes about 2 or 3 weeks, but it can take longer if there is a skin infection."
5,What are the complications of Stevens-Johnson syndrome?,<noinput>,"Complications of Stevens-Johnson syndrome include skin problems like infections and scarring, organ problems such as lung, liver, and kidney issues, eye problems like long-term inflammation or sight problems, and problems with the vagina or penis caused by scarring."
6,Can Stevens-Johnson syndrome be caused by certain medicines?,<noinput>,"Yes, Stevens-Johnson syndrome is often caused by certain medicines, particularly some types of epilepsy medicines, antibiotics, and anti-inflammatory painkillers."
7,What can cause Stevens-Johnson syndrome in children?,<noinput>,"In children, Stevens-Johnson syndrome can sometimes be caused by infections like cold or flu, cold sores, and glandular fever."
8,Is immediate medical attention necessary if you suspect Stevens-Johnson syndrome?,<noinput>,"Yes, if you suspect Stevens-Johnson syndrome, it is important to seek immediate medical attention by calling 999 or going to A&E. These symptoms may require urgent treatment in the hospital."
9,How are the symptoms of Stevens-Johnson syndrome treated?,<noinput>,"The symptoms of Stevens-Johnson syndrome are treated with fluids to prevent dehydration, creams and dressings to moisturize and protect the skin, strong painkillers to alleviate any pain, and medicines to control inflammation and prevent infection."
