,q,i,a
0,What is womb cancer?,<noinput>,Womb cancer is cancer that affects the womb (uterus).
1,Who is most at risk for womb cancer?,<noinput>,Women who've been through menopause are most at risk for womb cancer.
2,Can anyone get womb cancer?,<noinput>,"Yes, anyone with a womb can get womb cancer."
3,Where does womb cancer usually start?,<noinput>,"Womb cancer usually starts in the lining of the womb, known as endometrial cancer."
4,What factors determine how serious womb cancer is?,<noinput>,"The seriousness of womb cancer depends on its size, spread, and your general health."
5,Why is it important to get symptoms of womb cancer checked?,<noinput>,Getting symptoms of womb cancer checked is important as early detection makes treatment easier.
6,When should I get any symptoms of womb cancer checked?,<noinput>,You should get any symptoms of womb cancer checked as soon as possible.
7,What happens if womb cancer is not treated?,<noinput>,"If womb cancer is not treated, it can spread and become more difficult to treat."
8,What are the common symptoms of womb cancer?,<noinput>,"Common symptoms of womb cancer include abnormal vaginal bleeding, pelvic pain, and pain during sex."
9,How is womb cancer treated?,<noinput>,"Treatment for womb cancer may include surgery, radiation therapy, and chemotherapy."
0,What is womb cancer?,<noinput>,"Womb cancer is cancer that affects the womb (uterus), where a baby grows during pregnancy."
1,Who is most at risk of developing womb cancer?,<noinput>,Women who have been through menopause are most at risk of developing womb cancer.
2,What is the most common type of womb cancer?,<noinput>,"The most common type of womb cancer is endometrial cancer, which starts in the lining of the womb."
3,How important is it to get symptoms of womb cancer checked?,<noinput>,"It is important to get any symptoms of womb cancer checked as soon as possible, as finding it earlier makes it easier to treat."
4,What factors determine how serious womb cancer is?,<noinput>,"The seriousness of womb cancer depends on its size, whether it has spread, and the individual's general health."
5,What should I do if I notice symptoms of womb cancer?,<noinput>,"If you notice any symptoms of womb cancer, it is advisable to get them checked by a healthcare professional."
6,Can anyone get womb cancer?,<noinput>,"Yes, anyone with a womb can get womb cancer."
7,What are some common symptoms of womb cancer?,<noinput>,"Common symptoms of womb cancer include abnormal vaginal bleeding, pelvic pain, and pain during sex."
8,Is it easier to treat womb cancer if detected early?,<noinput>,"Yes, detecting womb cancer earlier makes it easier to treat."
9,What is the medical term for womb cancer?,<noinput>,The medical term for womb cancer is endometrial cancer.
