,q,i,a
0,What are the symptoms of hiatus hernia?,<noinput>,"The symptoms of hiatus hernia include a painful burning feeling in the chest (heartburn), acid reflux, bad breath, burping, bloating, vomiting, difficulty or pain when swallowing. These symptoms are also associated with gastro-oesophageal reflux disease (GORD)."
1,When should I see a GP for a hiatus hernia?,<noinput>,"You should see a GP if your symptoms do not go away after 3 weeks, if your symptoms are very bad or getting worse, or if over-the-counter medicines do not help. For urgent advice, contact 111 if you experience weight loss, difficulty swallowing, frequent vomiting, blood in vomit, or pain in the upper tummy."
2,What are the treatment options for hiatus hernia?,<noinput>,"Treatment for hiatus hernia usually involves changing your eating habits, quitting smoking, taking over-the-counter medicines, and seeking further medical advice if needed. Surgery may be recommended if other treatments do not work."
3,What is the recovery time after surgery for hiatus hernia?,<noinput>,"After surgery for hiatus hernia, it usually takes 2 to 3 days to go home, 3 to 6 weeks to go back to work, 6 weeks before you can eat normally, and a few months to recover from side effects like bloating, burping, farting, and difficulty swallowing."
4,What is the risk of side effects not going away after hiatus hernia surgery?,<noinput>,"There's a small risk (about 1 in 100) that side effects like bloating, burping, farting, and difficulty swallowing may not go away after hiatus hernia surgery, and further surgery may be needed."
5,What are the common causes of hiatus hernia?,<noinput>,"The exact cause of hiatus hernia is unknown, but it is more common in people over 50, pregnant women, and those who are overweight."
6,How does a hiatus hernia affect digestion?,<noinput>,"A hiatus hernia occurs when part of the stomach moves up into the chest, which can lead to symptoms like heartburn, acid reflux, and difficulties with swallowing or digestion."
7,Can a hiatus hernia be present without causing any problems?,<noinput>,"Yes, a person can have a hiatus hernia without experiencing any symptoms or problems."
8,What should I do if I suspect I have a hiatus hernia?,<noinput>,"If you suspect you have a hiatus hernia, it is advisable to see a GP for an evaluation and appropriate diagnosis."
9,Are there any lifestyle changes that can help manage a hiatus hernia?,<noinput>,"Yes, making changes to your eating habits, such as eating smaller, more frequent meals, and quitting smoking can help manage the symptoms of a hiatus hernia."
0,What are the symptoms of a hiatus hernia?,<noinput>,"The symptoms of a hiatus hernia may include a burning feeling in your chest, acid reflux, bad breath, bloating, vomiting, difficulty swallowing, and pain in your upper tummy."
1,When should I see a GP for a hiatus hernia?,<noinput>,"You should see a GP if your symptoms do not go away after 3 weeks, if your symptoms are very bad or getting worse, or if over-the-counter medicines do not help."
2,What is the treatment for a hiatus hernia?,<noinput>,"Treatment for a hiatus hernia typically involves changing your eating habits, quitting smoking, using medications from the pharmacy, and seeing a GP for stronger medications. Surgery may be considered if other treatments do not work."
3,What is keyhole surgery for a hiatus hernia?,<noinput>,"Keyhole surgery, also known as Laparoscopy, is a minimally invasive procedure used to treat a hiatus hernia. It involves making small cuts in the abdomen to access and repair the hernia."
4,What is the recovery time after hiatus hernia surgery?,<noinput>,"After hiatus hernia surgery, it typically takes 2 to 3 days to go home, 3 to 6 weeks to go back to work, and a few months to fully recover from side effects like bloating, burping, farting, and difficulty swallowing."
5,What are the risks of hiatus hernia surgery?,<noinput>,"There is a small risk (about 1 in 100) that the side effects of hiatus hernia surgery, such as bloating and difficulty swallowing, may not go away and additional surgery may be needed."
6,Who is more likely to get a hiatus hernia?,<noinput>,"While anyone can have a hiatus hernia, it is more common in individuals who are over 50, pregnant, or overweight."
7,Can a hiatus hernia cause indigestion or acid reflux?,<noinput>,"Yes, a hiatus hernia can cause indigestion and acid reflux, which are symptoms of gastro-oesophageal reflux disease (GORD)."
8,Is a hiatus hernia a serious condition?,<noinput>,A hiatus hernia is generally not considered serious and does not usually require treatment unless it is causing symptoms or complications.
9,Can a hiatus hernia be present without causing any problems?,<noinput>,"Yes, it is possible to have a hiatus hernia without knowing and without it causing any problems."
