,q,i,a
0,What are the symptoms of piles?,<noinput>,"Symptoms of piles include bright red blood after you poop, an itchy anus, feeling like you still need to poop after going to the toilet, mucus in your underwear or on toilet paper after wiping your bottom, lumps around your anus, and pain around your anus."
1,How can piles be treated or prevented?,<noinput>,"To treat or prevent piles, you can drink lots of fluids and eat plenty of fiber to keep your stool soft, wipe your bottom with damp toilet paper, take paracetamol if piles hurt, take a warm bath to ease itching and pain, use an ice pack wrapped in a towel to ease discomfort, gently push a pile back inside, keep your bottom clean and dry, exercise regularly, and cut down on alcohol and caffeine."
2,What can a pharmacist suggest for treating piles?,<noinput>,"A pharmacist can suggest creams to ease the pain, itching, and swelling, treatments to help with constipation and soften poop, and cold packs to ease discomfort. Many pharmacies have private areas if you do not want to be overheard."
3,When should I see a GP for piles?,<noinput>,"You should see a GP if you have symptoms of piles and they're getting worse or there's no improvement after 7 days of home treatment, if you keep getting piles, or if you notice a change around your anus that is not normal for you."
4,What are some hospital treatments for piles?,<noinput>,"Common hospital treatments for piles include rubber band ligation, sclerotherapy, electrotherapy, and infrared coagulation. If these treatments do not work, surgery may be necessary."
5,When should I go to A&E or call 999 for piles?,<noinput>,"You should go to A&E or call 999 if you're bleeding non-stop, if there's a lot of blood or large blood clots, or if you're experiencing severe pain."
6,What are some causes of piles?,<noinput>,"Piles are caused by swollen blood vessels. Some factors that make piles more likely include constipation, pushing too hard when pooping, heavy lifting, and pregnancy."
7,What are the common symptoms of severe pain from piles?,<noinput>,"Severe pain from piles is always there and so bad that it's hard to think or talk. It may make it difficult to sleep or move, get out of bed, go to the bathroom, wash, or dress."
8,What are the common symptoms of moderate pain from piles?,<noinput>,"Moderate pain from piles is always there and makes it hard to concentrate or sleep. However, you can still manage to get up, wash, or dress."
9,What are the common symptoms of mild pain from piles?,<noinput>,"Mild pain from piles comes and goes, may be annoying, but does not stop you from doing daily activities."
0,What are the symptoms of piles?,<noinput>,"Symptoms of piles include bright red blood after you poo, an itchy anus, feeling like you still need to poo after going to the toilet, mucus in your underwear or on toilet paper after wiping your bottom, lumps around your anus, and pain around your anus."
1,What do piles look like?,<noinput>,"Piles can be small lumps, around the size of a pea, and can be pink or purple. They can also grow into larger lumps, the size of grapes."
2,How can you treat or prevent piles?,<noinput>,"To treat or prevent piles, you can drink lots of fluids and eat plenty of fiber to keep your stool soft. It is also recommended to wipe your bottom with damp toilet paper, take paracetamol if piles hurt, take warm baths to ease itching and pain, use ice packs wrapped in a towel to ease discomfort, gently push a pile back inside, keep your bottom clean and dry, exercise regularly, and cut down on alcohol and caffeine."
3,What should you avoid doing when you have piles?,<noinput>,"When you have piles, you should avoid wiping your bottom too hard after you poo, ignoring the urge to poo, pushing too hard when pooing, taking painkillers that contain codeine, as they can cause constipation, and taking ibuprofen if your piles are bleeding. Spending too much time on the toilet should also be avoided."
4,Can a pharmacist help with piles?,<noinput>,"Yes, a pharmacist can suggest creams to ease the pain, itching, and swelling, treatment to help constipation and soften stool, and cold packs to ease discomfort caused by piles. Many pharmacies have private areas if you do not want to be overheard."
5,When should you see a GP regarding piles?,<noinput>,"You should see a GP if your piles are getting worse or there's no improvement after 7 days of home treatment, if you keep getting piles, or if you notice a change around your anus that is not normal for you. The GP may prescribe stronger medicines for piles or constipation and check if your symptoms are not being caused by something else."
6,When should you seek urgent medical help for piles?,<noinput>,"You should ask for an urgent GP appointment or get help from NHS 111 if you have piles and your temperature is very high or you feel hot and shivery, or if you have pus leaking from your piles. You can call 111 or get help from 111 online."
7,What are the common hospital treatments for piles?,<noinput>,"Common hospital treatments for piles include rubber band ligation, where a band is placed around your piles to make them drop off, sclerotherapy, where a liquid is injected into your piles to make them shrink, electrotherapy, where a gentle electric current is applied to your piles to make them shrink, and infrared coagulation, where an infrared light is used to cut the blood supply to your piles to make them shrink."
8,When is hospital treatment required for piles?,<noinput>,"Hospital treatment for piles may be required if there's no improvement after home treatments. Surgical options include haemorrhoidectomy, where the piles are cut out, stapled haemorrhoidopexy, where the piles are stapled back inside the anus, and haemorrhoidal artery ligation, where stitches are used to cut the blood supply to the piles to make them shrink."
9,When should you go to A&E or call 999 for piles?,<noinput>,"You should go to A&E or call 999 if you have piles and you're bleeding non-stop, there's a lot of blood, or you're in severe pain that makes it hard to think or talk, sleep, move, or perform daily activities."
