,q,i,a
0,What are the symptoms of acid reflux?,<noinput>,"The main symptoms of acid reflux include heartburn, an unpleasant sour taste in the mouth, coughing or hiccups, hoarse voice, bad breath, bloating, and feeling sick. Symptoms are often worse after eating, lying down, and bending over."
1,What are the causes of heartburn and acid reflux?,<noinput>,"Heartburn and acid reflux can be caused or worsened by certain foods and drinks, being overweight, smoking, pregnancy, stress and anxiety, certain hormones, some medicines, and a condition called hiatus hernia."
2,How can I ease heartburn and acid reflux myself?,<noinput>,"You can ease heartburn and acid reflux by making simple lifestyle changes. These include eating smaller, more frequent meals, raising the head end of your bed, losing weight if overweight, finding ways to relax, and avoiding trigger foods and drinks."
3,What can a pharmacist recommend for heartburn and acid reflux?,<noinput>,A pharmacist can recommend medicines called antacids or alginates that can help ease your symptoms. It's best to take these with food or soon after eating. They may also advise pregnant individuals about suitable medicines.
4,When should I see a GP for heartburn and acid reflux?,<noinput>,"You should see a GP if lifestyle changes and pharmacy medicines do not help, if you have heartburn most days for 3 weeks or more, or if you have other symptoms like food getting stuck in your throat, frequent vomiting, or unexplained weight loss."
5,How can a GP treat heartburn and acid reflux?,<noinput>,"A GP may prescribe a medicine called a proton pump inhibitor (PPI) to reduce stomach acid production. You may need to take this medicine for 4 or 8 weeks, depending on the severity of your acid reflux. If PPI does not help, a different type of medicine or tests/surgery may be suggested."
6,What tests can be done to diagnose heartburn and acid reflux?,<noinput>,"If medicines don't help or your symptoms are severe, a specialist may recommend tests such as a gastroscopy, where a thin tube with a camera is passed down your throat, to find out the cause of your symptoms."
0,What are the main symptoms of acid reflux?,<noinput>,"The main symptoms of acid reflux are heartburn - a burning sensation in the middle of your chest, and an unpleasant sour taste in your mouth caused by stomach acid."
1,What can trigger heartburn and acid reflux?,<noinput>,"Heartburn and acid reflux can be triggered or made worse by certain foods and drinks, being overweight, smoking, pregnancy, stress and anxiety, certain medicines, and a hiatus hernia."
2,How can I ease heartburn and acid reflux myself?,<noinput>,"You can ease heartburn and acid reflux yourself by making simple lifestyle changes such as eating smaller, more frequent meals, raising the head end of your bed, losing weight if overweight, finding ways to relax, avoiding trigger foods and drinks, not eating before bed, not wearing tight clothes around your waist, not smoking, and not drinking too much alcohol."
3,What can a pharmacist recommend for heartburn and acid reflux?,<noinput>,A pharmacist can recommend antacids or alginates to help ease heartburn and acid reflux. It's best to take these with food or soon after eating.
4,When should I see a GP for heartburn and acid reflux?,<noinput>,"You should see a GP if lifestyle changes and pharmacy medicines are not helping your heartburn, if you have heartburn most days for 3 weeks or more, or if you have other symptoms like food getting stuck in your throat, frequent vomiting, or unexplained weight loss."
5,What can a GP prescribe for heartburn and acid reflux?,<noinput>,"A GP may prescribe a proton pump inhibitor (PPI) such as Omeprazole or Lansoprazole, which reduces the production of stomach acid. Depending on the severity, you may need to take the medicine for 4 or 8 weeks."
6,What tests and surgery can be done for heartburn and acid reflux?,<noinput>,"If medicines do not help or symptoms are severe, a GP may refer you to a specialist for tests such as a gastroscopy, or for surgery on your stomach or food pipe to stop acid reflux."
7,How long should I take a PPI for acid reflux?,<noinput>,"You'll usually need to take a proton pump inhibitor (PPI) for 4 or 8 weeks, depending on the seriousness of your acid reflux. If your symptoms return after stopping the medicine, you may need a long-term prescription."
8,What are the causes of acid reflux?,<noinput>,"The causes of acid reflux can include certain foods and drinks, being overweight, smoking, pregnancy, stress and anxiety, certain medicines, and a hiatus hernia."
0,What are the main symptoms of acid reflux?,<noinput>,"The main symptoms of acid reflux are heartburn (a burning sensation in the middle of your chest) and an unpleasant sour taste in your mouth caused by stomach acid. Other symptoms may include a cough or hiccups that keep coming back, a hoarse voice, bad breath, and bloating and feeling sick. Symptoms are often worse after eating, when lying down, and when bending over."
1,What are the causes of heartburn and acid reflux?,<noinput>,"Heartburn and acid reflux can be caused by certain foods and drinks such as coffee, tomatoes, alcohol, chocolate, fatty or spicy foods, being overweight, smoking, pregnancy, stress and anxiety, an increase in certain types of hormones, some medicines like anti-inflammatory painkillers, and a condition called hiatus hernia where part of the stomach moves up into the chest."
