,q,i,a
0,What is diphtheria?,<noinput>,"Diphtheria is a highly contagious infection that affects the nose and throat, and sometimes the skin. It can be a serious and sometimes fatal illness, especially in children, if left untreated. Vaccination is the best prevention."
1,How is diphtheria spread?,<noinput>,"Diphtheria is spread through coughs, sneezes, and close contact with an infected person. Sharing items like cups, cutlery, clothing, or bedding can also spread the infection."
2,What are the symptoms of diphtheria?,<noinput>,"Symptoms of diphtheria include a thick grey-white coating in the throat, high temperature, sore throat, swollen glands, difficulty breathing and swallowing. It can also cause pus-filled blisters and ulcers on the skin in areas with poor hygiene."
3,When and where are diphtheria vaccinations given?,<noinput>,"Diphtheria vaccinations are given to babies and children in the UK at 8, 12, and 16 weeks, as part of the 6-in-1 vaccine. A booster is given at 3 years 4 months and another at 14 years. Travelers to high-risk areas may need a booster if it has been more than 10 years since their last vaccination."
4,"Where can I get a combined diphtheria, tetanus, and polio vaccine?",<noinput>,"You may be able to get a combined vaccine against diphtheria, tetanus, and polio for free on the NHS. Contact your GP surgery to inquire."
5,What should I do if I have symptoms of diphtheria?,<noinput>,"If you have symptoms of diphtheria and are in an area where the infection is widespread, have recently returned from such an area, or have been in close contact with an infected person, seek urgent medical help. Diphtheria requires quick treatment in the hospital to prevent serious complications."
6,How is diphtheria treated?,<noinput>,"Diphtheria is treated with antibiotics to kill the bacteria and medicines to neutralize the toxins produced by the bacteria. Infected wounds should also be thoroughly cleaned. Treatment usually lasts 2 to 3 weeks, and skin ulcers may take 2 to 3 months to heal."
7,What is the duration of diphtheria treatment?,<noinput>,"Diphtheria treatment usually lasts 2 to 3 weeks. Skin ulcers, if present, may take 2 to 3 months to heal but can leave a scar."
8,Do close contacts of someone with diphtheria need treatment?,<noinput>,Close contacts of someone with diphtheria may need to take antibiotics or receive a dose of the diphtheria vaccine as a precautionary measure.
9,Is diphtheria vaccination effective in preventing the disease?,<noinput>,"Yes, vaccination is highly effective in preventing diphtheria. It has significantly reduced the incidence of diphtheria in the UK since the 1940s."
0,How can diphtheria be prevented?,<noinput>,"Diphtheria can be prevented through vaccination. Routine childhood vaccines are given at 8 weeks, 12 weeks, and 16 weeks, followed by a booster at 3 years 4 months and another booster at 14 years. Travelers to high-risk areas may need a booster if it has been more than 10 years since their last vaccination."
1,How is diphtheria spread?,<noinput>,"Diphtheria is spread through coughs, sneezes, and close contact with an infected person. Sharing items, such as cups, cutlery, clothing, or bedding, can also spread the infection."
2,What are the symptoms of diphtheria?,<noinput>,"Symptoms of diphtheria include a thick grey-white coating in the throat, high fever, sore throat, swollen glands, and difficulty breathing and swallowing. Cutaneous diphtheria can cause pus-filled blisters and ulcers on the skin."
3,When should I seek urgent medical help for diphtheria?,<noinput>,"You should seek urgent medical help if you have symptoms of diphtheria, especially if you are in an area where the infection is widespread, have recently returned from such an area, or have been in close contact with someone who has diphtheria. Immediate treatment in the hospital is necessary to prevent complications."
4,What are the treatments for diphtheria?,<noinput>,"The main treatments for diphtheria include antibiotics to kill the bacteria and medications to counter the effects of harmful substances produced by the bacteria. If the skin is affected, thorough cleaning of the infected wounds is necessary. Treatment usually lasts 2 to 3 weeks."
5,Can diphtheria skin ulcers leave a scar?,<noinput>,"Yes, skin ulcers caused by diphtheria may leave a scar. Although they usually heal within 2 to 3 months, it is possible for scars to form."
6,Who may need to take antibiotics or receive a diphtheria vaccination after close contact with an infected person?,<noinput>,People who have been in close contact with someone who has diphtheria may need to take antibiotics or receive a dose of the diphtheria vaccination as a precaution.
7,Where can I get more information about diphtheria risks in specific countries?,<noinput>,"For up-to-date information about diphtheria risks in specific countries, you can check the TravelHealthPro country guides."
8,Is diphtheria vaccination available for free on the NHS?,<noinput>,"You may be able to get a combined vaccine against diphtheria, tetanus, and polio free on the NHS. You can inquire about it at a GP surgery."
9,How long does it take for diphtheria treatment to work?,<noinput>,Treatment for diphtheria usually lasts 2 to 3 weeks. Skin ulcers caused by diphtheria usually heal within 2 to 3 months.
