,q,i,a
0,What are the symptoms of burns?,<noinput>,"The symptoms of burns include red or peeling skin, blisters, swelling, and white or charred skin. However, the amount of pain experienced is not always indicative of the seriousness of the burn."
1,How should burns and scalds be treated?,"If someone has a burn, immediately get them away from the heat source. Remove any clothing or jewelry near the burn and cool it with cool or lukewarm running water for 20 to 30 minutes. Cover the burn with cling film or a clean plastic bag and use painkillers to manage pain. Seek medical attention for serious burns or burns on the face, neck, hands, feet, joints, or genitals.","To treat burns and scalds, it is important to cool the burn with water, cover it with a clean material, and use painkillers if necessary. Seeking medical attention is recommended for serious burns or burns in sensitive areas."
2,When should I seek medical attention for a burn?,<noinput>,"You should go to a hospital A&E department for chemical and electrical burns, large or deep burns, burns that cause white or charred skin, and burns on the face, neck, hands, feet, joints, or genitals. If someone has breathed in smoke or fumes, they should also seek medical attention."
3,What are the different types of burns?,<noinput>,"There are four main types of burns: superficial epidermal burns, superficial dermal burns, deep dermal or partial thickness burns, and full-thickness burns. Each type has a different appearance and symptoms."
4,How can burns and scalds be prevented?,<noinput>,"To prevent burns and scalds, it is important to keep young children out of the kitchen, test bath water temperature before bathing, and keep matches, lighters, and hot drinks out of children's reach."
5,Where can I get further advice about burns and scalds?,<noinput>,"You can seek advice from NHS 111, visit a minor injuries unit or NHS walk-in center, or consult with a GP."
6,What should I do if I have a minor burn?,<noinput>,"For minor burns, it is important to keep the burn clean and avoid bursting any blisters that form. However, if the burn is more serious or shows signs of infection, medical attention should be sought."
7,How can burns and scalds affect babies and young children?,<noinput>,"Babies and young children are particularly prone to severe burns and scalds. It is important to take measures such as keeping them out of the kitchen, testing bath water temperature, and keeping matches, lighters, and hot drinks out of their reach."
8,What should I do if I have a chemical burn?,"If you have a chemical burn, dial 999 and carefully try to remove the chemical. Rinse the affected area with as much clean water as possible. Seek immediate medical attention for proper treatment.","In case of a chemical burn, it is crucial to dial emergency services and rinse the affected area with plenty of clean water. Seeking immediate medical attention is essential."
9,What are the different layers of skin and how are burns assessed?,<noinput>,"The skin has three layers: the epidermis, dermis, and subcutaneous fat. Burns are assessed based on the severity and depth of skin damage, which determines the appearance and symptoms of the burn."
0,What are the symptoms of burns?,<noinput>,"Symptoms of burns can include red or peeling skin, blisters, swelling, and white or charred skin. The amount of pain you feel is not always related to how serious the burn is."
1,How should burns and scalds be treated?,"If someone has a burn, immediately get them away from the heat source and remove any clothing or jewelry that's near the burnt area. Cool the burn with cool or lukewarm running water for 20 to 30 minutes, and then cover the burn with cling film or a clean plastic bag. Use painkillers if needed and raise the affected area if possible.","To treat a burn, you should immediately get the person away from the heat source, cool the burn with cool or lukewarm running water, cover the burn with cling film or a clean plastic bag, and use painkillers if needed. It's also important to raise the affected area if possible."
2,When should you seek medical attention for a burn?,<noinput>,"You should go to a hospital A&E department for all chemical and electrical burns, large or deep burns, burns that cause white or charred skin, and burns on the face, neck, hands, feet, any joints or genitals. If someone has breathed in smoke or fumes, they should also seek medical attention."
3,What are the types of burn?,<noinput>,"There are 4 main types of burn: superficial epidermal burn, superficial dermal burn, deep dermal or partial thickness burn, and full thickness burn. Each type has a different appearance and different symptoms."
4,How can burns and scalds be prevented in children?,<noinput>,"To prevent burns and scalds in children, you should keep them out of the kitchen whenever possible, test the temperature of bath water before bathing them, and keep matches, lighters, and hot drinks out of their sight and reach."
5,Where can you get further advice about burns and scalds?,<noinput>,"If you need advice about a burn or scald, you can get help from NHS 111, visit a minor injuries unit, go to an NHS walk-in center, or call or see a GP."
6,What should you do if it's an acid or chemical burn?,<noinput>,"If it's an acid or chemical burn, you should dial 999, carefully try to remove the chemical and any contaminated clothing, and rinse the affected area using as much clean water as possible."
7,What are the symptoms of breathing in smoke or fumes?,<noinput>,"Symptoms of breathing in smoke or fumes can include coughing, a sore throat, difficulty breathing, and facial burns. It's important to seek medical attention if someone has breathed in smoke or fumes."
8,Who is at greater risk from the effects of burns?,<noinput>,"People at greater risk from the effects of burns, such as children under 10 years old, should seek medical attention after a burn or scald. The size and depth of the burn will be assessed and the affected area cleaned before a dressing is applied."
9,What are some ways to prevent burns and scalds in general?,<noinput>,"To prevent burns and scalds in general, you should be cautious with hot objects and liquids, test the temperature before touching or consuming them, and keep hot drinks at a safe distance from your body."
