,q,i,a
0,What are the symptoms of hydrocephalus?,<noinput>,"The symptoms of hydrocephalus include headaches, nausea, blurred vision, and difficulty walking."
1,What are the types of hydrocephalus?,<noinput>,"There are 3 main types of hydrocephalus: congenital hydrocephalus, acquired hydrocephalus, and normal pressure hydrocephalus."
2,What are the complications of hydrocephalus present from birth?,<noinput>,"Complications of hydrocephalus present from birth include learning disabilities, speech problems, memory problems, and epilepsy."
3,What can cause congenital hydrocephalus?,<noinput>,"Congenital hydrocephalus can be caused by conditions such as spina bifida, or infections the mother develops during pregnancy, such as mumps or rubella."
4,What can cause acquired hydrocephalus?,<noinput>,"Acquired hydrocephalus can develop after an illness or injury, such as a serious head injury or as a complication of a medical condition like a brain tumor."
5,What are the symptoms of normal pressure hydrocephalus (NPH)?,<noinput>,"The main symptoms of NPH are mobility problems, dementia, and urinary incontinence."
6,How is hydrocephalus diagnosed?,<noinput>,"Hydrocephalus can be diagnosed using brain scans like CT scans and MRI scans. NPH can be diagnosed using a checklist that assesses walking, mental ability, and symptoms affecting bladder control."
7,How is hydrocephalus treated?,<noinput>,Hydrocephalus is usually treated with a surgically implanted shunt that drains away the excess fluid. Endoscopic third ventriculostomy (ETV) can be used as an alternative.
8,What are the possible complications after hydrocephalus surgery?,<noinput>,Complications of hydrocephalus surgery can include blockage or infection of the shunt.
9,What causes hydrocephalus?,<noinput>,"Hydrocephalus occurs when there is an interruption in the production, flow, or absorption of cerebrospinal fluid (CSF) in the brain."
0,What are the symptoms of hydrocephalus?,<noinput>,"The symptoms of hydrocephalus can include headache, vomiting, blurred vision, and difficulty walking."
1,What are the different types of hydrocephalus?,<noinput>,"There are three main types of hydrocephalus: congenital hydrocephalus, acquired hydrocephalus, and normal pressure hydrocephalus."
2,What are the complications of hydrocephalus present from birth?,<noinput>,"The complications of hydrocephalus present from birth can include learning disabilities, speech problems, epilepsy, and vision problems."
3,Can acquired hydrocephalus affect both children and adults?,<noinput>,"Yes, acquired hydrocephalus can affect both children and adults."
4,What are the main symptoms of normal pressure hydrocephalus?,<noinput>,"The main symptoms of normal pressure hydrocephalus are mobility problems, dementia, and urinary incontinence."
5,How is hydrocephalus diagnosed?,<noinput>,"Hydrocephalus can be diagnosed using brain scans such as CT scans and MRI scans, as well as a checklist of symptoms."
6,What is the treatment for hydrocephalus?,<noinput>,Hydrocephalus can be treated using a surgically-implanted shunt or an endoscopic third ventriculostomy (ETV).
7,What are the possible complications after hydrocephalus surgery?,<noinput>,Complications after hydrocephalus surgery can include shunt blockage or infection.
8,What causes hydrocephalus?,<noinput>,"Hydrocephalus is caused by a build-up of cerebrospinal fluid in the brain, which can occur if the production or absorption of the fluid is disrupted."
9,Where can I find help and support for hydrocephalus?,<noinput>,"You can find help and support for hydrocephalus through Shine, the spina bifida and hydrocephalus charity, which can provide details of local support groups and organizations."
