,q,i,a
0,What are the symptoms of Kawasaki disease?,<noinput>,"The symptoms of Kawasaki disease include a high temperature lasting for 5 days or longer, rash, swollen glands in the neck, dry and cracked lips, swollen and red hands and feet, red inside the mouth and throat, red eyes, and a swollen and bumpy red tongue."
1,When should I see a GP if my child has symptoms of Kawasaki disease?,<noinput>,"You should see a GP urgently or call 111 if your child has a persistent high temperature and one or more symptoms of Kawasaki disease. If your baby is less than 1 year old, it's even more important to seek medical attention right away."
2,How is Kawasaki disease treated?,<noinput>,"Kawasaki disease is always treated in the hospital. The main medicines used for treatment are intravenous immunoglobulin (IVIG), a solution of antibodies, and aspirin. It's best to start treatment as soon as possible to reduce the risk of complications and shorten the recovery time."
3,What are the complications of Kawasaki disease?,<noinput>,"Kawasaki disease can cause inflammation and swelling of the blood vessels, leading to complications in the coronary arteries that supply blood to the heart. Without treatment, about 1 in 4 children with Kawasaki disease develop heart complications, which can be fatal in 2 to 3% of cases."
4,Who is affected by Kawasaki disease?,<noinput>,"Around 8 in every 100,000 children develop Kawasaki disease in the UK each year. It is more common in children under the age of 5, with boys being 1.5 times more likely to be affected than girls."
5,Where can I find support and additional information about Kawasaki disease?,<noinput>,"The Kawasaki Support Group and Societi, The UK Foundation for Kawasaki Disease can provide you with additional information and advice about your child's condition."
6,Can Kawasaki disease be prevented?,<noinput>,"Kawasaki disease cannot be prevented. However, prompt diagnosis and treatment can help children make a full recovery within 6 to 8 weeks and reduce the risk of complications."
7,What are the possible causes of Kawasaki disease?,<noinput>,"The exact causes of Kawasaki disease are not clear, but it may be due to a combination of factors. Research is ongoing to understand the possible causes."
8,How long does it take for symptoms to improve with treatment for Kawasaki disease?,<noinput>,"With the correct treatment, the symptoms of Kawasaki disease become less severe within a few weeks. However, it may take longer in some children to fully recover."
9,What is another name for Kawasaki disease?,<noinput>,Kawasaki disease is also known as mucocutaneous lymph node syndrome.
0,What are the symptoms of Kawasaki disease?,<noinput>,"The symptoms of Kawasaki disease include a high temperature, rash, swollen glands, dry and cracked lips, swollen and red hands and feet, red eyes, and a swollen, bumpy red tongue."
1,When should I see a GP if my child has symptoms of Kawasaki disease?,<noinput>,"If your child has a persistent high temperature and one or more symptoms of Kawasaki disease, you should see a GP urgently or call 111. If your baby is less than 1 year old, it's even more important to seek medical attention immediately."
2,How is Kawasaki disease diagnosed and treated?,<noinput>,Kawasaki disease is diagnosed based on the symptoms and physical examination. Treatment usually involves hospitalization and the administration of intravenous immunoglobulin (IVIG) and aspirin.
3,What are the potential complications of Kawasaki disease?,<noinput>,"Kawasaki disease can lead to complications in the coronary arteries, causing heart-related issues. Without treatment, 1 in 4 children with Kawasaki disease may develop heart complications, which can be fatal in 2 to 3% of cases."
4,How common is Kawasaki disease?,<noinput>,"In the UK, around 8 in every 100,000 children develop Kawasaki disease each year. It is more common in children under the age of 5, particularly boys."
5,Are there any support groups for Kawasaki disease?,<noinput>,"Yes, the Kawasaki Support Group and Societi, The UK Foundation for Kawasaki Disease, can provide additional information and support for families affected by Kawasaki disease."
6,Can Kawasaki disease be prevented?,<noinput>,"Kawasaki disease cannot be prevented. However, early diagnosis and prompt treatment can help children make a full recovery within 6 to 8 weeks and reduce the risk of complications."
7,What causes Kawasaki disease?,<noinput>,"The exact cause of Kawasaki disease is unclear, but it may be due to a combination of factors. Further research is needed to determine the precise cause."
8,How long does it take for a child to recover from Kawasaki disease?,<noinput>,"With prompt diagnosis and treatment, children with Kawasaki disease can make a full recovery within 6 to 8 weeks. However, the recovery time may vary for each individual."
9,Is Kawasaki disease more common in boys or girls?,<noinput>,Kawasaki disease is shown to be 1.5 times more common in boys than girls.
