,q,i,a
0,What are the symptoms of ulcerative colitis?,<noinput>,"The main symptoms of ulcerative colitis are recurring diarrhea, tummy pain, and the need to frequently poo. Other symptoms may include extreme tiredness, loss of appetite, and weight loss."
1,What are the symptoms of a flare-up of ulcerative colitis?,<noinput>,"During a flare-up, some people may experience symptoms such as painful and swollen joints, mouth ulcers, swollen fat under the skin, irritated and red eyes, and problems with bones."
2,When should I seek medical advice for ulcerative colitis?,<noinput>,"If you have symptoms of ulcerative colitis and have not been diagnosed, you should see a GP as soon as possible. If you have been diagnosed and think you are having a severe flare-up, contact a GP or your care team for advice."
3,What causes ulcerative colitis?,<noinput>,"Ulcerative colitis is thought to be an autoimmune condition, where the immune system attacks healthy tissue in the colon. The exact cause is unclear, but it is believed to be a combination of genetic and environmental factors."
4,Who is affected by ulcerative colitis?,<noinput>,"Ulcerative colitis can affect anyone, but it is most often diagnosed in people between 15 and 25 years old. It is more common in white people of European descent and black people. People from Asian backgrounds have a lower risk, but the reasons for this are unclear."
5,How is ulcerative colitis treated?,<noinput>,"Treatment for ulcerative colitis aims to relieve symptoms during a flare-up and maintain remission. This is usually achieved through medication such as aminosalicylates, corticosteroids, and immunosuppressants. Severe cases may require surgery."
6,What are the complications of ulcerative colitis?,<noinput>,"Complications of ulcerative colitis include an increased risk of developing bowel cancer, poor growth and development in children, and osteoporosis as a side effect of steroid medications."
7,What is the difference between IBD and IBS?,<noinput>,"Inflammatory bowel disease (IBD) refers to conditions like ulcerative colitis and Crohn's disease, which cause inflammation of the gastrointestinal tract. Irritable bowel syndrome (IBS) is a different condition with its own set of symptoms and treatment."
8,What social care and support options are available for those with illness or disability?,<noinput>,"If you need help with day-to-day living due to illness or disability, or if you are a caregiver, our guide to care and support can explain your options and provide information on where to find support."
0,What are the main symptoms of ulcerative colitis?,<noinput>,"The main symptoms of ulcerative colitis are recurring diarrhea, abdominal pain, and frequent bowel movements. Other symptoms may include extreme fatigue, loss of appetite, and weight loss."
1,What are the possible causes of ulcerative colitis?,<noinput>,Ulcerative colitis is thought to be an autoimmune condition where the immune system attacks healthy tissue in the colon. The exact cause is unclear but is believed to involve a combination of genetic and environmental factors.
2,Who is affected by ulcerative colitis?,<noinput>,"Ulcerative colitis can affect anyone, but it is most often diagnosed in people between the ages of 15 and 25. It is more common in white people of European descent, especially those from Ashkenazi Jewish communities, and black people. The condition is less common in people of Asian backgrounds."
3,How is ulcerative colitis treated?,<noinput>,"Treatment for ulcerative colitis aims to relieve symptoms during flare-ups and maintain remission. This is usually achieved through medication such as aminosalicylates, corticosteroids, and immunosuppressants. In more severe cases, surgery to remove part or all of the colon may be necessary."
4,What are the complications of ulcerative colitis?,<noinput>,"Complications of ulcerative colitis can include an increased risk of bowel cancer, poor growth and development in children, and the side effect of osteoporosis from steroid medication. It is important to manage the condition to prevent these complications."
5,When should I seek medical advice for ulcerative colitis?,<noinput>,"If you have symptoms of ulcerative colitis and have not been diagnosed, it is important to see a GP for evaluation. If you have been diagnosed and experience a severe flare-up, contact a GP or care team for advice. In urgent cases, call NHS 111 or your local out-of-hours service."
6,What are some of the extra-intestinal symptoms associated with ulcerative colitis?,<noinput>,"During a flare-up, some people with ulcerative colitis may experience extra-intestinal symptoms such as painful and swollen joints (arthritis), mouth ulcers, swollen fat under the skin (erythema nodosum), irritated and red eyes, and problems with bones (osteoporosis)."
7,Can ulcerative colitis lead to bowel cancer?,<noinput>,"Yes, ulcerative colitis can increase the risk of developing bowel cancer. Regular monitoring and screening are important for early detection and management."
8,What is the difference between inflammatory bowel disease (IBD) and irritable bowel syndrome (IBS)?,<noinput>,"IBD refers to conditions that cause inflammation of the gastrointestinal tract, such as ulcerative colitis and Crohn's disease. IBS, on the other hand, is a different condition characterized by functional bowel symptoms and requires different treatment."
9,Where can I find support and care options for ulcerative colitis?,<noinput>,"If you need help with day-to-day living due to ulcerative colitis or if you care for someone with the condition, our guide to care and support can provide information on available options and where to get support."
0,What are the main symptoms of ulcerative colitis?,<noinput>,"The main symptoms of ulcerative colitis are recurring diarrhea, abdominal pain, and frequent bowel movements. Other symptoms may include extreme tiredness, loss of appetite, and weight loss."
1,What are the symptoms of a flare-up of ulcerative colitis?,<noinput>,"During a flare-up of ulcerative colitis, symptoms may include painful and swollen joints, mouth ulcers, swollen fat under the skin, irritated and red eyes, and problems with bones. These are known as extra-intestinal symptoms."
2,When should I seek medical advice for ulcerative colitis?,<noinput>,"You should see a GP as soon as possible if you have symptoms of ulcerative colitis and have not been diagnosed. They can arrange tests and refer you to a specialist if needed. If you have a severe flare-up, contact your GP or care team for urgent advice."
3,What causes ulcerative colitis?,<noinput>,"Ulcerative colitis is thought to be an autoimmune condition where the immune system attacks the tissues of the colon. The exact cause is unclear, but genetic and environmental factors are believed to play a role."
4,Who is affected by ulcerative colitis?,<noinput>,Ulcerative colitis can develop at any age but is often diagnosed in people between 15 and 25 years old. It is more common in white people of European descent and black people. It is rarer in people from Asian backgrounds.
