,q,i,a
0,What are the symptoms of nasal polyps?,"I have a blocked nose, runny nose, and a reduced sense of smell.","Symptoms of nasal polyps include a blocked nose, a runny nose, and a reduced sense of smell."
1,When should I see a GP about nasal polyps?,<noinput>,"See a GP if you think you may have nasal polyps, have difficulty breathing, your symptoms are getting worse, or if you notice changes to your sense of smell."
2,What is the treatment for nasal polyps?,<noinput>,"Treatment for nasal polyps usually involves steroid nose drops or sprays to shrink the polyps. In some cases, steroid tablets may also be prescribed. Surgery to remove polyps may be considered if there is no improvement after about 12 weeks."
3,What can I do if I have nasal polyps?,<noinput>,"If you have nasal polyps, you can use steroid nasal sprays or try salt water washes to help unblock your nose. You can also make a salt water wash by mixing 1 teaspoon of salt and 1 teaspoon of bicarbonate of soda in cooled boiled water."
4,How can I make a salt water wash to help unblock my nose?,<noinput>,"To make a salt water wash, mix 1 level teaspoon of salt and 1 level teaspoon of bicarbonate of soda in about 1 pint of cooled boiled water. Then, sniff the mixture up each nostril at least 3 times or until your nose clears up."
5,What are the causes of nasal polyps?,<noinput>,"The exact cause of nasal polyps is unclear, but they may be associated with asthma and an intolerance or sensitivity to aspirin. Nasal polyps are rare in children."
6,Can nasal polyps be serious?,<noinput>,"Nasal polyps are not usually serious, but they can grow and block your nose if not treated. It's important to see a GP if you think you may have nasal polyps."
7,Do nasal polyps feel like a cold?,<noinput>,"Nasal polyps can sometimes feel like a cold, but colds tend to clear up within a few days while nasal polyps will not improve unless they're treated."
8,What happens if nasal polyps block the sinuses?,<noinput>,"If nasal polyps block the sinuses, you may also experience symptoms of sinusitis such as pain and pressure in the face, a headache, and a reduced sense of smell."
9,Can nasal polyps grow back after surgery?,<noinput>,"Yes, it's common for nasal polyps to grow back after surgery, usually within a few years. In some cases, a steroid nasal spray may be recommended to prevent the polyps from returning quickly."
0,What are the symptoms of nasal polyps?,<noinput>,"Symptoms of nasal polyps include a blocked nose, a runny nose, a feeling that mucus is slowly dripping down the back of your throat (postnasal drip), a reduced sense of smell or taste, and snoring."
1,When should I see a GP if I suspect I have nasal polyps?,<noinput>,"You should see a GP if you think you may have nasal polyps, if you have difficulty breathing, if your symptoms are getting worse, or if you notice changes to your sense of smell."
2,What is the treatment for nasal polyps?,<noinput>,"Treatment for nasal polyps usually involves steroid nose drops or spray to shrink the polyps. In some cases, steroid tablets may be prescribed. Surgery to remove polyps may be recommended if there is no improvement with other treatments."
3,How long should I take the prescribed medication for nasal polyps?,<noinput>,You should follow the advice of the GP regarding how to use your medication and how long to take it for. Steroid nasal sprays may need to be used even after surgery to prevent polyps from returning quickly.
4,What can a pharmacist recommend for nasal polyps?,<noinput>,"A pharmacist can recommend steroid nasal sprays that do not require a GP prescription, as well as salt water washes to help unblock the nose."
5,How can I make a salt water wash to unblock my nose?,<noinput>,"To make a salt water wash, mix 1 level teaspoon of salt and 1 level teaspoon of bicarbonate of soda in about 1 pint of cooled boiled water. Sniff the mixture up each nostril at least 3 times or until the nose clears up."
6,What are the causes of nasal polyps?,<noinput>,"The exact causes of nasal polyps are not clear. However, certain factors like asthma and an intolerance or sensitivity to aspirin can increase the risk of developing nasal polyps."
7,Are nasal polyps common in children?,<noinput>,Nasal polyps are rare in children.
0,What are the symptoms of nasal polyps?,<noinput>,"Symptoms of nasal polyps include a blocked nose, a runny nose, a feeling that mucus is slowly dripping down the back of your throat (postnasal drip), a reduced sense of smell or taste, and snoring."
1,When should I see a GP about nasal polyps?,<noinput>,"You should see a GP if you think you may have nasal polyps, if you have difficulty breathing, or if your symptoms are getting worse. Also, seek medical advice if you notice changes to your sense of smell."
2,How can nasal polyps be treated?,<noinput>,"Nasal polyps can be treated with steroid nose drops or sprays to shrink the polyps. In some cases, steroid tablets may be prescribed. Surgery to remove polyps may be suggested if there is no improvement after about 12 weeks."
3,What should I do if I have nasal polyps?,<noinput>,"If you have nasal polyps, a pharmacist can recommend steroid nasal sprays that do not need a GP prescription. You can also try salt water washes to help unblock your nose."
4,How can I make a salt water wash to unblock my nose?,<noinput>,"To make your own salt water wash, mix 1 level teaspoon of salt and 1 level teaspoon of bicarbonate of soda in about 1 pint of cooled boiled water. Use this mixture to rinse your nose."
5,Can children use salt water washes for nasal polyps?,<noinput>,"No, salt water washes are not suitable for children."
6,What increases the risk of nasal polyps?,<noinput>,"Certain things, like asthma and an intolerance or sensitivity to aspirin, can increase the risk of getting nasal polyps. Nasal polyps are rare in children."
7,Do nasal polyps go away on their own?,<noinput>,Nasal polyps do not usually go away on their own. They may keep growing and blocking your nose if not treated.
8,What happens if nasal polyps block the sinuses?,<noinput>,"If nasal polyps block your sinuses, you may also have symptoms of sinusitis."
