,q,i,a
0,What are the symptoms of neuroendocrine tumours?,<noinput>,"The symptoms of neuroendocrine tumours vary depending on the location and hormones produced. For example, tumours in the digestive system may cause diarrhoea, constipation, or tummy pains, while tumours in the lungs may cause wheezing or a persistent cough. Functioning tumours can result in excessive hormone release, leading to symptoms like diarrhoea, flushing, cramps, wheezing, hypoglycemia, blood pressure changes, and heart problems."
1,What are the causes of neuroendocrine tumours?,<noinput>,"The exact cause of neuroendocrine tumours is not fully understood. However, certain inherited conditions such as multiple endocrine neoplasia type 1 (MEN1), neurofibromatosis type 1, and Von Hippel-Lindau syndrome (VHL) can increase the risk of developing these tumours."
2,How are neuroendocrine tumours diagnosed?,<noinput>,"Neuroendocrine tumours can be diagnosed through various tests including blood tests, urine tests, scans (ultrasound, CT, MRI, PET), and biopsy. Octreotide scans, which involve injecting a slightly radioactive liquid and using a special camera, can also be used to identify cancerous cells."
3,What are the treatment options for neuroendocrine tumours?,<noinput>,"The treatment for neuroendocrine tumours depends on factors like the location, stage of the tumour, and overall health of the patient. Surgery may be used to remove the tumour, and somatostatin analogues like octreotide or lanreotide can be prescribed to control hormone production and manage symptoms. Other treatment options include embolisation, chemotherapy, radiotherapy, radiofrequency ablation, everolimus, sunitinib, and lutetium."
4,How are neuroendocrine tumours treated if they cannot be fully removed?,<noinput>,"If neuroendocrine tumours cannot be fully removed through surgery, treatments like everolimus, sunitinib, and lutetium can be used. Everolimus is taken as a tablet, sunitinib as a capsule, and lutetium is given intravenously. These treatments can help manage and slow the progression of the tumour."
5,Where can I find more information about neuroendocrine tumours?,<noinput>,"For more information about neuroendocrine tumours, you can refer to reputable sources such as the National Institute for Health and Care Excellence (NICE), Cancer Research UK, and Macmillan Cancer Support."
6,Can neuroendocrine tumours cause changes in blood pressure?,<noinput>,"Yes, neuroendocrine tumours can cause changes in blood pressure. Functioning tumours that release excessive hormones into the bloodstream may lead to fluctuations in blood pressure levels."
7,Are neuroendocrine tumours hereditary?,<noinput>,"While neuroendocrine tumours are not usually inherited, there are certain inherited conditions such as multiple endocrine neoplasia type 1 (MEN1), neurofibromatosis type 1, and Von Hippel-Lindau syndrome (VHL) that can increase the risk of developing these tumours."
8,Can neuroendocrine tumours be detected through blood tests?,<noinput>,"Yes, blood tests can be used to detect neuroendocrine tumours. However, other diagnostic tests such as urine tests, scans (ultrasound, CT, MRI, PET), and biopsies may also be necessary for accurate diagnosis."
9,What are the common symptoms of neuroendocrine tumours in the digestive system?,<noinput>,"Neuroendocrine tumours in the digestive system can cause symptoms such as diarrhoea, constipation, and tummy pains."
10,How often are somatostatin analogues injected to manage neuroendocrine tumours?,<noinput>,Somatostatin analogues like octreotide or lanreotide are usually injected once every 28 days to manage neuroendocrine tumours by reducing hormone production and alleviating symptoms.
0,What are the symptoms of neuroendocrine tumours?,<noinput>,"The symptoms of neuroendocrine tumours vary depending on the location and hormones produced by the tumour. For example, a gastrointestinal neuroendocrine tumour may cause diarrhea, constipation, or tummy pains, while a pulmonary neuroendocrine tumour may cause wheezing or a persistent cough. Some tumours can release excessive hormones into the bloodstream, leading to symptoms such as diarrhea, flushing, cramps, wheezing, low blood sugar, changes in blood pressure, and heart problems."
1,What are the possible causes of neuroendocrine tumours?,<noinput>,"The exact cause of neuroendocrine tumours is not fully understood. However, certain inherited conditions, such as multiple endocrine neoplasia type 1 (MEN1), neurofibromatosis type 1, and Von Hippel-Lindau syndrome, can increase the risk of developing these tumours."
2,How are neuroendocrine tumours diagnosed?,<noinput>,"Neuroendocrine tumours can be diagnosed using various tests, including blood tests, urine tests, scans, and biopsies. Scans like ultrasound, CT, MRI, PET, and octreotide scans are commonly used to detect these tumours and determine their characteristics."
