,q,i,a
0,What are the symptoms of frontotemporal dementia?,<noinput>,"The symptoms of frontotemporal dementia can include personality and behavior changes, language problems, problems with mental abilities, and memory problems. There may also be physical problems such as slow movements or difficulty swallowing."
1,How can I get medical advice if I think I have early symptoms of dementia?,<noinput>,You should see a GP if you think you have early symptoms of dementia. They can do some simple checks to try to find the cause of your symptoms and refer you to a memory clinic or specialist for further tests if needed.
2,What tests are needed to diagnose frontotemporal dementia?,<noinput>,"To diagnose frontotemporal dementia, an assessment of symptoms and mental abilities is usually done. This may involve getting an account of the person's symptoms from someone who knows them well. Blood tests, brain scans, and lumbar puncture may also be needed."
3,Is there a cure for frontotemporal dementia?,<noinput>,"There is currently no cure for frontotemporal dementia. Treatment focuses on managing the symptoms and can include medicines to control behavioral problems, therapies to help with movement and communication difficulties, and support groups for advice and tips."
4,What is the outlook for frontotemporal dementia?,<noinput>,"The outlook for frontotemporal dementia varies from person to person. The average survival time after symptoms start is around 8 to 10 years, but this can vary. Some people may live much longer. Social support and care may be needed as the illness progresses."
5,What causes frontotemporal dementia?,<noinput>,"Frontotemporal dementia is caused by clumps of abnormal protein forming inside brain cells, which damages the cells. There is often a genetic link, with around 1 in 8 people affected having relatives with the condition."
6,Are there other names for frontotemporal dementia?,<noinput>,"Yes, frontotemporal dementia is also known as FTDP, Pick's disease, frontal dementia, frontotemporal lobar degeneration, behavioral variant frontotemporal dementia, primary progressive aphasia, semantic dementia, and progressive non-fluent aphasia."
7,What treatments are available for frontotemporal dementia?,<noinput>,"There is no cure for frontotemporal dementia, but treatments are available to help manage the symptoms. These can include medications to control behavioral problems, therapies to address movement and communication difficulties, and support groups for advice and support."
8,What are the signs of frontotemporal dementia?,<noinput>,"Signs of frontotemporal dementia can include personality and behavior changes, language problems, mental abilities, and memory problems. Physical problems such as slow movements or difficulty swallowing may also occur."
9,Where can I find more information about frontotemporal dementia?,<noinput>,You can find more information about frontotemporal dementia by visiting the NHS website or getting in touch with dementia support organizations like Dementia UK. They can provide advice and support for you and your family.
0,What are the symptoms of frontotemporal dementia?,<noinput>,"Symptoms of frontotemporal dementia can include personality and behaviour changes, language problems, problems with mental abilities, and memory problems. There may also be physical problems such as slow movements, loss of bladder/bowel control, muscle weakness, or difficulty swallowing."
1,How can I get medical advice if I think I have early symptoms of dementia?,<noinput>,"If you think you have early symptoms of dementia, you should see a GP. If you're worried about someone else, encourage them to make an appointment with a GP and offer to go with them."
2,What tests are needed to diagnose frontotemporal dementia?,<noinput>,"There's no single test for frontotemporal dementia. A diagnosis may involve an assessment of symptoms, mental abilities, blood tests, brain scans, and lumbar puncture to test spinal fluid."
3,Are there any treatments for frontotemporal dementia?,<noinput>,"Currently, there's no cure or treatment that will slow down frontotemporal dementia. However, there are treatments available to help control some of the symptoms."
4,What is the outlook for frontotemporal dementia?,<noinput>,"The outlook for frontotemporal dementia varies from person to person. It is difficult to predict how quickly the condition will worsen. On average, the survival time after symptoms start is around 8 to 10 years."
5,What causes frontotemporal dementia?,<noinput>,"Frontotemporal dementia is caused by clumps of abnormal protein forming inside brain cells. There is often a genetic link, and research is being done to better understand the causes."
6,What are the other names for frontotemporal dementia?,<noinput>,"Frontotemporal dementia is also known as FTDP, Pick's disease, frontal dementia, frontotemporal lobar degeneration, behavioral variant frontotemporal dementia, primary progressive aphasia, semantic dementia, and progressive non-fluent aphasia."
7,Where can I find more information about living with dementia?,<noinput>,"You can find more information about living with dementia and getting support from organizations like Dementia UK, Rare Dementia Support, and by becoming a Dementia Friend."
8,How do abnormal proteins in the brain cells affect frontotemporal dementia?,<noinput>,"The abnormal proteins in frontotemporal dementia damage brain cells in the frontal and temporal lobes, which affects language, behavior, and cognitive functions like planning and organization."
9,What should I do if I have a family history of frontotemporal dementia?,<noinput>,"If you have a family history of frontotemporal dementia, you may want to talk to your doctor about being referred to a geneticist and possibly having a genetic test to assess your risk."
