,q,i,a
0,What are the common symptoms of non-allergic rhinitis?,<noinput>,"The most common symptoms of non-allergic rhinitis are a blocked or runny nose, sneezing, an itchy nose, reduced sense of smell, and sometimes the formation of crust inside the nose."
1,What are the common causes of non-allergic rhinitis?,<noinput>,"Common causes of non-allergic rhinitis include having a cold, changes in weather, exercising, exposure to smoke, perfume, and paint fumes, alcohol and spicy food consumption, hormone changes in pregnancy or puberty, certain medications, and underlying medical conditions."
2,How can non-allergic rhinitis be treated?,<noinput>,Non-allergic rhinitis can often be treated without seeing a GP. Avoiding triggers can help. A pharmacist can advise on medications like antihistamines and nasal sprays. Homemade salt water solutions can also be used to rinse the nose.
3,How to clean the nose using a homemade salt water solution?,<noinput>,"Boil a pint of water, let it cool. Mix 1 teaspoon of salt and 1 teaspoon of bicarbonate of soda into the water. Stand over a sink, pour a small amount of the solution into your palm, sniff it into one nostril at a time, allowing the water to pour back into the sink. Repeat up to 3 times a day."
4,When should I see a GP for non-allergic rhinitis?,<noinput>,"You should see a GP if your symptoms worsen, if you experience asthma symptoms or your asthma worsens, if your symptoms affect sleep and everyday life, or if treatments from a pharmacist are not working."
5,How does non-allergic rhinitis usually resolve?,<noinput>,"Non-allergic rhinitis often gets better on its own without any treatment. In some cases, a GP may prescribe stronger medications or refer you to a specialist for further tests and treatment."
6,What are the differences between non-allergic rhinitis and allergic rhinitis?,<noinput>,"Non-allergic rhinitis is different from allergic rhinitis, which is caused by allergies such as hay fever. Non-allergic rhinitis is not caused by an allergic reaction."
7,Can non-allergic rhinitis cause a bad smell and bleeding inside the nose?,<noinput>,"Yes, non-allergic rhinitis can sometimes cause a crust to form inside the nose, which may have a bad smell and bleed if you try to remove it."
8,What can a GP prescribe for non-allergic rhinitis?,<noinput>,"If needed, a GP may prescribe stronger medicine such as prescription nasal sprays for non-allergic rhinitis. They may also change any medication if they think it may be causing the symptoms."
9,When should I stay at home and avoid contact with others for non-allergic rhinitis?,<noinput>,"If you have a high temperature or do not feel well enough to do your normal activities, try to stay at home and avoid contact with other people until you feel better."
0,How can non-allergic rhinitis be treated?,<noinput>,"Non-allergic rhinitis can be treated with medicines from a pharmacist or GP. Some options include antihistamines, nasal sprays to unblock your nose, and salt water nasal sprays or solutions to rinse out the inside of your nose."
1,What are the symptoms of non-allergic rhinitis?,<noinput>,"The most common symptoms of non-allergic rhinitis are a blocked or runny nose, sneezing, an itchy nose, and a reduced sense of smell. Sometimes it can also cause a crust to form inside the nose, which may have a bad smell and bleed if you try to remove it."
2,What are the common causes of non-allergic rhinitis?,<noinput>,"Common causes of non-allergic rhinitis include having a cold, changes in weather, exercise, smoke, perfume and paint fumes, alcohol and spicy food, hormone changes in pregnancy or puberty, and certain medications."
3,What can I do if I have non-allergic rhinitis?,<noinput>,"If you have non-allergic rhinitis, you can try to avoid the things that trigger your symptoms. Additionally, a pharmacist can advise you on medicines that can help, such as antihistamines and nasal sprays. You can also clean your nose with a homemade salt water solution."
4,How can I clean my nose with a homemade salt water solution?,<noinput>,"To clean your nose with a homemade salt water solution, boil a pint of water, then mix 1 teaspoon of salt and 1 teaspoon of bicarbonate of soda into the water. Stand over a sink, pour a small amount of the solution into your hand, and sniff the water into one nostril at a time. Repeat up to 3 times a day."
5,When should I see a GP for non-allergic rhinitis?,<noinput>,"You should see a GP if your symptoms get worse, if you get asthma symptoms or your asthma gets worse, if your symptoms are affecting your sleep and everyday life, or if it's not clear what's causing your symptoms or treatments from a pharmacist are not working."
6,Do I need treatment for non-allergic rhinitis?,<noinput>,"Non-allergic rhinitis often gets better on its own without any treatment. However, if needed, a GP may prescribe stronger medicine such as prescription nasal sprays. They may also change any medicine you're taking if they think it may be causing your symptoms."
7,Can non-allergic rhinitis be severe?,<noinput>,"Non-allergic rhinitis can be severe in some cases. If it's not clear what's causing your symptoms or if they're severe, you may be referred to a specialist for further tests and treatment."
0,What are the symptoms of non-allergic rhinitis?,<noinput>,"The common symptoms of non-allergic rhinitis are a blocked or runny nose, sneezing, itchy nose, reduced sense of smell, and crust formation inside the nose."
1,What are the causes of non-allergic rhinitis?,<noinput>,"Common causes of non-allergic rhinitis include having a cold, changes in weather, exercise, smoke, perfume, paint fumes, alcohol, spicy food, hormone changes in pregnancy or puberty, certain medications, and underlying conditions."
2,How can non-allergic rhinitis be treated?,<noinput>,"Non-allergic rhinitis can be treated by avoiding triggers, using antihistamines, nasal sprays, or salt water nasal solutions. Nasal sprays should not be used for more than a week to avoid worsening the condition."
3,How can I clean my nose with a homemade salt water solution?,<noinput>,"To clean your nose with a homemade salt water solution, boil a pint of water and let it cool. Mix 1 teaspoon of salt and 1 teaspoon of bicarbonate of soda into the water. Stand over a sink, pour a small amount of the solution into the palm of your hand, and sniff it into one nostril at a time. Repeat up to 3 times a day."
4,When should I see a GP for non-allergic rhinitis?,<noinput>,"You should see a GP if your non-allergic rhinitis symptoms worsen, if you get asthma symptoms or your asthma worsens, if your symptoms affect your sleep and everyday life, or if the treatments from a pharmacist are not working."
5,Can non-allergic rhinitis go away without treatment?,<noinput>,"Yes, non-allergic rhinitis often gets better on its own without any treatment."
6,What treatments can a GP prescribe for non-allergic rhinitis?,<noinput>,"If needed, a GP may prescribe stronger medicine, such as prescription nasal sprays, or change any medication you may be taking that could be causing your symptoms. They may also refer you to a specialist for further tests and treatment."
7,Is non-allergic rhinitis harmful?,<noinput>,"Non-allergic rhinitis is not harmful, but it can affect your life and daily activities."
8,Can non-allergic rhinitis cause a bad smell and nosebleeds?,<noinput>,"Yes, non-allergic rhinitis can sometimes cause a crust to form inside the nose, which may have a bad smell and bleed if you try to remove it."
9,What are the differences between non-allergic rhinitis and allergic rhinitis?,<noinput>,"Non-allergic rhinitis is different from allergic rhinitis, which is caused by allergies such as hay fever."
