,q,i,a
0,What are the symptoms of AML?,<noinput>,"The symptoms of AML can include looking pale or ""washed out"", feeling tired or weak, breathlessness, frequent infections, unusual and frequent bruising or bleeding, and losing weight without trying to."
1,When should I seek medical advice for AML symptoms?,<noinput>,"You should speak to a GP if you or your child have possible symptoms of AML. These symptoms should be investigated, although it's unlikely that leukaemia is the cause. Your GP may arrange blood tests and refer you to a haematologist for further tests and treatment."
2,What are the possible causes of AML?,<noinput>,"The exact causes of AML are not clear, but some factors that can increase the risk include previous chemotherapy or radiotherapy, exposure to high levels of radiation, smoking, exposure to benzene, and having certain blood disorders or genetic conditions."
3,Who is most commonly affected by AML?,<noinput>,"AML is a rare type of cancer, with higher risk in people over 75. Approximately 3,100 people are diagnosed with AML each year in the UK."
4,What is the main treatment for AML?,<noinput>,"Chemotherapy is the main treatment for AML. It aims to kill as many leukaemia cells as possible and reduce the risk of relapse. In some cases, intensive chemotherapy and radiotherapy, along with a bone marrow or stem cell transplant, may be needed."
5,Are there any resources available for AML support?,<noinput>,"Organizations like Leukaemia Care, Cancer Research UK, and Macmillan Cancer Support provide information, advice, and support for individuals and families affected by AML. You can contact Leukaemia Care through their helpline on 08088 010 444 or email support@leukaemiacare.org.uk."
6,How quickly does AML progress?,<noinput>,"AML usually progresses quickly and aggressively. The symptoms typically develop over a few weeks and worsen over time, requiring immediate treatment."
7,What are the two main types of white blood cells affected by AML?,<noinput>,"The two main types of white blood cells affected by AML are monocytes and granulocytes, which come from myeloid stem cells, as well as lymphocytes, which come from lymphoid stem cells."
8,What types of leukaemia are covered separately from AML?,<noinput>,"The types of leukaemia covered separately from AML are acute lymphoblastic leukaemia, chronic myeloid leukaemia, and chronic lymphocytic leukaemia."
9,What are the treatment options other than chemotherapy for AML?,<noinput>,"In some cases, intensive chemotherapy and radiotherapy may be needed, in combination with a bone marrow or stem cell transplant, as a treatment option for AML."
0,What are the symptoms of AML?,<noinput>,"The symptoms of AML can include looking pale or 'washed out', feeling tired or weak, breathlessness, frequent infections, unusual and frequent bruising or bleeding, and unintentional weight loss."
1,When should I seek medical advice for AML symptoms?,<noinput>,"You should speak to a GP if you or your child have possible symptoms of AML. Although it's unlikely, these symptoms should be investigated. Your GP may arrange blood tests and refer you to a specialist for further tests and treatment."
2,What can increase the risk of getting AML?,<noinput>,"Some factors that can increase the risk of getting AML include previous chemotherapy or radiotherapy, exposure to high levels of radiation, smoking, exposure to benzene, having a blood disorder, or certain genetic conditions."
3,How many people are affected by AML in the UK each year?,<noinput>,"AML is a rare type of cancer, with around 3,100 people diagnosed with it each year in the UK. It is most common in people over the age of 75."
4,What is the main treatment for AML?,<noinput>,"Chemotherapy is the main treatment for AML. It aims to kill as many leukemia cells as possible and reduce the risk of the condition relapsing. In some cases, intensive chemotherapy and radiotherapy, along with a bone marrow or stem cell transplant, may be required."
5,Are there any organizations that offer support for people diagnosed with AML?,<noinput>,"There are several organizations that offer information, advice, and support for individuals diagnosed with AML. These include Leukemia Care, Cancer Research UK, and Macmillan Cancer Support."
6,What are the different types of white blood cells affected in AML?,<noinput>,"The two main types of white blood cells affected in AML are monocytes and granulocytes, which come from myeloid stem cells, and lymphocytes, which come from lymphoid stem cells."
7,Is AML an aggressive form of cancer?,<noinput>,"Yes, AML is an aggressive form of cancer as it progresses quickly and usually requires immediate treatment."
8,What are some possible causes of AML?,<noinput>,"The exact causes of AML are unclear, but some factors that may increase the risk include previous chemotherapy or radiotherapy, exposure to high levels of radiation, smoking, exposure to benzene, and certain blood disorders or genetic conditions."
9,What treatments may be needed for AML?,<noinput>,"The main treatment for AML is chemotherapy to kill leukemia cells. In some cases, intensive chemotherapy, radiotherapy, and a bone marrow or stem cell transplant may be necessary. Prompt treatment is important as AML can develop quickly."
