,q,i,a
0,What is leptospirosis?,<noinput>,"Leptospirosis, also known as Weil's disease, is an infection that can be acquired from animals, soil, or water. It is rare in the UK."
1,How is leptospirosis spread?,<noinput>,"Leptospirosis is spread through the urine of infected animals, particularly rats, mice, cows, pigs, and dogs. It can enter your body through cuts, the mouth, or the eyes, usually during outdoor activities like kayaking, swimming, or fishing."
2,What are the symptoms of leptospirosis?,<noinput>,"Most people with leptospirosis have no symptoms or experience mild flu-like symptoms. However, some individuals may become seriously ill. Symptoms may include high temperature, headache, body aches, stomach ache, nausea, vomiting, diarrhea, redness in the eyes, and yellowing of the skin or eyes (jaundice)."
3,When should I see a GP for leptospirosis?,<noinput>,"If you believe you have been exposed to infected urine, water, or soil and experience symptoms such as high temperature, headache, nausea, vomiting, diarrhea, body aches, red eyes, or loss of appetite, it is advisable to see a GP. For more urgent situations, seek an urgent GP appointment or contact NHS 111."
4,How is leptospirosis treated by a GP?,<noinput>,"Leptospirosis can often be treated by a GP with antibiotic tablets. It is important to complete the course of antibiotics even if you start feeling better. Over-the-counter pain relievers like paracetamol or ibuprofen can help with aches, pains, or high temperature. In severe cases, hospital treatment may be necessary."
5,How can I prevent getting leptospirosis?,<noinput>,"While leptospirosis is rare in the UK, there are measures you can take to reduce the risk. These include washing hands with soap and water after handling animals or their products, promptly cleaning wounds, covering cuts with waterproof plasters, wearing protective clothing if working with animals, showering after being in potentially infected water, and ensuring your dog is vaccinated against leptospirosis."
6,What activities increase the risk of leptospirosis?,<noinput>,"Outdoor activities like water sports, especially in tropical areas, and working with animals or animal parts increase the chances of contracting leptospirosis."
7,What should I not do to avoid leptospirosis?,<noinput>,"To minimize the risk of leptospirosis, avoid touching water or soil that may contain animal urine, refrain from touching dead animals with bare hands, and avoid drinking untreated water from rivers, canals, or lakes. Always boil or treat the water first."
8,Is there a vaccine for leptospirosis?,<noinput>,"While there is no vaccine for humans, it is recommended to ensure your dog is vaccinated against leptospirosis."
9,What are the urgent symptoms of leptospirosis?,<noinput>,"If you experience symptoms such as yellow skin and eyes (jaundice), a rash, inability to urinate, swollen ankles, feet or hands, chest pain, or shortness of breath, it is important to seek an urgent GP appointment or contact NHS 111."
0,What is leptospirosis?,<noinput>,"Leptospirosis, also known as Weil's disease, is an infection that can be transmitted to humans through contact with infected animals, soil, or water."
1,How is leptospirosis transmitted?,<noinput>,"Leptospirosis is spread through contact with the urine of infected animals, such as rats, mice, cows, pigs, and dogs. It can also be transmitted through contact with infected animal blood or flesh."
2,What are the symptoms of leptospirosis?,<noinput>,"Symptoms of leptospirosis can include high temperature, headache, body aches, stomach pain, nausea or vomiting, diarrhea, redness in the eyes, and yellowing of the skin or eyes (jaundice)."
3,When should I see a GP if I suspect leptospirosis?,"If you have been exposed to infected urine, water, or soil and experience symptoms such as high temperature, headache, nausea or vomiting, diarrhea, body aches, red eyes, or loss of appetite, it is advisable to see a GP.","Non-urgent advice: see a GP if you have been exposed to infected urine, water, or soil and have symptoms such as high temperature, headache, nausea or vomiting, diarrhea, body aches, red eyes, or loss of appetite."
4,When should I seek urgent medical attention for leptospirosis?,"If you experience symptoms such as yellow skin and eyes (jaundice), rash, inability to pee, swollen ankles, feet or hands, chest pain, or shortness of breath, it is important to ask for an urgent GP appointment or get help from NHS 111.","Urgent advice: ask for an urgent GP appointment or get help from NHS 111 if you have symptoms such as yellow skin and eyes (jaundice), rash, inability to pee, swollen ankles, feet or hands, chest pain, or shortness of breath."
5,How is leptospirosis treated by a GP?,<noinput>,"Leptospirosis can often be treated with antibiotics prescribed by a GP. It is important to complete the full course of antibiotics, even if symptoms improve. Pain relievers like paracetamol or ibuprofen can be taken to alleviate aches, pains, or high temperature."
6,What can I do to prevent leptospirosis?,<noinput>,"To reduce the chances of getting leptospirosis, you can wash your hands with soap and water after handling animals or animal products, clean wounds promptly, cover cuts or grazes with waterproof plasters, wear protective clothing if at risk, shower after potentially infected water exposure, and ensure your dog is vaccinated against leptospirosis."
7,Can leptospirosis be obtained from pets or other people?,<noinput>,"It is very rare to get leptospirosis from pets, other people, or bites. The infection is primarily transmitted through contact with infected animal urine, blood, or flesh."
8,What activities increase the risk of leptospirosis?,<noinput>,"Engaging in outdoor activities like water sports, especially in tropical areas abroad, and working with animals or animal parts can increase the risk of leptospirosis."
9,What activities should I avoid to prevent leptospirosis?,<noinput>,"To prevent leptospirosis, avoid touching water or soil that may contain animal urine, avoid touching dead animals with bare hands, and do not drink water from rivers, canals, or lakes without boiling or treating it first."
