,q,i,a
0,What causes pemphigus vulgaris?,<noinput>,"Pemphigus vulgaris is caused by a problem with the immune system, which attacks the skin by mistake and causes blisters to appear."
1,How can I check if I have pemphigus vulgaris?,<noinput>,"To check if you have pemphigus vulgaris, look out for blisters that burst easily and leave sore patches, especially in the mouth and throat. Blisters on the skin can also be a symptom."
2,What are the treatments for pemphigus vulgaris?,<noinput>,"The main treatments for pemphigus vulgaris are steroid tablets and other medicines like azathioprine, methotrexate, and rituximab. Treatment is focused on managing the symptoms and preventing the blisters from coming back."
3,What can I do to ease the symptoms of pemphigus vulgaris?,<noinput>,"If you have pemphigus vulgaris, you can help ease the symptoms by using a soft toothbrush and mint-free toothpaste, using antiseptic or painkilling mouthwash, keeping sore patches clean, and having regular dental check-ups. Avoid eating spicy, acidic, or hard foods if you have blisters in your mouth."
4,What complications can arise from pemphigus vulgaris?,<noinput>,"Complications of pemphigus vulgaris may include infected blisters and sore patches, leading to sepsis, weight loss and malnutrition, tooth decay and gum disease, and pain during sex or urination. Regular check-ups are important to monitor and manage these complications."
5,Are there any support groups for people with pemphigus vulgaris?,<noinput>,"Yes, there are support groups such as Pemphigus Vulgaris Network, PEM Friends, and International Pemphigus and Pemphigoid Foundation that provide information and support for individuals with pemphigus vulgaris."
6,When should I see a doctor if I suspect pemphigus vulgaris?,<noinput>,You should see a GP if you have blisters or sore patches in your mouth or on your skin that do not go away or keep coming back. It's important not to self-diagnose and seek medical advice if you're worried.
7,Can pemphigus vulgaris spread to other people?,<noinput>,"No, pemphigus vulgaris is not passed on in families and it's not caused by an infection, so it cannot spread to other people."
8,What are the signs of an infection in pemphigus vulgaris?,<noinput>,"Signs of an infection in pemphigus vulgaris include very painful or hot blisters or sore patches, as well as the presence of yellow or green pus. If you experience these symptoms, seek urgent medical attention."
9,How long does it take for pemphigus vulgaris blisters to heal?,<noinput>,"It usually takes a few weeks for pemphigus vulgaris blisters to heal. However, treatment for several years may be necessary to prevent the blisters from recurring."
0,What are the symptoms of pemphigus vulgaris?,<noinput>,"The symptoms of pemphigus vulgaris include blisters that burst easily, sore patches in the mouth and on the skin, and difficulty swallowing."
1,How is pemphigus vulgaris diagnosed?,<noinput>,Pemphigus vulgaris can be diagnosed by a skin specialist (dermatologist) through tests and examinations.
2,What are the main treatments for pemphigus vulgaris?,<noinput>,"The main treatments for pemphigus vulgaris include steroid tablets and other medicines such as azathioprine, methotrexate, and rituximab."
3,What can I do to manage pemphigus vulgaris symptoms?,<noinput>,"To manage pemphigus vulgaris symptoms, you can clean your teeth with a soft toothbrush, use mint-free toothpaste, use antiseptic or painkilling mouthwash, and keep any sore patches clean."
4,What are some complications of pemphigus vulgaris?,<noinput>,"Complications of pemphigus vulgaris can include infected blisters, weight loss, tooth decay, gum disease, and pain during sex or urination."
5,What causes pemphigus vulgaris?,<noinput>,"Pemphigus vulgaris is caused by a problem with the immune system, which mistakenly attacks the skin and causes blisters to appear."
6,Where can I find support for pemphigus vulgaris?,<noinput>,"You can find support for pemphigus vulgaris from groups and charities such as the Pemphigus Vulgaris Network, PEM Friends, and the International Pemphigus and Pemphigoid Foundation."
7,When should I seek urgent medical advice for pemphigus vulgaris?,<noinput>,"You should seek urgent medical advice if your blisters or sore patches are very painful or feel hot, or if there is yellow or green pus coming from them."
8,Can pemphigus vulgaris be passed on in families or spread to other people?,<noinput>,"No, pemphigus vulgaris is not passed on in families and it cannot spread to other people."
9,What are some common conditions with similar symptoms to pemphigus vulgaris?,<noinput>,"Common conditions with similar symptoms to pemphigus vulgaris include impetigo and hand, foot and mouth disease."
