,q,i,a
0,How can you check if you have pubic lice?,<noinput>,"Pubic lice are very small (2mm long) and grey-brown in colour. They most often live on pubic hair around the penis or vagina, but can also be found in hair on the chest, armpits, face, and eyelashes. Other symptoms include itching, small red or blue spots on the skin, white/yellow dots attached to the hair, and dark red or brown spots in underwear."
1,What should you do if you think you have pubic lice?,<noinput>,"If you think you have pubic lice, it is advised to go to a sexual health clinic or see a GP. Pubic lice will not go away without treatment. A doctor or nurse will check your hair for lice and may suggest getting tested for any sexually transmitted infections."
2,What are the main treatments for pubic lice?,<noinput>,The main treatments for pubic lice are medicated creams or shampoos that kill the lice. Treatment usually involves applying the product to the entire body and leaving it on for a few hours before washing it off. It may need to be repeated a week later to ensure all lice have been killed.
3,How can you prevent the spread of pubic lice?,<noinput>,"While being treated for pubic lice, it is important to wash clothes and bedding on a hot wash or get them dry cleaned. Avoid sharing clothes, bedding, or hygiene products and do not have close body contact, including sexual contact, with anyone else during treatment."
4,How are pubic lice mainly spread?,<noinput>,"Pubic lice are mainly spread through close body contact, most commonly sexual contact. They cannot jump or fly but can climb from one person to another. It is also possible to catch them from clothes, bedding, or towels used by someone with pubic lice, although this is rare."
5,How can you avoid getting pubic lice?,<noinput>,"The only way to avoid getting pubic lice is to avoid having sexual contact or sharing bedding or clothing with anyone known to have pubic lice until they have been treated. Condoms and other forms of contraception do not protect against pubic lice, but they are still recommended to reduce the risk of sexually transmitted infections."
6,What happens during an appointment to check for pubic lice?,<noinput>,"If you go to a sexual health clinic or GP surgery because you think you have pubic lice, a doctor or nurse will check your hair for lice. They may examine your pubic hair and other affected areas using a comb and magnifying lens. They may also inquire about your sexual partners and suggest getting tested for STIs."
7,Do you need to treat your sexual partners for pubic lice?,<noinput>,"It is recommended that any current or recent sexual partners also be treated for pubic lice, even if they do not have symptoms."
8,What can you do if you find pubic lice in your eyelashes?,<noinput>,"If your eyelashes are affected by pubic lice, you may experience crusted or sticky eyelashes. In this case, it is advisable to seek treatment from a healthcare professional and follow their guidance."
9,What should you do if you suspect you may have caught pubic lice during sex?,<noinput>,"If you suspect that you may have caught pubic lice during sex, it is important to inform your healthcare provider. They may ask about your sexual partners and suggest getting tested for any STIs."
0,How can you check if you have pubic lice?,"Look for tiny grey-brown insects on your pubic hair, chest, armpits, face, and eyelashes. Also, look for itching, red/blue spots on your skin, lice eggs attached to your hair, and dark spots in your underwear.","You can check for pubic lice by looking for tiny grey-brown insects on your body hair, especially pubic hair. You may also experience itching, see red/blue spots on your skin, lice eggs attached to your hair, and dark spots in your underwear."
1,What happens during an appointment for pubic lice?,"If you go to a sexual health clinic or GP surgery, the doctor or nurse will check your hair for lice. They may use a comb and magnifying lens and ask about your sexual partners. They may also recommend getting tested for STIs.","During an appointment for pubic lice, a doctor or nurse will check your hair for lice using a comb and magnifying lens. They may also ask about your sexual partners and suggest getting tested for STIs."
2,What are the main treatments for pubic lice?,The main treatments for pubic lice are medicated creams or shampoos that need to be applied on the whole body for a few hours. Repeat the treatment a week later to ensure all the lice are killed. Treat any current or recent sexual partners as well.,The main treatments for pubic lice are medicated creams or shampoos that need to be applied on the whole body for a few hours. Repeat the treatment a week later to ensure all the lice are killed. It's also important to treat any current or recent sexual partners.
3,How can you prevent the spread of pubic lice?,"While being treated for pubic lice, wash your clothes and bedding on a hot wash or get them dry cleaned. Vacuum your mattress to remove any lice. Avoid sharing clothes, bedding, or hygiene products. Avoid close body contact, including sexual contact, with anyone else during treatment.","To prevent the spread of pubic lice, wash clothes and bedding on a hot wash or get them dry cleaned. Vacuum the mattress to remove any lice. Avoid sharing clothes, bedding, or hygiene products. Also, avoid close body contact, including sexual contact, with others during treatment."
4,How do you get pubic lice?,<noinput>,"Pubic lice are mainly spread through close body contact, especially sexual contact. The lice cannot jump or fly, but they can climb from one person to another. It is rare, but possible, to catch the lice from clothes, bedding, or towels used by someone with pubic lice."
5,How can you avoid getting pubic lice?,<noinput>,"To avoid getting pubic lice, avoid having sexual contact or sharing bedding or clothing with someone known to have pubic lice until they have been treated. Condoms and other forms of contraception will not protect against pubic lice, but they can reduce the risk of other STIs."
0,How do you check if you have pubic lice?,<noinput>,"Pubic lice are very small (2mm long) and grey-brown in colour. They can be hard to spot, but sometimes you may be able to see them in your hair. Other symptoms include itching, small red or blue spots on your skin, white/yellow dots attached to your hair, and dark red or brown spots in your underwear."
