,q,i,a
0,What are the symptoms of coeliac disease?,<noinput>,"Symptoms of coeliac disease include diarrhea, stomach aches, bloating, indigestion, constipation, tiredness, weight loss, itchy rash, fertility problems, nerve damage, and coordination issues."
1,What causes coeliac disease?,<noinput>,"Coeliac disease is caused by an autoimmune reaction where the immune system mistakenly attacks gluten found in certain cereals, damaging the small intestine."
2,How is coeliac disease treated?,<noinput>,"There is no cure for coeliac disease, but following a gluten-free diet is recommended to manage symptoms and prevent complications."
3,What complications can arise from coeliac disease?,<noinput>,"Complications of coeliac disease may include osteoporosis, iron deficiency anemia, vitamin deficiencies, certain cancers, and pregnancy issues."
4,Who is affected by coeliac disease?,<noinput>,Coeliac disease affects at least 1 in every 100 people in the UK and can develop at any age. It is more common in women and individuals with certain autoimmune conditions or a family history of the disease.
5,How is coeliac disease diagnosed?,<noinput>,"Routine testing for coeliac disease is not done in England, but testing is recommended for individuals with symptoms or an increased risk due to family history."
6,Where can I find help and support for coeliac disease?,<noinput>,"Coeliac UK is a UK charity that provides helpful resources and support for individuals with coeliac disease, including information about a gluten-free diet and local groups."
7,Can coeliac disease go undiagnosed or be misdiagnosed as other digestive conditions?,<noinput>,"Yes, milder cases of coeliac disease may go undiagnosed or be misdiagnosed as other digestive conditions like irritable bowel syndrome (IBS)."
8,What foods contain gluten?,"Gluten is found in wheat, barley, rye, and any food products containing these cereals.","Foods like pasta, cakes, breakfast cereals, bread, certain sauces, ready meals, and most beers contain gluten."
9,How can coeliac disease affect children?,<noinput>,"Children with coeliac disease may experience growth delay, delayed puberty, and various symptoms similar to adults, such as diarrhea, stomach pain, and fatigue."
0,What are the symptoms of coeliac disease?,<noinput>,"Symptoms of coeliac disease include diarrhoea, abdominal pain, bloating, fatigue, unintentional weight loss, itchy rash, infertility, nerve damage, and delayed puberty."
1,What causes coeliac disease?,<noinput>,"Coeliac disease is caused by an autoimmune response where the immune system mistakenly attacks substances found in gluten, damaging the small intestine."
2,How is coeliac disease treated?,<noinput>,"There is no cure for coeliac disease, but following a gluten-free diet is recommended to manage symptoms and prevent complications."
3,What are the long-term complications of coeliac disease?,<noinput>,"Long-term complications of coeliac disease can include osteoporosis, iron deficiency anemia, vitamin B12 or folate deficiency anemia, certain cancers, and pregnancy problems."
4,Who is affected by coeliac disease?,<noinput>,"Coeliac disease affects at least 1 in every 100 people in the UK, with higher prevalence in women. It can develop at any age and is more common in individuals with certain conditions or family history."
5,How is coeliac disease diagnosed?,<noinput>,Routine testing for coeliac disease is not done in England. Testing is usually recommended for individuals with symptoms or increased risk. First-degree relatives of people with coeliac disease should also be tested.
6,Where can I find help and support for coeliac disease?,<noinput>,"Coeliac UK is a UK charity that provides resources, information about a gluten-free diet, local groups, volunteering, and support. They can be reached at 0333 332 2033."
7,What are the dietary sources of gluten?,<noinput>,"Gluten is found in wheat, barley, and rye. It is present in foods such as pasta, cakes, breakfast cereals, most types of bread, certain sauces, some ready meals, and most beers made with barley."
8,What are the gut symptoms associated with coeliac disease?,<noinput>,"Gut symptoms of coeliac disease include diarrhoea, unpleasant-smelling stools, stomach aches, bloating, farting, indigestion, and constipation."
9,What are the potential complications of coeliac disease?,<noinput>,"Potential complications of coeliac disease include osteoporosis, iron deficiency anemia, vitamin B12 or folate deficiency anemia, certain cancers, and problems affecting pregnancy."
