,q,i,a
0,Check if you could be at risk of cholera,<noinput>,"You can catch cholera from drinking unclean water, eating food (particularly shellfish) that's been in unclean water, or eating food that's been handled by an infected person. The risk of getting it while travelling is very small. It's mainly found in places without a clean water supply or modern sewage system, such as parts of Africa and Asia."
1,How to avoid cholera while travelling,<noinput>,"Good hygiene can help stop you from getting ill while travelling in areas where cholera is found. Do wash your hands with soap and water regularly, especially after using the toilet and before preparing food or eating. Only drink tap water that's been boiled or bottled water. Brush your teeth using bottled or boiled water. Don't eat uncooked fruit and vegetables (including salads) that you haven't washed with bottled or boiled water and prepared yourself. Don't eat shellfish and seafood. Don't eat ice cream or have ice in your drinks."
2,You can get vaccinated against cholera if you're at risk,<noinput>,"There's a vaccine for cholera, but most people do not need it. It's usually only recommended if you're travelling to an area where cholera is common and you'll be visiting remote places without access to medical care, or if you're an aid or disaster relief worker going to an area where a cholera outbreak is likely. The vaccine is given as a drink and 2 doses (given 1 to 6 weeks apart) can provide protection for up to 2 years. You need to have had both doses at least a week before travelling."
3,"If you've been in an area with cholera, what are the symptoms that require urgent medical attention?",<noinput>,"You should see a doctor if you have been in an area where there is cholera and you have severe watery diarrhea and vomiting, or symptoms of dehydration such as feeling thirsty or having dark yellow and strong-smelling urine. Make sure to inform the doctor if you have been in an area where cholera is found in the last few weeks."
4,What are the ways to avoid catching cholera?,<noinput>,"To avoid catching cholera, practice good hygiene such as washing your hands regularly with soap and water, especially after using the toilet and before preparing food or eating. Only drink tap water that's been boiled or bottled water. Brush your teeth using bottled or boiled water. Avoid eating uncooked fruit and vegetables that haven't been washed with bottled or boiled water and prepared by yourself. Avoid eating shellfish and seafood, as well as ice cream or drinks with ice."
5,What is the main cause of cholera infection?,<noinput>,The main cause of cholera infection is consuming unclean water or food that has been contaminated by the bacteria. Cholera is commonly transmitted through the ingestion of water or food that has been contaminated with the Vibrio cholerae bacterium.
6,What is the duration of protection provided by the cholera vaccine?,<noinput>,"The cholera vaccine can provide protection for up to 2 years. It is given as 2 doses, with the doses administered 1 to 6 weeks apart. It is important to have both doses at least a week before travelling to ensure optimal protection against cholera."
7,Is the cholera vaccine recommended for everyone?,<noinput>,"The cholera vaccine is not recommended for everyone. It is typically only recommended for individuals who are travelling to areas where cholera is common and will be visiting remote locations without access to medical care, or for aid and disaster relief workers who are going to areas where a cholera outbreak is likely."
8,What should I do if I suspect I have cholera?,<noinput>,"If you suspect you have cholera, it is important to seek urgent medical attention. Cholera is characterized by severe watery diarrhea and vomiting, which can lead to dehydration. Inform the doctor if you have recently been in an area where cholera is found."
9,Which areas are most affected by cholera?,<noinput>,"Cholera is mainly found in places without a clean water supply or modern sewage system, such as parts of Africa and Asia. These regions are at a higher risk of cholera outbreaks due to inadequate sanitation and contaminated water sources."
0,Check if you could be at risk of cholera,<noinput>,"To determine if you could be at risk of cholera, consider if you have recently traveled to an area without a clean water supply or modern sewage system, such as parts of Africa and Asia. You can also check the country information on the TravelHealthPro website."
1,How to avoid cholera while traveling,<noinput>,"To avoid cholera while traveling, practice good hygiene by regularly washing your hands with soap and water, especially after using the toilet and before preparing food or eating. Only drink tap water that has been boiled or use bottled water. Brush your teeth with bottled or boiled water. Avoid eating uncooked fruit and vegetables, shellfish, seafood, ice cream, or having ice in your drinks."
2,You can get vaccinated against cholera if you're at risk,<noinput>,"There is a cholera vaccine available, but it is usually only recommended if you are traveling to an area where cholera is common and visiting remote places without access to medical care, or if you are an aid or disaster relief worker going to an area where a cholera outbreak is likely. The vaccine is given as a drink, and adults typically need 2 doses given 1 to 6 weeks apart for up to 2 years of protection."
3,What are the symptoms of cholera?,<noinput>,"Symptoms of cholera include severe watery diarrhea, vomiting, and signs of dehydration such as feeling thirsty or having dark yellow and strong-smelling urine."
4,When should I see a doctor for cholera?,<noinput>,You should see a doctor urgently if you have been in an area where there is cholera and are experiencing severe watery diarrhea and vomiting or symptoms of dehydration. Make sure to inform the doctor if you have been in an area where cholera is found in the last few weeks.
5,How is cholera transmitted?,<noinput>,"Cholera can be transmitted through drinking unclean water, eating food (particularly shellfish) that has been in unclean water, or eating food that has been handled by an infected person."
6,Can I eat uncooked fruits and vegetables while traveling?,<noinput>,"It is not recommended to eat uncooked fruits and vegetables, including salads, that have not been washed with bottled or boiled water and prepared yourself to reduce the risk of cholera."
7,Can I drink tap water while traveling?,<noinput>,It is advised to only drink tap water that has been boiled or use bottled water while traveling to areas where cholera is found to minimize the risk of infection.
8,How long does cholera vaccine protection last?,<noinput>,Cholera vaccine protection can last for up to 2 years after receiving 2 doses of the vaccine. The doses should be given 1 to 6 weeks apart and it is recommended to complete the vaccination at least a week before traveling.
9,Where can I get the cholera vaccine?,<noinput>,"If you need the cholera vaccine and meet the criteria, you may be able to get it for free on the NHS. Please inquire at your GP surgery for more information."
