,q,i,a
0,What is chemotherapy?,<noinput>,"Chemotherapy is a cancer treatment where medicine is used to kill cancer cells. It works by stopping cancer cells from reproducing, preventing them from growing and spreading in the body."
1,When is chemotherapy used?,<noinput>,"Chemotherapy may be used if cancer has spread or if there's a risk it will. It can be used to try to cure the cancer completely, make other treatments more effective, reduce the risk of the cancer coming back, or relieve symptoms if a cure is not possible."
2,What are the different types of chemotherapy?,<noinput>,The different types of chemotherapy include chemotherapy given into a vein (intravenous chemotherapy) and chemotherapy tablets (oral chemotherapy). The best type of chemotherapy for a patient is recommended by their doctors.
3,What are the side effects of chemotherapy?,<noinput>,"Chemotherapy can cause a range of unpleasant side effects including tiredness, sickness, hair loss, increased risk of infections, sore mouth, dry/sore/itchy skin, and diarrhea/constipation. Many of these side effects can be treated or prevented and will pass after treatment stops."
4,How does chemotherapy work?,<noinput>,"Chemotherapy works by stopping cancer cells from reproducing, which prevents them from growing and spreading in the body. It can also damage healthy cells in the process."
5,Can chemotherapy cure cancer?,<noinput>,"Chemotherapy can be used to try to cure cancer completely in some cases. The effectiveness of chemotherapy varies significantly, so it's best to ask your doctors about the chances of treatment being successful for you."
6,How is chemotherapy administered?,<noinput>,"Chemotherapy can be given in several ways, including intravenous chemotherapy where medicine is given through a tube in a vein, or oral chemotherapy where medicine is taken at home with regular check-ups in hospital."
7,What are the common methods of administering chemotherapy?,<noinput>,The most common methods of administering chemotherapy are intravenous chemotherapy and oral chemotherapy. The best method for a patient is recommended by their doctors.
8,Can the side effects of chemotherapy be treated?,<noinput>,Many of the side effects of chemotherapy can be treated or prevented. It's important to discuss any side effects with your healthcare team so they can provide appropriate support and management.
9,Do the side effects of chemotherapy go away after treatment?,<noinput>,"Most, if not all, of the side effects of chemotherapy will pass after treatment stops. It's important to discuss any concerns with your healthcare team so they can provide appropriate support and advice."
0,What is chemotherapy?,<noinput>,Chemotherapy is a cancer treatment where medicine is used to kill cancer cells.
1,How does chemotherapy work?,<noinput>,"Chemotherapy works by stopping cancer cells from reproducing, preventing them from growing and spreading in the body."
2,When is chemotherapy used?,<noinput>,"Chemotherapy may be used if cancer has spread or there's a risk it will. It can also be used to try to cure the cancer, make other treatments more effective, reduce the risk of the cancer coming back, or relieve symptoms if a cure is not possible."
3,What are the types of chemotherapy?,<noinput>,The most common types of chemotherapy are chemotherapy given into a vein (intravenous chemotherapy) and chemotherapy tablets (oral chemotherapy).
4,How is intravenous chemotherapy given?,<noinput>,"Intravenous chemotherapy is usually done in a hospital setting and involves medicine being given through a tube in a vein in your hand, arm, or chest."
5,How is oral chemotherapy taken?,<noinput>,"Oral chemotherapy usually involves taking a course of medicine at home, with regular check-ups in the hospital."
6,What are the side effects of chemotherapy?,<noinput>,"Side effects of chemotherapy can include feeling tired, feeling and being sick, hair loss, increased risk of infections, sore mouth, dry/sore/itchy skin, and diarrhea or constipation."
7,Can the side effects of chemotherapy be treated?,<noinput>,"Many of the side effects of chemotherapy can be treated or prevented, and most will pass after treatment stops."
8,What are some common side effects of chemotherapy?,<noinput>,"Some common side effects of chemotherapy include feeling tired, being sick, hair loss, and an increased risk of infections."
9,How long does a course of chemotherapy last?,<noinput>,A course of chemotherapy usually consists of several treatment sessions spread over the course of a few months.
