,q,i,a
0,What are the main symptoms of myositis?,<noinput>,"The main symptoms of myositis are muscle weakness, pain or aching muscles, feeling very tired, weight loss, night sweats, a patchy red rash, and problems with swallowing or breathing."
1,When should I see a GP if I have symptoms of myositis?,<noinput>,You should see a GP if you have symptoms of myositis.
2,What happens at an appointment if myositis is suspected?,<noinput>,"If myositis is suspected, a GP may do a blood test and refer you to a specialist. The specialist may do more tests, including blood tests, an MRI scan, an EMG scan, or a muscle biopsy."
3,What are the possible causes of myositis?,<noinput>,"The exact cause of myositis is not clear, but it may be inherited from parents. Most types of myositis are autoimmune conditions where the immune system attacks the body, causing muscle and joint swelling."
4,Can myositis be cured?,<noinput>,"Myositis cannot be cured, but treatment can help control the symptoms. Treatment usually includes medications such as steroids to reduce swelling and physiotherapy to improve muscle strength."
5,What other treatments might be offered for severe myositis?,<noinput>,"For severe myositis, other treatments may be offered to stop the immune system's response. These can include medications typically used for rheumatoid arthritis or immunoglobulin therapy."
6,Where can I find more information about myositis?,<noinput>,You can find more information about myositis from Myositis UK and Versus Arthritis.
7,What are the types of myositis?,<noinput>,The most common types of myositis are polymyositis and dermatomyositis.
8,What are the treatments for myositis?,<noinput>,The treatments for myositis usually include medications such as steroids and physiotherapy to improve muscle strength.
9,What are the additional symptoms that appear in some types of myositis?,<noinput>,"Some types of myositis can cause a patchy red rash, usually on the eyelids, face, neck, and the backs of the hands."
0,What are the main symptoms of myositis?,<noinput>,"The main symptom of myositis is muscle weakness, which can start very gradually and cause you to trip or fall over a lot. You may also find it difficult to do things like get up from a chair, climb stairs, lift objects, such as a cup of tea, or comb your hair."
1,Are there different types of myositis?,<noinput>,"Yes, there are different types of myositis. The most common types are polymyositis and dermatomyositis."
2,What are the other symptoms of myositis?,<noinput>,"Depending on the type, other symptoms of myositis can include painful or aching muscles, feeling very tired, weight loss, night sweats, a patchy red rash (usually on the eyelids, face, neck, and hands), and problems with swallowing or breathing."
3,When should I see a GP if I have symptoms of myositis?,<noinput>,You should see a GP if you have symptoms of myositis.
4,What happens during an appointment for myositis?,<noinput>,"If a GP thinks you have myositis, they will do a blood test and refer you to a specialist. The specialist may do more tests, including blood tests, an MRI scan, an electromyography (EMG) scan, or a biopsy to take samples of your muscle."
5,What are the causes of myositis?,<noinput>,"The exact cause of myositis is not clear, but it may be passed on from your parents in your genes. Most types of myositis are autoimmune conditions, where the body's immune system attacks itself, causing swelling of the muscles and joints."
6,Is there a cure for myositis?,<noinput>,"There is no cure for myositis, but treatment can help control the symptoms."
7,What treatments are available for myositis?,<noinput>,"Treatment for myositis usually includes medicines, such as steroids, to reduce swelling and stop the immune system from attacking the body. Physiotherapy can also help improve muscle strength. In severe cases, other treatments like medicines used for rheumatoid arthritis or immunoglobulin therapy may be offered."
8,What additional therapy may be offered for myositis?,<noinput>,"If you have difficulties swallowing or communicating, you may be offered speech and language therapy."
9,Where can I find more information about myositis?,<noinput>,You can find more information about myositis from organizations like Myositis UK and Versus Arthritis.
