,q,i,a
0,What is claustrophobia?,<noinput>,"Claustrophobia is the irrational fear of confined spaces. People affected by claustrophobia will often go out of their way to avoid confined spaces, such as lifts, tunnels, tube trains, and public toilets."
1,What are some common triggers of claustrophobia?,<noinput>,"Common triggers of claustrophobia include lifts, tunnels, tube trains, public toilets, rooms where the doors have to be locked, cars, hotel rooms with sealed windows, and planes."
2,How many people in the UK are affected by claustrophobia?,<noinput>,It's estimated around 10% of the UK population are affected by claustrophobia during their lifetime.
3,What are some symptoms of claustrophobia?,<noinput>,"People with claustrophobia can experience symptoms such as sweating, trembling, hot flushes or chills, shortness of breath, chest pain or a feeling of tightness in the chest, and a rapid heartbeat."
4,What causes claustrophobia?,<noinput>,Claustrophobia is often caused by a traumatic event experienced during early childhood or by unpleasant experiences or situations later in life.
5,What are the treatments for claustrophobia?,<noinput>,"Treatments for claustrophobia can include talking therapies like cognitive behavioural therapy (CBT), exposure therapy, self-help strategies, and sometimes medicines."
6,How can I cope with a panic attack?,<noinput>,"During a panic attack, it can be helpful to stay where you are, remind yourself that the panic will pass, and focus on something non-threatening and visible."
7,Are there any helplines or support groups for claustrophobia?,<noinput>,"Charities like Anxiety UK and Anxiety Care UK provide information, advice, and support for managing anxiety and phobias."
8,Can exposure therapy help with claustrophobia?,<noinput>,"Exposure therapy, a type of cognitive behavioural therapy, can be effective in gradually exposing individuals to the situations that trigger their claustrophobia."
9,What are some common coping strategies for claustrophobia?,<noinput>,"Some common coping strategies for claustrophobia include deep breathing exercises, mindfulness techniques, positive self-talk, and visualization."
0,What is claustrophobia?,<noinput>,"Claustrophobia is an irrational fear of confined spaces, where people affected by it go out of their way to avoid places like lifts, tunnels, and public toilets."
1,What are common triggers of claustrophobia?,<noinput>,"Common triggers of claustrophobia include lifts, tunnels, tube trains, public toilets, rooms with locked doors, cars, hotel rooms with sealed windows, and planes."
2,How many people in the UK are affected by claustrophobia?,<noinput>,It's estimated that around 10% of the UK population are affected by claustrophobia during their lifetime.
3,What are the symptoms of claustrophobia?,<noinput>,"Symptoms of claustrophobia can include sweating, trembling, shortness of breath, rapid heartbeat, chest pain, feeling sick, headaches, and psychological symptoms such as fear of losing control or fear of dying."
4,What can trigger claustrophobia in a child?,<noinput>,"Claustrophobia in a child can be triggered by being trapped or kept in a confined space, being bullied or abused, or having a parent with claustrophobia."
5,What treatments are available for claustrophobia?,<noinput>,"Treatments for claustrophobia can include talking therapies like cognitive behavioural therapy (CBT) and exposure therapy, as well as self-help techniques and medications such as antidepressants or tranquilisers."
6,Is counseling available for claustrophobia on the NHS?,<noinput>,"Yes, you can get free talking therapies, including cognitive behavioural therapy (CBT), for claustrophobia on the NHS. You can refer yourself directly to a talking therapies service or talk to a GP for a referral."
7,How long can a panic attack last?,<noinput>,"A panic attack can last up to an hour, with the symptoms usually peaking within the first 10 minutes and most attacks lasting between 5 and 30 minutes."
8,Where can I find help and support for claustrophobia?,<noinput>,"Charities like Anxiety UK and Anxiety Care UK can provide information, advice, and support for effectively managing anxiety and phobias. They also offer helplines and can connect you with others who have had similar experiences."
9,What can I do to cope with a panic attack?,<noinput>,"During a panic attack, it's advisable to stay where you are and remind yourself that the frightening thoughts and sensations will eventually pass. You can focus on something non-threatening and visible, like the time passing on your watch or items in a supermarket."
