,q,i,a
0,What are some common causes of coughing up blood?,<noinput>,"Common causes of coughing up blood include a long-lasting or severe cough, lung or airway infection, and problems with the airways that cause them to widen and produce more mucus."
1,When should I ask for an urgent GP appointment or seek help from NHS 111 regarding coughing up blood?,<noinput>,"You should ask for an urgent GP appointment or seek help from NHS 111 if you have coughed up a few small spots, flecks, or streaks of blood, or if you have noticed blood in your phlegm or handkerchief."
2,What should I do if I'm coughing up more than just a few spots or streaks of blood?,<noinput>,"If you are coughing up more than just a few spots or streaks of blood and finding it hard to breathe, experiencing a very fast heartbeat, or have pain in your chest or upper back, you should call 999 or go to A&E immediately."
3,"What could be the cause if I'm coughing up blood and finding it hard to breathe, have a very fast heartbeat, or have pain in my chest or upper back?",<noinput>,"These symptoms could be a sign of a more serious problem like a blood clot in the lungs (pulmonary embolism), and immediate medical attention is required."
4,How can I find my nearest A&E?,<noinput>,You can find your nearest A&E by calling 999 or using the NHS website or app.
5,What are some potentially serious causes of coughing up blood?,<noinput>,Some potentially serious causes of coughing up blood include a blood clot or lung cancer. It's important to get it checked out as soon as possible.
6,"What should I do if I've coughed up a few small spots, flecks, or streaks of blood?",<noinput>,"If you have coughed up a few small spots, flecks, or streaks of blood, it is advised to ask for an urgent GP appointment or seek help from NHS 111."
7,What type of infection can cause coughing up blood?,<noinput>,"A lung or airway infection, such as a chest infection, pneumonia, or bronchitis, can cause coughing up blood."
8,What should I do if I'm coughing up blood and having difficulty breathing?,<noinput>,"If you are coughing up blood and finding it hard to breathe, it is important to seek immediate medical attention by calling 999 or going to A&E."
9,What are the symptoms of a blood clot in the lungs?,<noinput>,"Symptoms of a blood clot in the lungs may include coughing up blood, difficulty breathing, a very fast heartbeat, or chest and upper back pain."
0,What are some common causes of coughing up blood?,<noinput>,"Common causes of coughing up blood include a long-lasting or severe cough, lung or airway infection, and problems with the airways that cause them to widen and produce more mucus."
1,When should I ask for an urgent GP appointment or seek help from NHS 111 regarding coughing up blood?,<noinput>,"You should ask for an urgent GP appointment or seek help from NHS 111 if you've coughed up a few small spots, flecks or streaks of blood, or noticed blood in your phlegm or handkerchief."
2,What should I do if I'm coughing up more than just a few spots or streaks of blood?,<noinput>,"If you're coughing up more than just a few spots or streaks of blood and finding it hard to breathe, have a very fast heartbeat, or have chest or upper back pain, you should call 999 or go to A&E immediately."
3,"What could be the cause of coughing up blood if I'm experiencing symptoms like difficulty breathing, fast heartbeat, and chest pain?",<noinput>,These symptoms could be a sign of a more serious problem like a blood clot in the lungs (pulmonary embolism). Immediate medical attention is required.
4,Is coughing up blood always a sign of something serious?,<noinput>,"Coughing up blood can have many possible causes, some of which are serious. It's important to get it checked out as soon as possible to determine the underlying cause."
5,What are some non-serious causes of coughing up blood?,<noinput>,"While coughing up blood can be a sign of something serious, more common and non-serious causes include a long-lasting or severe cough, lung or airway infections, and bronchiectasis."
6,Can coughing up blood be a symptom of lung cancer?,<noinput>,"Yes, coughing up blood can be a symptom of lung cancer. If you are coughing up blood, it's important to get it checked by a healthcare professional to rule out any serious conditions."
7,What is bronchiectasis and how does it relate to coughing up blood?,<noinput>,Bronchiectasis is a condition where the airways widen and produce more mucus. It can be one of the causes of coughing up blood.
8,How can I determine whether coughing up blood is a serious issue?,<noinput>,"To determine whether coughing up blood is a serious issue, it is important to consult a healthcare professional. They can investigate the underlying cause and provide appropriate guidance."
9,What should I do if I witness someone coughing up blood and experiencing difficulty breathing?,<noinput>,"If you witness someone coughing up blood and they are experiencing difficulty breathing, it is important to call 999 or assist them in seeking immediate medical attention."
