,q,i,a
0,What is trichotillomania?,<noinput>,"Trichotillomania, also known as trich, is a condition where someone cannot resist the urge to pull out their hair, which can be on their head, eyebrows, eyelashes, or other areas. It is more common in teenagers and young adults."
1,What are the symptoms of trichotillomania?,<noinput>,"People with trichotillomania feel an intense urge to pull their hair out and experience growing tension until they do. After pulling their hair out, they feel a sense of relief. They may pull hair in response to stress or without thinking about it. Trich can cause bald patches and feelings of shame or low self-esteem."
2,What causes trichotillomania?,<noinput>,"The exact cause of trichotillomania is not clear, but it may be related to stress, anxiety, a chemical imbalance in the brain, or hormone changes during puberty. For some individuals, hair pulling can become addictive."
3,When should someone see a GP for trichotillomania?,<noinput>,It is recommended to see a GP if you or your child is pulling hair out or has a habit of eating hair. This can lead to serious illness. A GP can examine the affected areas and may refer you to cognitive behavioural therapy (CBT) for treatment.
4,How is trichotillomania treated?,<noinput>,"Trichotillomania is commonly treated with a type of CBT called habit reversal training. This involves keeping a hair-pulling diary, identifying triggers, and replacing hair pulling with alternative actions. Antidepressants are generally not prescribed for trichotillomania."
5,What can someone try themselves to manage trichotillomania?,<noinput>,"People with trichotillomania can try squeezing a stress ball, forming a fist and tightening arm muscles, using fidget toys, wearing a bandana or tight hat, repeating a saying to overcome urges, taking a soothing bath, practicing deep breathing, exercising, placing plasters on fingertips, or cutting their hair short."
6,How can getting support help with trichotillomania?,<noinput>,Opening up about trichotillomania to trusted individuals can help reduce anxiety. Speaking to others who understand the condition can lead to a reduction in hair pulling. The charity Trichotillomania Support provides information on treatments and self-help advice.
0,What is trichotillomania?,<noinput>,"Trichotillomania, also known as trich, is when someone cannot resist the urge to pull out their hair. They may pull out the hair on their head or in other places, such as their eyebrows or eyelashes. Trich is more common in teenagers and young adults."
1,What are the symptoms of trichotillomania?,<noinput>,"People with trich feel an intense urge to pull their hair out and they experience growing tension until they do. After pulling their hair out, they feel a sense of relief. A person may sometimes pull their hair out in response to a stressful situation, or it may be done without really thinking about it. Most people with trich pull out hair from their scalp, but some pull out hair from other areas, such as their eyebrows, eyelashes, genital area, beard or moustache. Trich may cause feelings of shame and low self-esteem."
2,What causes trichotillomania?,<noinput>,"It's not entirely clear what causes trich. It could be your way of dealing with stress or anxiety, a chemical imbalance in the brain, similar to obsessive compulsive disorder (OCD), or changes in hormone levels during puberty. For some people, hair pulling can be a type of addiction."
3,When should I see a GP about trichotillomania?,<noinput>,"See your GP if you're pulling your hair out or if you notice that your child is. You should also see your GP if you or your child has a habit of eating hair. Your GP may examine areas where the hair is missing to check for any other causes. If your GP thinks you have trich, you may be referred for cognitive behavioural therapy (CBT)."
4,How is trichotillomania treated?,<noinput>,"Trich is commonly treated using a type of CBT called habit reversal training. This aims to help you replace the bad habit of hair pulling with something that's not harmful. Treatment usually involves keeping a diary of your hair pulling, working out triggers and learning how to avoid them, and replacing hair pulling with another action. Antidepressants are not usually prescribed for trich."
5,What are some self-help tips for managing trichotillomania?,<noinput>,"Some tips from people with trich include squeezing a stress ball or something similar, forming a ball with your fist and tightening the muscles in that arm, using a fidget toy, wearing a bandana or a tight-fitting hat, coming up with a saying that you repeat out loud until the urge to pull passes, taking a soothing bath, practicing deep breathing, exercising, putting plasters on your fingertips, and cutting your hair short."
6,How can I get support for trichotillomania?,<noinput>,"It may help to open up about your trich to people you trust, as hiding it can sometimes make your anxiety worse. Speaking to others about the condition can lead to a reduction in hair pulling. The charity Trichotillomania Support has information on treatments and self-help advice."
0,What is trichotillomania?,<noinput>,"Trichotillomania, also known as trich, is a condition where someone has an irresistible urge to pull out their hair, which can be on their head, eyebrows, eyelashes, or other areas. It is more common in teenagers and young adults."
1,What are the symptoms of trichotillomania?,<noinput>,"People with trichotillomania feel a strong urge to pull out their hair and experience tension before doing so. After pulling, they feel relief. Hair may be pulled in response to stress or without thinking. Bald patches may occur with an unusual shape."
2,What are the causes of trichotillomania?,<noinput>,"The exact cause is unclear, but it may be a way to cope with stress or anxiety. There may be a chemical imbalance in the brain similar to OCD, and hormone changes during puberty can also play a role. Hair pulling can sometimes become addictive."
3,When should I see a GP for trichotillomania?,<noinput>,"If you or your child is pulling hair out or has a habit of eating hair, it's important to see a GP. Hairballs can cause serious illness. The GP may examine the areas of hair loss and refer you for cognitive behavioural therapy (CBT) if necessary."
4,How is trichotillomania treated?,<noinput>,"Trichotillomania is often treated with a type of CBT called habit reversal training. This involves keeping a diary of hair pulling, identifying triggers, and replacing the habit with something harmless. Antidepressants are generally not prescribed for trich."
5,What can I try myself to manage trichotillomania?,<noinput>,"Some self-help tips include squeezing a stress ball, forming a fist and tightening arm muscles, using a fidget toy, wearing a tight-fitting hat or bandana, practicing deep breathing, taking a soothing bath, exercising, and cutting hair short."
6,How can I get support for trichotillomania?,<noinput>,You may find it helpful to talk to people you trust about your condition and seek support. Sharing your struggles can reduce anxiety. The charity Trichotillomania Support provides information on treatments and self-help advice.
7,Is trichotillomania more common in teenagers or adults?,<noinput>,Trichotillomania is more common in teenagers and young adults.
8,Can trichotillomania be addictive?,<noinput>,"For some people, trichotillomania can become addictive, leading to a compulsive urge to keep pulling their hair out."
9,Are antidepressants prescribed for trichotillomania?,<noinput>,Antidepressants are not generally prescribed for trichotillomania.
