,q,i,a
0,What is the main aim of plastic surgery?,<noinput>,The main aim of plastic surgery is to restore the function and appearance of tissue and skin so it's as close to normal as possible.
1,What is the difference between plastic surgery and cosmetic surgery?,<noinput>,"Plastic surgery is used to repair and reconstruct missing or damaged tissue and skin, while cosmetic surgery is carried out solely to change a person's appearance."
2,What are some reasons plastic surgery is used for?,<noinput>,"Plastic surgery can be used to repair abnormalities present from birth, areas damaged by the removal of cancerous tissue, and extensive burns or other serious injuries."
3,Is reconstructive plastic surgery available for free?,<noinput>,"Reconstructive plastic surgery is usually carried out free of charge by the NHS, but availability can vary by region."
4,What professional association do plastic surgeons belong to?,<noinput>,"Plastic surgeons belong to professional associations, such as the British Association of Plastic Reconstructive and Aesthetic Surgeons (BAPRAS)."
5,How can someone be referred to an NHS plastic surgeon?,<noinput>,Most people are referred to NHS plastic surgeons by their GP or a specialist consultant they see about their condition.
6,Can plastic surgery be done privately?,<noinput>,"Yes, plastic surgery is also available privately, but it can be expensive."
7,What are some techniques used during plastic surgery?,<noinput>,"Some techniques used during plastic surgery include skin grafts, skin flap surgery, tissue expansion, fat transfer, vacuum closure, and the use of prosthetic devices."
8,What are some general risks associated with plastic surgery?,<noinput>,"General risks of plastic surgery include pain and discomfort, bleeding, infection, and scarring. It's important to contact your surgeon, healthcare team, or GP if you have any concerns after surgery."
9,When should I contact my surgeon or healthcare team after plastic surgery?,<noinput>,"You should contact your surgeon, healthcare team, or GP immediately if you have any concerns after surgery, such as unexpected pain, swelling, discharge, or other side effects."
0,What is the main aim of plastic surgery?,<noinput>,The main aim of plastic surgery is to restore the function and appearance of tissue and skin so it's as close to normal as possible.
1,What is the difference between plastic surgery and cosmetic surgery?,<noinput>,"Plastic surgery is used to repair and reconstruct missing or damaged tissue and skin, while cosmetic surgery is solely carried out to change a person's appearance for a more desirable look."
2,What are some conditions that can be repaired with plastic surgery?,<noinput>,"Plastic surgery can be used to repair abnormalities that have existed from birth (such as a cleft lip and palate, webbed fingers, and birthmarks), areas damaged by the removal of cancerous tissue, and extensive burns or serious injuries."
3,Is plastic surgery available for free?,<noinput>,"Reconstructive plastic surgery is usually carried out free of charge by the NHS, but availability varies and is determined by local integrated care boards."
4,How can I find a plastic surgeon who belongs to BAPRAS?,<noinput>,You can check whether a particular surgeon belongs to the British Association of Plastic Reconstructive and Aesthetic Surgeons (BAPRAS).
5,How can I be referred to a plastic surgeon by the NHS?,<noinput>,Most people are referred to NHS plastic surgeons by their GP or a specialist consultant they see about their condition.
6,Can I get plastic surgery privately?,<noinput>,"Plastic surgery is also available privately, but it can be very expensive. It's still a good idea to speak to your GP or specialist first if you're considering private treatment."
7,What are some techniques used during plastic surgery?,<noinput>,"Some techniques used during plastic surgery include skin grafts, skin flap surgery, and tissue expansion. Other methods such as fat transfer, vacuum closure, and the use of prosthetic devices are also employed."
8,What are some risks associated with plastic surgery?,<noinput>,"Risks of plastic surgery include pain and discomfort, bleeding, infection, and scarring. It's important to contact your surgeon or healthcare team immediately if you have any concerns after surgery."
0,What is the main aim of plastic surgery?,<noinput>,The main aim of plastic surgery is to restore the function and appearance of tissue and skin so it's as close to normal as possible.
1,What is the difference between plastic surgery and cosmetic surgery?,<noinput>,"Plastic surgery is used to repair and reconstruct missing or damaged tissue and skin, while cosmetic surgery is carried out solely to change a person's appearance for a more desirable look."
2,When is plastic surgery used?,<noinput>,"Plastic surgery can be used to repair abnormalities that have existed from birth, areas damaged by the removal of cancerous tissue, and extensive burns or serious injuries."
3,Who determines the availability of plastic surgery?,<noinput>,Availability of reconstructive plastic surgery in the NHS varies around the country and is determined by local integrated care boards (ICBs).
4,Which professional association do plastic surgeons belong to?,<noinput>,"Plastic surgeons belong to professional associations, such as the British Association of Plastic Reconstructive and Aesthetic Surgeons (BAPRAS)."
5,How can one check if a surgeon belongs to BAPRAS?,<noinput>,You can check if a particular surgeon belongs to BAPRAS by accessing their membership information.
6,How are skin grafts used in plastic surgery?,<noinput>,Skin grafts involve removing healthy skin from an unaffected area of the body and using it to replace lost or damaged skin.
7,What is flap surgery in plastic surgery?,<noinput>,"Flap surgery is a technique where a piece of tissue from one part of the body is transferred to another, along with the blood vessels, to keep it alive and aid in reconstruction."
8,What are the risks associated with plastic surgery?,<noinput>,"Some general risks of plastic surgery include pain, discomfort, bleeding, infection, and scarring. It is important to contact your surgeon, healthcare team, or GP if you experience any concerns or side effects after surgery."
