,q,i,a
0,What are steroids?,<noinput>,"Steroids, also known as corticosteroids, are anti-inflammatory medicines used to treat a range of conditions. They are different from anabolic steroids which are illegal and used to increase muscle mass."
1,What are the different types of steroids?,<noinput>,"Steroids come in many different forms, including tablets, liquids, inhalers, nasal sprays, injections, creams, lotions, and gels. Most steroids are available only with a prescription, but some creams or nasal sprays can be bought from pharmacies and shops."
2,What are the side effects of steroids?,<noinput>,"Steroids may cause side effects such as increased appetite, mood changes, and difficulty sleeping, especially when taken in the form of tablets. These side effects usually go away after finishing the treatment, but it is important to consult with a doctor before stopping the medication abruptly."
3,What is a steroid card?,<noinput>,"If you need to take high doses of steroids, you may need to carry a blue steroid treatment card or a red steroid emergency card. The blue card contains details about your treatment and how to reduce the risks of side effects, while the red card alerts healthcare professionals about your steroid use in case of emergency treatment."
4,When should I show my steroid card to a healthcare professional?,<noinput>,"If you need any medical or dental treatment, make sure to show your blue or red steroid card to the doctor, dentist, or pharmacist, so they are aware that you are taking steroids."
5,What conditions can steroids be used to treat?,<noinput>,"Steroids can be used to treat a wide range of conditions, including asthma, chronic obstructive pulmonary disease (COPD), hay fever, severe hives, eczema, joint or muscle pain, inflammatory bowel disease, lupus, and multiple sclerosis (MS)."
6,How do steroids work?,<noinput>,"Steroids are man-made versions of hormones produced by the adrenal glands. They reduce inflammation and swelling, which helps with conditions like asthma and eczema. Steroids also suppress the activity of the immune system, making them effective in treating autoimmune conditions like rheumatoid arthritis and lupus."
7,Do steroids cause significant side effects?,<noinput>,"Steroids do not usually cause significant side effects if taken for a short time or at a low dose. However, it is important to consult with a doctor to understand the potential risks and manage any side effects that may occur."
8,What should I do if I experience side effects from steroids?,<noinput>,"If you experience side effects from steroids, it is important to speak to your doctor. They can provide guidance on managing the side effects and may recommend gradually reducing the dose if necessary, rather than stopping the medication suddenly."
9,How can I report suspected side effects of steroids?,<noinput>,"You can report any suspected side effects of steroids to the Yellow Card Scheme, which helps monitor the safety of medicines in the UK."
0,What are the main types of steroids?,<noinput>,"The main types of steroids are tablets, liquids, inhalers, nasal sprays, injections, and creams, lotions, and gels."
1,What are the side effects of taking steroids?,<noinput>,"Some common side effects of taking steroids include increased appetite, mood changes, and difficulty sleeping. However, these side effects usually go away once the treatment is finished."
2,When should you not stop taking steroids suddenly?,<noinput>,"You should not stop taking steroids suddenly if you have been on a prescribed course of medicine, as it can cause withdrawal symptoms. It is important to speak to your doctor who will advise you on how to gradually reduce your dose if necessary."
3,What should you do if you experience any side effects from taking steroids?,<noinput>,"If you experience any suspected side effects from taking steroids, you should report it to the Yellow Card Scheme. This helps monitor the safety of medications."
4,What are the blue and red steroid cards used for?,<noinput>,The blue steroid treatment card contains details of your treatment and helps reduce the risks of side effects. The red steroid emergency card warns healthcare professionals about your steroid use in case of emergency treatment.
5,What conditions can steroids be used to treat?,<noinput>,"Steroids can be used to treat a wide range of conditions, including asthma, COPD, hay fever, severe hives, eczema, painful joints or muscles, inflammatory bowel disease, lupus, and multiple sclerosis."
6,How do steroids work?,<noinput>,"Steroids are a man-made version of hormones produced by the adrenal glands. They reduce inflammation and the activity of the immune system, which can help with conditions like asthma, eczema, and autoimmune diseases."
7,What are the risks of taking high doses of steroids?,<noinput>,Taking high doses of steroids can increase the risk of side effects. It is important to consult with your doctor and carry a blue steroid treatment card to manage the risks.
8,Can steroids be bought without a prescription?,<noinput>,"Most steroids are only available on prescription, but some creams or nasal sprays can be bought from pharmacies and shops."
9,Can steroids be used to treat rheumatoid arthritis or lupus?,<noinput>,"Yes, steroids can be used to treat autoimmune conditions like rheumatoid arthritis or lupus which are caused by the immune system attacking the body."
