,q,i,a
0,What are the common causes of limping in children?,<noinput>,"Limping in children can be caused by sprains, strains, blisters, cuts, bruises, or broken bones. Sometimes the cause is not obvious and should be checked by a GP."
1,When should I see a GP if my child is limping?,<noinput>,"If it's not clear what's causing your child to limp, it's recommended to see a GP. They can determine if further investigation or treatment is needed."
2,What are other possible causes of limping in children?,<noinput>,"Other possible causes of limping in children include irritable hip, slipped upper femoral epiphysis, different types of juvenile arthritis, Perthes' disease, and certain cancers."
3,What are the symptoms of irritable hip?,<noinput>,"Symptoms of irritable hip include sudden pain in the hip, knee, or thigh, especially after a viral infection."
4,What is slipped upper femoral epiphysis?,<noinput>,"Slipped upper femoral epiphysis is characterized by pain in the groin, hip, or knee, along with stiffness and inward turning of the foot or leg."
5,What are the symptoms of different types of juvenile arthritis?,<noinput>,Different types of juvenile arthritis can cause painful and swollen joints that persist for more than 6 weeks.
6,What is Perthes' disease?,<noinput>,"Perthes' disease is characterized by pain in the groin, thigh, or knee that occurs after exercise, along with stiffness in the hip."
7,When should I seek immediate medical attention if my child is limping?,<noinput>,"Immediate medical attention is required if your child experiences sudden pain in their hip, knee, or thigh, if they cannot put any weight on their leg, if the leg has changed shape or is pointing at an odd angle, if they feel generally unwell with a high temperature or chills, if they have severe pain in the lower part of their tummy, or if their symptoms worsen."
8,What should I do if my child has a limp but I'm unsure of the cause?,<noinput>,"If your child has a limp and you're unsure of the cause, it is recommended to see a GP who can evaluate the situation and provide appropriate advice or further investigation."
9,What treatment can a GP provide for a child with a limp?,<noinput>,"The treatment for a child with a limp depends on the underlying cause. A GP may provide advice on home treatment, such as rest and pain relief, or refer the child for X-rays or to a specialist for further evaluation."
0,What are some common causes of limping in children?,<noinput>,"Common causes of limping in children include sprains or strains, blisters, cuts, bruises, and broken bones. Sometimes the cause might not be clear and should be checked by a GP."
1,When should I see a GP if my child has a limp?,<noinput>,You should see a GP if it's not obvious what's causing the limp in your child.
2,"What should I do if my child suddenly experiences hip, knee, or thigh pain?",<noinput>,"If your child experiences sudden pain in their hip, knee, or thigh, you should call 999 or go to A&E."
3,What are some non-urgent signs that I should see a GP regarding my child's limp?,<noinput>,You should see a GP if your child has a limp and you're not sure what's causing it.
4,What are some immediate actions required if my child has a limp?,<noinput>,"If your child's leg is pointing at an odd angle, they can't put any weight on their leg, they have severe pain in the lower part of their tummy, or their symptoms get worse, you should call 999 or go to A&E."
5,What treatment options are available from a GP for a child with a limp?,<noinput>,"Treatment from a GP will depend on the cause of the limp. They may provide advice on home treatment, such as rest and pain medication, or refer you to a specialist for further tests."
6,Can a limp in a child improve on its own?,<noinput>,"Yes, sometimes a limp in a child may improve on its own without medical intervention."
7,What tests might a GP arrange to find the cause of a child's limp?,<noinput>,"A GP may arrange for an X-ray or refer you to a specialist, such as a paediatric orthopaedic surgeon, to help determine the cause of your child's limp."
8,How should I treat a sprain or strain at home?,"If your child has a sprain or strain, you can treat it at home by advising them to rest and by giving them paracetamol or ibuprofen for pain relief.","Rest and over-the-counter pain medication, such as paracetamol or ibuprofen, can be used to treat a sprain or strain at home."
9,Is it safe to self-diagnose the cause of a child's limp?,<noinput>,"No, self-diagnosing the cause of a child's limp is not safe. It should always be checked by a GP, especially if there is no obvious cause."
