,q,i,a
0,What are the common eating disorders?,<noinput>,"The most common eating disorders are anorexia nervosa, bulimia, binge eating disorder, and other specified feeding or eating disorder (OSFED)."
1,What is anorexia nervosa?,<noinput>,"Anorexia nervosa is an eating disorder characterized by the attempt to control weight through severe food restriction, excessive exercise, or both."
2,What is bulimia?,<noinput>,Bulimia is an eating disorder characterized by episodes of binge eating followed by purging through methods like self-induced vomiting or excessive exercise.
3,What is binge eating disorder?,<noinput>,Binge eating disorder is an eating disorder characterized by recurrent episodes of eating large quantities of food and feeling unable to control or stop the behavior.
4,What is other specified feeding or eating disorder (OSFED)?,<noinput>,"Other specified feeding or eating disorder (OSFED) is a category for eating disorders that do not fit the specific criteria for anorexia, bulimia, or binge eating disorder."
5,How can I check if I have an eating disorder?,<noinput>,"If you are worried about your relationship with food, look out for symptoms such as excessive worrying about weight and body shape, avoidance of socializing involving food, eating very little, purging behaviors, excessive exercise, strict habits or routines around food, and changes in mood."
6,What are the warning signs of an eating disorder in someone else?,<noinput>,"Warning signs of an eating disorder in someone else include dramatic weight loss, lying about food intake or weight, rapid eating or frequent bathroom visits after meals, excessive exercise, avoidance of eating with others, and wearing loose clothes to hide weight loss."
7,How can I get help for an eating disorder?,<noinput>,"If you suspect you have an eating disorder, it is important to see a GP who can assess your eating habits and overall health. They may refer you to an eating disorder specialist or provide further guidance. You can also reach out to eating disorders charity Beat for confidential support."
8,How can I help someone else with an eating disorder?,<noinput>,"If you are concerned about someone else having an eating disorder, express your worries to them and encourage them to see a GP. Offer to accompany them to their appointment for support. You can also seek guidance and information from eating disorder charity Beat."
9,What are the treatment options for eating disorders?,<noinput>,"Treatment for eating disorders may involve a combination of interventions, including talking therapy, regular health checks, guided self-help programs, and individual or group therapy. The specific treatment plan will depend on the type of eating disorder and individual needs."
10,What are the common causes of eating disorders?,<noinput>,"The exact causes of eating disorders are unknown. However, contributing factors may include a history of eating disorders, depression, or substance misuse in the family, criticism of eating habits or body shape, societal pressure to be slim, anxiety, low self-esteem, obsessive personality, or a history of sexual abuse."
11,Where can I find more information about eating disorders?,<noinput>,You can find more information and support on eating disorders from the charity Beat and the Health for Teens website.
0,What are the most common types of eating disorders?,<noinput>,"The most common types of eating disorders are anorexia nervosa, bulimia, binge eating disorder, and other specified feeding or eating disorder (OSFED)."
1,What are the symptoms of an eating disorder?,<noinput>,"Symptoms of eating disorders include excessive worry about weight and body shape, social avoidance, restricted food intake, purging behaviors, excessive exercise, strict food habits, mood changes, and physical signs such as feeling cold and dizzy."
2,What are the warning signs of an eating disorder in someone else?,<noinput>,"Warning signs of an eating disorder in someone else include dramatic weight loss, lying about eating habits, eating quickly or going to the bathroom after meals, excessive exercise, avoiding meals with others, and wearing loose clothes to hide weight loss."
3,How can I get help for my eating disorder?,<noinput>,"If you think you have an eating disorder, see a GP who can refer you to a specialist. You can also reach out to the eating disorders charity Beat on their helpline."
4,How can I help someone else with an eating disorder?,<noinput>,"If you're worried about someone with an eating disorder, let them know your concerns and encourage them to see a GP. Offer to accompany them and provide support."
5,What are the treatments for eating disorders?,<noinput>,"Treatment for eating disorders usually involves a specialized team and may include talking therapy, regular health checks, and guided self-help programs. Individual or group therapy may be offered."
6,What causes eating disorders?,<noinput>,"The exact causes of eating disorders are unknown, but risk factors may include a family history of eating disorders, criticism of eating habits or body shape, societal or job-related pressure, anxiety, low self-esteem, and past trauma."
7,Where can I find more information and support for eating disorders?,<noinput>,You can find more information and support from eating disorders charity Beat and Health for Teens website.
8,What is anorexia nervosa?,"Anorexia nervosa is an eating disorder characterized by trying to control one's weight by not eating enough food, excessive exercise, or a combination of both.","Anorexia nervosa is an eating disorder characterized by trying to control one's weight by not eating enough food, excessive exercise, or a combination of both."
9,What is bulimia?,"Bulimia is an eating disorder characterized by episodes of losing control over how much you eat and then taking drastic action to prevent weight gain, such as vomiting or using laxatives.","Bulimia is an eating disorder characterized by episodes of losing control over how much you eat and then taking drastic action to prevent weight gain, such as vomiting or using laxatives."
