,q,i,a
0,What are the symptoms of a slipped disc?,<noinput>,"Symptoms of a slipped disc may include lower back pain, numbness or tingling in various parts of the body, neck pain, difficulties in bending or straightening the back, muscle weakness, and pain in the buttocks, hips, or legs."
1,How can I ease the pain from a slipped disc on my own?,<noinput>,You can ease the pain from a slipped disc by staying active and gradually increasing your activity level. You can also take painkillers such as ibuprofen and paracetamol regularly to manage the pain.
2,Can a pharmacist help with a slipped disc?,<noinput>,"Yes, a pharmacist can provide guidance and recommend suitable painkillers for a slipped disc. However, it's important to consult a pharmacist if you have any doubts or concerns."
3,When should I see a GP for back pain?,<noinput>,"You should see a GP for back pain if painkillers are not helping, the pain does not improve after a month, you experience very high temperature or unexplained weight loss, there is swelling in your back, or the pain worsens at night. Immediate medical attention is required if you experience numbness around your bottom or genitals, lose feeling in your legs, or cannot control bladder or bowel movements."
4,What treatment options are available from a GP for a slipped disc?,<noinput>,"A GP may prescribe stronger painkillers, administer a steroid injection, or recommend muscle relaxants for short-term relief. If symptoms do not improve, further tests like an MRI scan may be recommended. Additionally, referral to a physiotherapist may be suggested."
5,Is surgery necessary for a slipped disc?,<noinput>,"Surgery is not usually needed for a slipped disc. However, if symptoms do not improve with other treatments or if there is worsening muscle weakness or numbness, a GP may refer you to a specialist to discuss the option of surgery."
6,What are the causes of a slipped disc?,<noinput>,"A slipped disc can be caused by factors such as aging, exercising too hard, lifting heavy objects incorrectly, exposure to vibrations from driving or operating machinery, and being inactive or overweight."
7,How can a slipped disc be prevented?,<noinput>,"To help prevent a slipped disc, it is recommended to stay active and engage in regular exercise. Additionally, it is important to use a safe lifting technique when handling heavy objects and avoid smoking, as nicotine weakens the disc tissue."
0,What are the common symptoms of a slipped disc?,<noinput>,"Common symptoms of a slipped disc include lower back pain, numbness or tingling in the shoulders, back, arms, hands, legs or feet, neck pain, problems bending or straightening the back, muscle weakness, and pain in the buttocks, hips or legs if the disc is pressing on the sciatic nerve (sciatica)."
1,How can I ease the pain from a slipped disc myself?,<noinput>,"You can ease the pain from a slipped disc by staying active and gradually increasing your activity level, taking painkillers such as ibuprofen and paracetamol regularly (up to the recommended daily amount), and seeking help from a pharmacist if you're not sure about the suitable painkillers for you."
2,What can a pharmacist do to help with a slipped disc?,<noinput>,"A pharmacist can provide guidance on suitable painkillers for a slipped disc. They can also recommend stronger painkillers containing codeine for pain that has just started, but these should only be used for a few days due to the risk of addiction."
