,q,i,a
0,What are the main symptoms of chickenpox?,<noinput>,"The main symptom of chickenpox is an itchy, spotty rash that can be anywhere on the body. The rash goes through three stages: small spots, blister-filled spots, and scabs."
1,How long does it usually take for chickenpox to get better?,<noinput>,Chickenpox usually gets better by itself after 1 to 2 weeks without needing to see a GP.
2,Can adults get chickenpox?,<noinput>,"Yes, adults can get chickenpox. They usually have a high temperature for longer and more spots than children."
3,What are the other symptoms of chickenpox?,<noinput>,"Other symptoms of chickenpox include a high temperature, aches and pains, feeling unwell, and loss of appetite."
4,Can you get chickenpox more than once?,<noinput>,"It's possible to get chickenpox more than once, but it's unusual."
5,What do chickenpox spots look like?,<noinput>,"Chickenpox spots can vary in size, but they're usually less than 1cm. They are red or pink and can be raised, blister-filled, or forming scabs."
6,Do chickenpox spots appear on the entire body?,<noinput>,"Yes, chickenpox spots can appear anywhere on the body, including inside the mouth and around the genitals."
7,How can chickenpox spots be described on different skin tones?,<noinput>,"Chickenpox spots can be harder to see on brown and black skin. They may be red, pink, darker, or the same color as the surrounding skin, depending on the individual's skin tone."
8,How can chickenpox spots progress through different stages?,<noinput>,"Chickenpox spots go through three stages: small spots, blister-filled spots, and scabs. New spots can appear while others are becoming blisters or forming scabs."
9,What can help relieve the itchiness of chickenpox?,<noinput>,"To relieve the itchiness of chickenpox, you can use calamine lotion, antihistamine medicines, or cool compresses. It's important not to scratch the spots to avoid infections."
0,What are the symptoms of chickenpox?,<noinput>,"The main symptom of chickenpox is an itchy, spotty rash that can be anywhere on the body. Other symptoms include a high temperature, aches and pains, feeling unwell, and loss of appetite."
1,How long does it take for chickenpox to get better?,<noinput>,Chickenpox usually gets better by itself after 1 to 2 weeks without needing to see a GP.
2,Can adults get chickenpox?,<noinput>,"Yes, adults can get chickenpox. They usually have a high temperature for longer and more spots than children."
3,How does the chickenpox rash progress?,<noinput>,"The chickenpox rash progresses through 3 stages. In stage 1, small red or pink spots appear. In stage 2, the spots become blisters filled with fluid. In stage 3, the blisters become scabs."
4,What does the chickenpox rash look like in stage 1?,<noinput>,"The chickenpox rash in stage 1 consists of small red or pink spots that can vary in size. Some spots are raised and appear to be forming blisters, while others are flatter."
5,What does the chickenpox rash look like in stage 2?,<noinput>,"In stage 2, the chickenpox spots become blisters filled with fluid. The blisters can vary in size and are often pink and shiny."
6,What does the chickenpox rash look like in stage 3?,<noinput>,"In stage 3, the chickenpox blisters become scabs. The scabs can vary in color and may appear yellow, pink, purple, or grey."
7,Can you get chickenpox more than once?,<noinput>,"It's possible to get chickenpox more than once, but it's unusual."
8,What are the other symptoms of chickenpox?,<noinput>,"Before or after the rash appears, you might also experience a high temperature, aches and pains, feeling unwell, and loss of appetite."
9,Are the chickenpox spots itchy?,<noinput>,"Yes, chickenpox spots can be very itchy and can make children feel miserable."
