,q,i,a
0,What are the symptoms of food poisoning?,<noinput>,"Symptoms of food poisoning include feeling sick (nausea), diarrhea, vomiting, stomach cramps, high temperature, feeling generally unwell."
1,How can I treat food poisoning at home?,<noinput>,You can treat food poisoning at home by having lots of fluids to avoid dehydration and staying off school or work until you haven't been sick or had diarrhea for at least 2 days.
2,How do you get food poisoning?,<noinput>,"Food poisoning is caused by eating something that has been contaminated with germs, which can happen if food is not cooked or reheated thoroughly, not stored correctly, left out for too long, handled by someone who's ill or has not washed their hands, or eaten after its 'use by' date."
3,What are the common causes of food poisoning?,<noinput>,"Food poisoning is usually caused by campylobacter bacteria, salmonella bacteria, E. coli bacteria, or norovirus (vomiting bug)."
4,Why is it important to stay hydrated when you have food poisoning?,<noinput>,"Staying hydrated is important when you have food poisoning to prevent dehydration, which can occur due to symptoms like vomiting and diarrhea."
5,What should I do if I suspect I have food poisoning?,<noinput>,"If you suspect you have food poisoning, you can usually treat yourself at home by having lots of fluids and staying off school or work until you haven't been sick or had diarrhea for at least 2 days."
6,Can any type of food cause food poisoning?,<noinput>,"Yes, any type of food can cause food poisoning if it has been contaminated with germs."
7,How long does food poisoning usually last?,<noinput>,"Food poisoning usually lasts for about a week, and the symptoms usually pass within this time."
8,What should I read about if I have diarrhea and vomiting?,<noinput>,"If you have diarrhea and vomiting, you should read about how to treat them."
9,How long after eating the contaminated food do the symptoms of food poisoning usually start?,<noinput>,"The symptoms of food poisoning usually start within a few days of eating the contaminated food, although sometimes they may start after a few hours or even a few weeks."
0,How long does food poisoning usually last?,Food poisoning usually lasts up to a week.,Food poisoning typically lasts up to a week.
1,What are the symptoms of food poisoning?,<noinput>,"The symptoms of food poisoning include feeling sick, diarrhea, vomiting, stomach cramps, high temperature, and feeling generally unwell."
2,Can I treat food poisoning at home?,<noinput>,"Yes, you can usually treat yourself or your child at home."
3,What should I do if I have food poisoning?,"If you have food poisoning, it is important to stay hydrated by drinking lots of fluids such as water or squash.","If you have food poisoning, it is important to stay hydrated by drinking plenty of fluids."
4,How can I avoid food poisoning?,<noinput>,"You can avoid food poisoning by cooking food thoroughly, storing it correctly, avoiding leaving food out for too long, and practicing good hygiene."
5,What are the common causes of food poisoning?,<noinput>,"Food poisoning can be caused by eating undercooked food, improper storage, leaving food out for too long, handling food without washing hands, and consuming expired food."
6,Which bacteria commonly cause food poisoning?,<noinput>,"Campylobacter, salmonella, and E. coli are common bacteria that cause food poisoning."
7,What is norovirus and how does it cause food poisoning?,<noinput>,"Norovirus, also known as the 'vomiting bug', is a common cause of food poisoning."
8,How long should I stay off school or work if I have food poisoning?,<noinput>,You should stay off school or work until you have not been sick or had diarrhea for at least 2 days.
9,What should I do if I have diarrhea and vomiting?,<noinput>,"If you have diarrhea and vomiting, you should read about how to treat it and ensure you stay hydrated."
