,q,i,a
0,What are the symptoms of slapped cheek syndrome?,<noinput>,"The symptoms of slapped cheek syndrome include a high temperature, runny nose, sore throat, and headache. A red rash may appear on one or both cheeks, although it may be less obvious on brown and black skin. Adults usually do not get the rash on their face."
1,How can you treat slapped cheek syndrome at home?,<noinput>,"You can treat slapped cheek syndrome at home by getting plenty of rest, drinking fluids to avoid dehydration, taking paracetamol or ibuprofen for a high temperature or headache, and using moisturizer on itchy skin. If your child has itchy skin, you can also speak to a pharmacist about the best antihistamine for children."
2,"What are the symptoms and treatment for hand, foot, and mouth disease?",<noinput>,"The symptoms of hand, foot, and mouth disease include a sore throat, high temperature, and not wanting to eat. A few days later, mouth ulcers and a raised rash of spots may appear on the hands and feet. Treatment involves drinking fluids to prevent dehydration, eating soft foods, and taking paracetamol or ibuprofen for a sore mouth or throat."
3,"What does the rash look like in hand, foot, and mouth disease?",<noinput>,"The rash in hand, foot, and mouth disease can look pink, red, or darker than the surrounding skin. The spots can turn into blisters, which may be grey or lighter than the surrounding skin. The rash is usually raised and can be itchy. It may be harder to see on brown and black skin."
4,"What is the treatment for hand, foot, and mouth disease?",<noinput>,"There is no specific treatment for hand, foot, and mouth disease. It usually gets better on its own in 7 to 10 days. To help with symptoms, it is recommended to drink fluids to prevent dehydration, avoid acidic drinks, eat soft foods like yogurt, and take paracetamol or ibuprofen for a sore mouth or throat."
5,What are the symptoms of scarlet fever?,<noinput>,"The symptoms of scarlet fever include flu-like symptoms such as a high temperature, sore throat, and swollen neck glands. A rash then appears, starting on the chest and spreading to the rest of the body. The rash feels rough, like sandpaper, and may appear pink or red on white skin."
6,Can adults get scarlet fever?,<noinput>,"While scarlet fever is less common in adults, they can still get it. The symptoms are the same for children and adults, although the rash may be harder to see on brown and black skin."
7,What should you do if you think your child has scarlet fever?,<noinput>,"If you think your child has scarlet fever, you should speak to a GP. They can provide a proper diagnosis and guidance on how to manage the condition. If symptoms do not improve in a week or if you or your child have scarlet fever and chickenpox at the same time, it is important to seek medical attention."
8,What are the symptoms of measles?,<noinput>,"The symptoms of measles include a high temperature, runny or blocked nose, sneezing, and a cough. Small white spots may also appear inside the cheeks. A rash usually follows a few days later, starting on the face and behind the ears before spreading to the rest of the body."
9,What should you do if you think your child has measles?,<noinput>,"If you think your child has measles, it is important to speak to a GP. They can provide a proper diagnosis and guide you on the best course of action. It is also recommended to avoid close contact with others to prevent the spread of the infection."
0,What are the symptoms of slapped cheek syndrome?,<noinput>,"The symptoms of slapped cheek syndrome may include a high temperature, a runny nose and sore throat, and a headache. A red rash may appear on one or both cheeks."
1,How can I treat slapped cheek syndrome at home?,<noinput>,"You can ease the symptoms of slapped cheek syndrome by resting, drinking plenty of fluids, taking paracetamol or ibuprofen for a high temperature or headache, and using moisturizer on itchy skin. You can also speak to a pharmacist about the best antihistamine for children with itchy skin."
2,"What are the symptoms of hand, foot, and mouth disease?",<noinput>,"The symptoms of hand, foot, and mouth disease can include a sore throat, a high temperature, and not wanting to eat. A rash of spots may also appear on the hands, feet, thighs, and bottom."
3,"Can hand, foot, and mouth disease be treated at home?",<noinput>,"Yes, hand, foot, and mouth disease can usually be treated at home. It is recommended to drink plenty of fluids to prevent dehydration, avoid acidic drinks, eat soft foods like yoghurt, and take paracetamol or ibuprofen to help ease a sore mouth or throat."
4,What are the symptoms of scarlet fever?,<noinput>,"The symptoms of scarlet fever can include a high temperature, a sore throat, swollen neck glands, and a rash of small, raised bumps that feels rough like sandpaper. The rash starts on the chest and tummy and then spreads."
5,Should I see a GP if I suspect scarlet fever?,<noinput>,"Yes, you should see a GP if you suspect scarlet fever. They can provide non-urgent advice and assess your condition. If you or your child has scarlet fever symptoms, does not get better in a week, or has scarlet fever and chickenpox at the same time, you should seek medical attention."
6,What are the symptoms of measles?,<noinput>,"The symptoms of measles include a high temperature, a runny or blocked nose, sneezing, a cough, red and sore eyes, and small white spots inside the cheeks and on the back of the lips. A rash usually appears a few days later."
7,When should I seek urgent medical help for measles?,<noinput>,"You should ask for an urgent GP appointment or get help from NHS 111 if you suspect you or your child may have measles, if you've been in close contact with someone who has measles and you've not had measles before or not had 2 doses of the MMR vaccine, if you're pregnant and have been in close contact with someone who has measles, or if you have a weakened immune system and think you have measles or have been in close contact with someone with measles."
8,How does the rash of slapped cheek syndrome differ on brown and black skin?,<noinput>,"The rash of slapped cheek syndrome may be less obvious on brown and black skin. However, it may still appear on the soles of the feet, palms, lips, tongue, and inside the eyelids."
9,What does the rash of measles look like?,<noinput>,"The rash of measles starts on the face and behind the ears before spreading to the rest of the body. The spots of the rash may be raised and can join together to form blotchy patches. On white skin, the rash looks brown or red."
