,q,i,a
0,What is acute cholecystitis?,<noinput>,"Acute cholecystitis is inflammation of the gallbladder, usually caused by a gallstone blocking the cystic duct."
1,What are the symptoms of acute cholecystitis?,<noinput>,"The main symptom is a sudden, sharp pain in the upper right-hand side of the abdomen that spreads to the right shoulder. Other symptoms may include fever, nausea, vomiting, sweating, loss of appetite, jaundice, and a bulge in the abdomen."
2,When should I seek medical advice for acute cholecystitis?,<noinput>,"You should see a GP as soon as possible if you develop sudden and severe abdominal pain, especially if it lasts longer than a few hours or is accompanied by symptoms such as jaundice and a high temperature."
3,What causes acute cholecystitis?,<noinput>,"Acute cholecystitis can be caused by gallstones blocking the cystic duct (calculous cholecystitis) or inflammation without gallstones (acalculous cholecystitis). Calculous cholecystitis is more common, while acalculous cholecystitis is usually a complication of another illness or injury."
4,How is acute cholecystitis diagnosed?,<noinput>,"A GP may perform a test called Murphy's sign, where pressure is applied to the abdomen to check for pain. Further tests may include blood tests to check for inflammation and an ultrasound scan to look for gallstones or other issues."
5,What is the treatment for acute cholecystitis?,<noinput>,"Treatment often involves fasting, receiving fluids intravenously, and taking pain medication. Antibiotics may be given if there is an infection. Surgery to remove the gallbladder may be recommended to prevent future episodes and complications."
6,What are the possible complications of acute cholecystitis?,<noinput>,"Without treatment, acute cholecystitis can lead to serious complications such as tissue death in the gallbladder or a perforated gallbladder. Emergency surgery may be required in these cases."
7,How can I prevent acute cholecystitis?,<noinput>,"Reducing the risk of gallstones can lower the chances of developing acute cholecystitis. This can be done by adopting a healthy, balanced diet, reducing high-cholesterol foods, controlling weight through diet and exercise, and avoiding low-calorie rapid weight loss diets."
8,What is the role of the gallbladder?,<noinput>,"The gallbladder stores and concentrates bile, a liquid produced by the liver that helps digest fats. It releases bile into the digestive system when needed. Although useful, the gallbladder is not essential and can be safely removed without affecting digestion."
0,What are the symptoms of acute cholecystitis?,<noinput>,"The main symptom of acute cholecystitis is a sudden, sharp pain in the upper right-hand side of the abdomen. The pain may spread towards the right shoulder. Other symptoms may include a high temperature, feeling sick, being sick, sweating, loss of appetite, yellowing of the skin and whites of the eyes (jaundice), and a bulge in the abdomen."
