,q,i,a
0,What are the symptoms of ankylosing spondylitis?,<noinput>,"The symptoms of ankylosing spondylitis include back pain and stiffness, pain and swelling in other parts of the body, and extreme tiredness (fatigue)."
1,When should I seek medical advice for ankylosing spondylitis?,<noinput>,You should see your GP if you have persistent symptoms of ankylosing spondylitis. Your GP may refer you to a rheumatologist for further tests and treatment.
2,What is known about the causes of ankylosing spondylitis?,<noinput>,"The exact cause of ankylosing spondylitis is unknown, but there is a link with a particular gene variant known as HLA-B27."
3,How is ankylosing spondylitis treated?,<noinput>,"While there is no cure for ankylosing spondylitis, treatment options include exercises to reduce pain and stiffness, physiotherapy to improve spinal flexibility, and medication to relieve pain and reduce inflammation."
4,Are there any complications associated with ankylosing spondylitis?,<noinput>,"Complications of ankylosing spondylitis can include fusion of the spine, damage to other joints, and an increased risk of osteoporosis and cardiovascular disease."
5,Is ankylosing spondylitis life-threatening?,<noinput>,"Ankylosing spondylitis itself does not significantly affect life expectancy, but it is associated with an increased risk of other potentially life-threatening problems such as osteoporosis and cardiovascular disease."
6,What information does the National Axial Spondyloarthritis Society provide?,<noinput>,"The National Axial Spondyloarthritis Society (NASS) provides information on living with the condition, including advice on working, travelling, and driving."
7,Are there any specific exercises for ankylosing spondylitis?,<noinput>,"Yes, there are exercises that can help with ankylosing spondylitis. It is advisable to consult a healthcare professional before trying them."
8,What precautions should I take while doing the back stretches exercise?,<noinput>,"It is important to stop the exercise immediately if you feel any pain or become unwell. If you have any concerns or symptoms that persist, seek advice from a healthcare professional."
9,Where can I get help and advice for ankylosing spondylitis?,<noinput>,"You can get help and advice for ankylosing spondylitis from your GP, rheumatologist, or organizations like the National Axial Spondyloarthritis Society (NASS)."
0,What are the symptoms of ankylosing spondylitis?,<noinput>,"The symptoms of ankylosing spondylitis include back pain and stiffness, pain and swelling in other parts of the body, and extreme tiredness (fatigue)."
1,When should I seek medical advice for ankylosing spondylitis?,<noinput>,You should see your GP if you have persistent symptoms of ankylosing spondylitis. They can refer you to a specialist for further tests and treatment.
2,What are the causes of ankylosing spondylitis?,<noinput>,"The exact cause of ankylosing spondylitis is unknown, but there is a link with a particular gene variant known as HLA-B27."
3,How is ankylosing spondylitis treated?,<noinput>,"There is no cure for ankylosing spondylitis, but treatment options include exercises to reduce pain and stiffness, physiotherapy, and medication to relieve pain and reduce inflammation."
4,Are there any complications associated with ankylosing spondylitis?,<noinput>,"Complications of ankylosing spondylitis can include fusion of the spine, damage to other joints, weakening of the bones (osteoporosis), and cardiovascular disease."
5,What is non-radiographic axial spondyloarthritis?,<noinput>,"Non-radiographic axial spondyloarthritis is a similar condition to ankylosing spondylitis, but the changes to the spine cannot be seen on an X-ray."
6,Who is at risk of developing ankylosing spondylitis?,<noinput>,Ankylosing spondylitis tends to first develop in teenagers and young adults.
7,Is ankylosing spondylitis a life-threatening condition?,<noinput>,"Ankylosing spondylitis does not significantly affect life expectancy, but it is associated with an increased risk of other potentially life-threatening problems."
8,What are some resources for living with ankylosing spondylitis?,<noinput>,"The National Axial Spondyloarthritis Society (NASS) provides information on living with the condition, including advice on working, traveling, and driving."
9,Are there any exercise videos available for ankylosing spondylitis?,<noinput>,"Yes, there are exercise videos available that demonstrate back stretches to help prevent aches and pains associated with ankylosing spondylitis."
