,q,i,a
0,What is knock knees?,<noinput>,Knock knees is when there's a gap between your ankles when you stand with your knees together. It's common in children aged 3 to 6 and usually gets better on its own as they grow without causing any problems.
1,How do I check if it's knock knees?,"If you have knock knees, there is a gap between the ankles when you stand with your knees together.","You do not have knock knees if there is no gap between the ankles when you stand with your knees together. Most people will not have any other symptoms. However, sometimes, if your knock knees are severe or caused by another condition, you may have knee or leg pain, or difficulty walking."
2,When should I see a doctor about knock knees?,"You should see a GP if you think you or your child have knock knees and: the gap between the ankles is more than 8cm when standing with the knees together, one or both knees are painful, swollen, stiff or feel warm to touch, only one leg is affected or the legs are different lengths, the problem is getting worse, your child is very short or underweight for their age, you or they are limping or having difficulty walking, or your child is under the age of 2 or over the age of 5 or it started when you were an adult.","If you think you or your child have knock knees and meet any of the mentioned conditions, it is advisable to see a GP for further evaluation and guidance."
3,What are the treatment options for knock knees?,<noinput>,"Knock knees usually gets better as children grow and their legs straighten. Most children do not need any treatment, but sometimes physiotherapy or treatment from a foot specialist (podiatrist) may be recommended. In severe cases causing pain or difficulty walking, surgery to straighten the knees and legs may be recommended."
4,What are the causes of knock knees?,<noinput>,"Knock knees in children is a normal part of growth and development and usually gets better as they get older. However, in some children and adults, it may be caused by other factors such as an injury to the knees or legs, osteomyelitis (a bone infection), arthritis, vitamin D deficiency, or certain genetic conditions affecting the joints."
5,Can knock knees be caused by joint hypermobility?,Can joint hypermobility syndrome cause knock knees?,"Yes, joint hypermobility syndrome is one of the genetic conditions that can affect the joints and cause knock knees."
6,Is surgery recommended for treating knock knees?,<noinput>,"Surgery to straighten the knees and legs is rarely recommended for treating knock knees. Most cases improve with growth, and non-surgical interventions like physiotherapy or podiatrist treatment are usually sufficient."
7,What age group is knock knees common in?,<noinput>,"Knock knees is most common in children aged 3 to 6, but it can also occur in older children and adults."
8,Can knock knees cause pain?,Can knock knees cause knee or leg pain?,"Yes, in some cases, knock knees can cause knee or leg pain, especially if the condition is severe or caused by another underlying issue."
9,Do knock knees require treatment?,<noinput>,"Most children with knock knees do not require any treatment, as it usually improves on its own with growth. However, in certain cases where knock knees cause problems such as pain or difficulty walking, treatment options like physiotherapy or surgery may be considered."
0,What is knock knees?,<noinput>,Knock knees is when there's a gap between the ankles when standing with the knees together.
1,What are the symptoms of knock knees?,<noinput>,"Most people with knock knees do not have any other symptoms. However, some may experience knee or leg pain, difficulty walking, or one leg being affected or different in length."
2,When is medical attention needed for knock knees?,<noinput>,"You should see a GP if the gap between the ankles is more than 8cm when standing with the knees together, if one or both knees are painful, swollen, stiff, or feel warm to touch, or if the problem is worsening."
3,What is the treatment for knock knees?,<noinput>,"Most children do not need any treatment as knock knees usually gets better as they grow. Physiotherapy or treatment from a foot specialist may be recommended in some cases. Rarely, surgery to straighten the knees and legs may be recommended."
4,What causes knock knees in children?,<noinput>,"Knock knees in children is a normal part of growth and development, but it may also be caused by factors such as injury to the knees or legs, bone infection, arthritis, vitamin D deficiency, or genetic conditions affecting the joints."
5,At what age does knock knees usually improve?,<noinput>,Knock knees usually improves on its own as children grow. It is common in children aged 3 to 6 and usually gets better without causing any problems.
6,Is knock knees common in adults?,<noinput>,"While knock knees is more common in children, sometimes older children or adults can have it."
7,Can knock knees cause pain or difficulty walking?,<noinput>,"In some cases, knock knees can cause knee or leg pain, as well as difficulty walking."
8,When should a child with knock knees see a doctor?,<noinput>,"A child with knock knees should see a GP if they are under the age of 2 or over the age of 5, if the problem is getting worse, if they are very short or underweight for their age, or if they are limping or having difficulty walking."
9,Can knock knees be treated with surgery?,<noinput>,"Rarely, surgery to straighten the knees and legs may be recommended for severe cases of knock knees."
