,q,i,a
0,What are some common symptoms of tension headaches?,<noinput>,"Common symptoms of tension headaches include pain on both sides of your head, face, or neck, feeling like something is pressing on your head or being tightened around it, tenderness in the affected area, and the headache lasting at least 30 minutes."
1,What are the causes of tension headaches?,<noinput>,"Common causes of tension headaches include stress, sleep problems, caffeine, and overuse or rebound headaches from taking painkillers too often."
2,How can I ease a tension headache?,<noinput>,"To ease a tension headache, you can try using painkillers like paracetamol, aspirin, and ibuprofen, doing activities to help you relax, changing your sleeping habits if sleep problems are causing your headaches, and using a low, firm pillow and heat or cold packs if you have neck pain."
3,What can I do if painkillers and relaxation activities do not help my tension headaches?,<noinput>,"If painkillers and relaxation activities do not help your tension headaches, you should see a GP. They can provide further guidance and explore other treatment options."
4,What can a pharmacist help with regarding tension headaches?,<noinput>,"A pharmacist can advise you on the best painkiller to take for tension headaches, especially if you're not sure which one is suitable for you. They can also provide guidance on managing sleep problems that may be contributing to your headaches."
5,When should I see a GP regarding my tension headaches?,<noinput>,"You should see a GP if you experience headaches several times a week or if they are severe. It is also recommended to see a GP if painkillers and relaxation activities do not provide relief or if you have additional symptoms like throbbing pain, nausea, vomiting, and sensitivity to light or noise."
6,What may happen during a GP appointment for tension headaches?,<noinput>,"During a GP appointment for tension headaches, they may suggest keeping a headache diary to record details of your headaches, advise you on painkiller usage, and potentially refer you to a specialist if other treatments are not effective or if the cause of your headaches is unclear."
7,What are some methods for preventing tension headaches?,<noinput>,Methods for preventing tension headaches may include acupuncture or the use of an antidepressant medicine called amitriptyline. The GP or specialist may discuss these options and provide further guidance on the duration and dosage of the recommended treatments.
8,For how long should the medicine amitriptyline be taken to prevent tension headaches?,<noinput>,Amitriptyline usually needs to be taken for several months before it starts working to prevent tension headaches. The initial dosage is usually low and may be increased over time.
9,What is rebound headaches and how can I avoid them?,<noinput>,"Rebound headaches occur when painkillers are taken too often or for a long time, causing more frequent and severe headaches. To avoid rebound headaches, it is important to follow the recommended dosage and frequency guidelines for painkiller usage."
0,What are the common symptoms of tension headaches?,<noinput>,"Common symptoms of tension headaches include pain on both sides of your head, face or neck, feeling like something is pressing on your head or being tightened around it, tenderness in the affected area, and the headache lasting at least 30 minutes."
1,What are the common causes of tension headaches?,<noinput>,"Common causes of tension headaches include stress, sleep problems, caffeine consumption, and overuse or rebound headaches from taking painkillers too often or for a long time."
2,How can I ease a tension headache myself?,<noinput>,"You can ease a tension headache by using painkillers like paracetamol, aspirin, or ibuprofen, doing activities to help you relax, changing your sleeping habits, and using a low, firm pillow or heat/cold packs for neck pain."
3,What should I avoid if I have a tension headache?,<noinput>,"If you have a tension headache, you should avoid drinks with caffeine like tea, coffee, or cola."
4,What can a pharmacist help with regarding headaches?,<noinput>,A pharmacist can help you choose the best painkiller for your headaches and provide advice on medication suitability during pregnancy or for sleep problems.
5,When should I see a GP for my headaches?,<noinput>,"You should see a GP for your headaches if you have headaches several times a week, severe headaches, throbbing pain on one side of your head, or symptoms like nausea and sensitivity to light or noise."
6,What happens at a GP appointment for tension headaches?,<noinput>,"At a GP appointment for tension headaches, they may suggest keeping a headache diary, advise on painkiller usage, or refer you to a specialist if necessary."
7,How can tension headaches be prevented?,<noinput>,"Tension headaches can be prevented by considering acupuncture or using amitriptyline, an antidepressant medicine, which may be prescribed for several months."
8,What is rebound headache?,<noinput>,Rebound headache refers to headaches caused by overusing painkillers for an extended period of time.
9,What is the recommended painkiller for tension headaches during pregnancy?,<noinput>,Paracetamol is the recommended painkiller for tension headaches during pregnancy.
