,q,i,a
0,Why am I always thirsty?,<noinput>,Most of the time if you're feeling thirsty it's because you need to drink more fluids.This can happen if you:sweat a lot after doing exerciseare unwell with sickness and diarrhoeado not drink enough fluidsdrink too much alcohol or caffeineeat salty or spicy foodhave a high temperatureare pregnant
1,Important,<noinput>,"Drink more fluids and avoid alcohol or caffeine to see if it helps. If you do not, you may be at risk of becoming dehydrated. Check if you're dehydrated Symptoms of dehydration in adults and children include:feeling thirstydark yellow and strong-smelling peepeeing little and less than 4 times a dayfeeling dizzy or lightheadedfeeling tireddry mouth, lips and eyesFind out more about dehydration"
2,Non-urgent advice: See a GP if you have excessive thirst and drinking more fluids for several days has not helped,<noinput>,"See a GP if you have excessive thirst and drinking more fluids for several days has not helped. Also, see a GP if you frequently need to pee or if you're pregnant. The GP will check if your excessive thirst is being caused by something – for example, diabetes, anaemia or medicines you're taking. The treatment you have will depend on what's causing your excessive thirst."
3,Dry mouth or excessive thirst?,<noinput>,"You may think you're thirsty when you actually have a dry mouth. If it's a dry mouth, you may have a burning sensation or soreness in your mouth, changes in your sense of taste, or difficulty speaking, eating, or swallowing.Find out more about dry mouth"
0,Why am I always thirsty?,<noinput>,"Most of the time if you're feeling thirsty it's because you need to drink more fluids. This can happen if you sweat a lot after doing exercise, are unwell with sickness and diarrhea, do not drink enough fluids, drink too much alcohol or caffeine, eat salty or spicy food, have a high temperature, or are pregnant."
1,Important: What can I do to alleviate excessive thirst?,<noinput>,"Drink more fluids and avoid alcohol or caffeine to see if it helps. If you do not, you may be at risk of becoming dehydrated. Check for symptoms of dehydration such as feeling thirsty, dark yellow and strong-smelling urine, peeing little and less than 4 times a day, feeling dizzy or lightheaded, feeling tired, and having a dry mouth, lips, and eyes."
2,Non-urgent advice: What should I do if drinking more fluids doesn't help my excessive thirst?,<noinput>,"See a GP if you have excessive thirst and drinking more fluids for several days has not helped, and if you frequently need to pee or if you're pregnant. The GP will check if your excessive thirst is being caused by something like diabetes, anemia, or medications you're taking. The treatment you receive will depend on the underlying cause of your excessive thirst."
3,Dry mouth or excessive thirst?,<noinput>,"You may think you're thirsty when you actually have a dry mouth. If it's a dry mouth, you may experience a burning sensation or soreness in your mouth, changes in your sense of taste, and difficulty speaking, eating, or swallowing."
0,Why am I always thirsty?,<noinput>,Most of the time if you're feeling thirsty it's because you need to drink more fluids.This can happen if you:sweat a lot after doing exerciseare unwell with sickness and diarrhoeado not drink enough fluidsdrink too much alcohol or caffeineeat salty or spicy foodhave a high temperatureare pregnant
1,"Important Drink more fluids and avoid alcohol or caffeine to see if it helps. If you do not, you may be at risk of becoming dehydrated. Check if you're dehydrated Symptoms of dehydration in adults and children include:feeling thirstydark yellow and strong-smelling peepeeing little and less than 4 times a dayfeeling dizzy or lightheadedfeeling tireddry mouth, lips and eyesFind out more about dehydration",<noinput>,"It is important to drink more fluids and avoid alcohol or caffeine to see if it helps with excessive thirst. Not doing so may put you at risk of dehydration. Symptoms of dehydration include feeling thirsty, dark yellow and strong-smelling pee, peeing little and less than 4 times a day, feeling dizzy or lightheaded, feeling tired, and having a dry mouth, lips, and eyes."
2,"Non-urgent advice: See a GP if you have excessive thirst and: drinking more fluids for several days has not helpedyou frequently need to peeyou're pregnantThe GP will check if your excessive thirst is being caused by something – for example, diabetes, anaemia or medicines you're taking.The treatment you have will depend on what's causing your excessive thirst.",<noinput>,"If you have excessive thirst and drinking more fluids for several days has not helped, you frequently need to pee, or you're pregnant, it is advisable to see a GP. The GP will check for any underlying causes such as diabetes, anemia, or medications you're taking, and provide treatment accordingly."
3,Dry mouth or excessive thirst?,<noinput>,"Sometimes what you think is excessive thirst may actually be a dry mouth. Signs of a dry mouth include a burning sensation or soreness in your mouth, changes in your sense of taste, and difficulty speaking, eating, or swallowing. To learn more about dry mouth, please refer to the provided link."
0,Why am I always thirsty?,<noinput>,"Most of the time if you're feeling thirsty it's because you need to drink more fluids. This can happen if you sweat a lot after doing exercise, are unwell with sickness and diarrhea, do not drink enough fluids, drink too much alcohol or caffeine, eat salty or spicy food, have a high temperature, or are pregnant."
1,What should I do if I'm always thirsty?,<noinput>,"Drink more fluids and avoid alcohol or caffeine to see if it helps. If you do not, you may be at risk of becoming dehydrated. Symptoms of dehydration in adults and children include feeling thirsty, dark yellow and strong-smelling pee, peeing little and less than 4 times a day, feeling dizzy or lightheaded, feeling tired, and having a dry mouth, lips, and eyes. It's important to check with a GP if you have excessive thirst and other symptoms."
2,What are the symptoms of dehydration?,<noinput>,"Symptoms of dehydration in adults and children include feeling thirsty, dark yellow and strong-smelling pee, peeing little and less than 4 times a day, feeling dizzy or lightheaded, feeling tired, and having a dry mouth, lips, and eyes. If you experience these symptoms, drink more fluids and seek medical advice if they persist."
