,q,i,a
0,What are persistent trophoblastic disease and choriocarcinoma?,<noinput>,"Persistent trophoblastic disease and choriocarcinoma are rare pregnancy-related tumors called gestational trophoblastic tumors, which can grow and spread like cancer."
1,What is the most common symptom of persistent trophoblastic disease?,<noinput>,The most common symptom of persistent trophoblastic disease is vaginal bleeding.
2,How is persistent trophoblastic disease usually treated?,<noinput>,Persistent trophoblastic disease is usually treated with chemotherapy.
3,What is the outlook for persistent trophoblastic disease and choriocarcinoma?,<noinput>,"The outlook for persistent trophoblastic disease and choriocarcinoma is excellent, with nearly all cases being successfully cured."
4,What is choriocarcinoma?,<noinput>,"Choriocarcinoma is a rare type of cancer that can develop from cells left behind after pregnancy, often after molar pregnancies."
5,What are the symptoms of choriocarcinoma spreading to the lungs?,<noinput>,"If choriocarcinoma spreads to the lungs, symptoms may include coughing, difficulty breathing, and chest pain."
6,How is choriocarcinoma usually treated?,<noinput>,"Choriocarcinoma is typically treated with chemotherapy, which is usually successful in curing the condition."
7,What does the outlook for persistent trophoblastic disease and choriocarcinoma depend on?,<noinput>,The outlook for these conditions depends on the individual's personal circumstances.
8,What are the types of pregnancies in which choriocarcinoma can occur?,<noinput>,"Choriocarcinoma can occur after a normal birth, miscarriage, ectopic pregnancy, or abortion."
9,How does choriocarcinoma spread to other parts of the body?,<noinput>,"Choriocarcinoma starts in the womb but can spread to other body parts, most commonly the lungs, abdomen, vagina, or brain."
0,What are persistent trophoblastic disease and choriocarcinoma?,<noinput>,Persistent trophoblastic disease and choriocarcinoma are rare pregnancy-related tumors known as gestational trophoblastic tumors (GTTs).
1,What is persistent trophoblastic disease and how is it treated?,<noinput>,Persistent trophoblastic disease is when abnormal tissue remains and grows further into the lining of the womb. It is treated with chemotherapy and is successful in curing virtually all cases.
2,What is choriocarcinoma and how does it spread?,<noinput>,"Choriocarcinoma is a very rare type of cancer that occurs after a pregnancy. It starts in the womb and can spread to other parts of the body, most commonly the lungs. It may cause symptoms such as coughing, difficulty breathing, chest pain, stomach pain, heavy bleeding, and headaches or seizures if it spreads to specific areas."
3,What is the outlook for persistent trophoblastic disease and choriocarcinoma?,<noinput>,"The outlook for both persistent trophoblastic disease and choriocarcinoma is excellent, and nearly all cases are cured. However, individual outlook may depend on personal circumstances."
4,How common are molar pregnancies?,<noinput>,"Molar pregnancies occur in about 1 in 600 pregnancies in the UK. It is a condition where the foetus and placenta do not form properly, usually resulting in a miscarriage."
5,What are the symptoms of persistent trophoblastic disease?,<noinput>,The most common symptom of persistent trophoblastic disease is vaginal bleeding.
6,What are the symptoms of choriocarcinoma?,<noinput>,"The symptoms of choriocarcinoma depend on the area it spreads to. If it spreads to the lungs, symptoms may include coughing, difficulty breathing, and chest pain. If it spreads to the abdomen, symptoms may include stomach pain, and if it spreads to the vagina, heavy bleeding and the development of a lump (nodule) may occur."
7,What is the treatment for choriocarcinoma?,<noinput>,"Choriocarcinoma is treated with chemotherapy, which is usually successful in curing it."
8,Can choriocarcinoma occur after any type of pregnancy?,<noinput>,"Yes, choriocarcinoma can occur after any type of pregnancy, but it is more likely to occur after molar pregnancies."
9,Can you take a survey to help improve the website?,<noinput>,"Sorry, I am not capable of taking surveys or accessing websites as I am a language model AI. I am here to assist you with answering questions and providing information."
