,q,i,a
0,What is post-herpetic neuralgia?,<noinput>,Post-herpetic neuralgia is a lasting pain in the areas of your skin where you had shingles.
1,What are the symptoms of post-herpetic neuralgia?,<noinput>,"The main symptom of post-herpetic neuralgia is intermittent or continuous nerve pain in an area of your skin previously affected by shingles. The pain may be described as burning, stabbing, shooting, aching, throbbing, or like electric shocks."
2,Can post-herpetic neuralgia be permanent?,<noinput>,"Symptoms of post-herpetic neuralgia occasionally last for several years or may be permanent, although many people make a full recovery within a year."
3,When should I see my GP about post-herpetic neuralgia?,<noinput>,"You should see your GP if you have ongoing pain after having shingles. They can advise you about treatment options, including prescription medicines."
4,What treatments are available for post-herpetic neuralgia?,<noinput>,"Medicines can ease the symptoms of post-herpetic neuralgia, although they may not completely relieve the pain. Common painkillers like paracetamol and ibuprofen usually don't help, so your doctor may prescribe a different type of painkiller. Some medicines used to treat depression can also be used for post-herpetic neuralgia."
5,What causes post-herpetic neuralgia?,<noinput>,"Post-herpetic neuralgia is caused by the varicella zoster virus, which causes both chickenpox and shingles. The virus causes inflammation of the nerves under the skin in the affected area."
6,Are there any ways to prevent post-herpetic neuralgia?,<noinput>,"There's no definite way to prevent post-herpetic neuralgia, but early treatment of shingles with antiviral medicine can reduce the risk of complications. Getting the shingles vaccine can also help prevent the infection and reduce the risk of post-herpetic neuralgia."
7,Do widely available painkillers help with post-herpetic neuralgia?,<noinput>,Widely available painkillers like paracetamol and ibuprofen do not usually help with post-herpetic neuralgia. Your doctor may prescribe a different type of painkiller that is more effective.
8,Which age group is particularly at risk of developing post-herpetic neuralgia?,<noinput>,People age 50 and over are particularly at risk of developing post-herpetic neuralgia.
9,Can the shingles vaccine prevent post-herpetic neuralgia?,<noinput>,"Yes, getting the shingles vaccine can help prevent the infection and reduce the risk of post-herpetic neuralgia. The vaccine is available on the NHS for eligible individuals."
0,What is post-herpetic neuralgia?,<noinput>,Post-herpetic neuralgia is a lasting pain in the areas of your skin where you had shingles.
1,What are the symptoms of post-herpetic neuralgia?,<noinput>,"The main symptom of post-herpetic neuralgia is intermittent or continuous nerve pain in an area of your skin previously affected by shingles. The pain may come and go or be continuous, and it can be described as burning, stabbing, shooting, aching, throbbing, or like electric shocks."
2,When should I see my GP for post-herpetic neuralgia?,<noinput>,"See your GP if you have ongoing pain after having shingles. They can advise you about treatment options, including medicines you can only get on prescription."
3,What are the treatments for post-herpetic neuralgia?,<noinput>,"Medicines can ease the symptoms of post-herpetic neuralgia, although they may not relieve the pain completely. Your doctor may prescribe a different type of painkiller to help manage the pain."
4,Do widely available painkillers like paracetamol and ibuprofen help with post-herpetic neuralgia?,<noinput>,Widely available painkillers like paracetamol and ibuprofen do not usually help with post-herpetic neuralgia. Your doctor may prescribe a different type of painkiller.
5,What causes post-herpetic neuralgia?,<noinput>,"The varicella zoster virus causes both chickenpox and shingles. In post-herpetic neuralgia, the virus causes inflammation of the nerves under the skin of the affected area, resulting in pain."
6,Can post-herpetic neuralgia be prevented?,<noinput>,"There's no definite way to prevent post-herpetic neuralgia. However, treating shingles early with antiviral medicine can reduce the risk of complications."
7,How can I prevent getting shingles?,<noinput>,Having the shingles vaccine can help you avoid getting the infection in the first place. The vaccine is available for certain age groups and individuals with a weakened immune system.
8,Who is eligible for the shingles vaccine on the NHS?,<noinput>,"The shingles vaccine is available on the NHS for people who turned 65 on or after September 1, 2023, people aged 70 to 79, and people aged 50 and over with a severely weakened immune system."
9,How long do symptoms of post-herpetic neuralgia typically last?,<noinput>,"Many people with post-herpetic neuralgia make a full recovery within a year, but symptoms occasionally last for several years or may be permanent."
