,q,i,a
0,What are the symptoms of alcohol-related liver disease?,<noinput>,"Symptoms of alcohol-related liver disease include feeling sick, weight loss, loss of appetite, jaundice, swelling in the ankles and tummy, confusion or drowsiness, and vomiting or passing blood."
1,What are the functions of the liver?,<noinput>,"The liver filters toxins from the blood, aids digestion, regulates blood sugar and cholesterol levels, and helps fight infection and disease."
2,How does alcohol affect the liver?,<noinput>,"Alcohol can damage the liver by causing a build-up of fats, leading to fatty liver disease. Prolonged alcohol misuse can reduce the liver's ability to regenerate, resulting in serious and permanent damage."
3,What are the stages of alcohol-related liver disease?,<noinput>,"There are three main stages of alcohol-related liver disease: alcoholic fatty liver disease, alcoholic hepatitis, and cirrhosis."
4,Can alcoholic fatty liver disease be reversed?,<noinput>,"Yes, fatty liver disease is reversible. If you stop drinking alcohol for some time, your liver should return to normal."
5,What is alcoholic hepatitis?,<noinput>,"Alcoholic hepatitis is a potentially serious condition caused by alcohol misuse over a longer period. It can also occur from binge drinking. Mild alcoholic hepatitis can be reversible, but severe cases can be life-threatening."
6,What is cirrhosis?,<noinput>,"Cirrhosis is a stage of alcohol-related liver disease where the liver becomes significantly scarred. It may not exhibit obvious symptoms and is generally not reversible, but stopping alcohol consumption can prevent further damage."
7,How is alcohol-related liver disease treated?,<noinput>,"The main treatment for alcohol-related liver disease is to stop drinking alcohol. Support, advice, and medical treatment may be available through local alcohol addiction support services. In severe cases, a liver transplant may be required."
8,What are the complications of alcohol-related liver disease?,<noinput>,"Complications of alcohol-related liver disease include internal bleeding, encephalopathy, ascites (fluid accumulation in the abdomen), liver cancer, and increased vulnerability to infection."
9,How can alcohol-related liver disease be prevented?,<noinput>,The most effective way to prevent alcohol-related liver disease is to stop drinking alcohol or stick to the recommended limits. Men and women are advised not to regularly drink more than 14 units a week.
0,What are the symptoms of alcohol-related liver disease?,<noinput>,"Symptoms of alcohol-related liver disease (ARLD) can include feeling sick, weight loss, loss of appetite, yellowing of the eyes or skin (jaundice), swelling in the ankles and tummy, confusion or drowsiness, and vomiting blood or passing blood in stools."
1,How does alcohol affect the liver?,<noinput>,Alcohol can damage the liver by causing a build-up of fats and reducing the liver's ability to regenerate. Prolonged alcohol misuse can lead to serious and permanent liver damage.
2,What are the stages of alcohol-related liver disease?,<noinput>,"The stages of alcohol-related liver disease (ARLD) are alcoholic fatty liver disease, alcoholic hepatitis, and cirrhosis."
3,Can alcoholic fatty liver disease be reversed?,<noinput>,"Yes, alcoholic fatty liver disease can be reversed if alcohol consumption is stopped for a sufficient period of time."
4,What is alcoholic hepatitis?,<noinput>,Alcoholic hepatitis is a potentially serious condition caused by alcohol misuse over a longer period. It can lead to liver damage and can be reversible if alcohol consumption is stopped.
5,What is cirrhosis?,<noinput>,"Cirrhosis is a stage of alcohol-related liver disease where the liver has become significantly scarred. It is generally not reversible, but stopping alcohol consumption can prevent further damage."
6,How is alcohol-related liver disease treated?,<noinput>,"The main treatment for alcohol-related liver disease is to stop drinking alcohol, preferably for the rest of your life. Support, advice, and medical treatment may be available through local alcohol addiction support services."
7,What are the complications of alcohol-related liver disease?,<noinput>,"Complications of alcohol-related liver disease include internal bleeding, build-up of toxins in the brain (encephalopathy), fluid accumulation in the abdomen (ascites) with associated kidney failure, liver cancer, and increased vulnerability to infection."
8,How can alcohol-related liver disease be prevented?,<noinput>,The most effective way to prevent alcohol-related liver disease is to stop drinking alcohol or stick to the recommended limits. Men and women are advised not to regularly drink more than 14 units a week.
9,How does reducing alcohol intake benefit the liver?,<noinput>,Even reducing or stopping alcohol intake after heavy drinking can have important short-term and long-term benefits for the liver and overall health.
