,q,i,a
0,What are the symptoms of mumps?,<noinput>,"Symptoms of mumps include painful swellings in the face under the ears, headaches, joint pain, and high temperature."
1,When should I see a GP if I suspect mumps?,<noinput>,"It's important to contact a GP if you suspect mumps so a diagnosis can be made, as mumps has similar symptoms to more serious infections."
2,How is mumps spread?,<noinput>,"Mumps is spread through infected droplets of saliva that can be inhaled or picked up from surfaces, especially a few days before and after symptoms develop."
3,How can I prevent the spreading of mumps?,<noinput>,"To prevent the spread of mumps, wash hands regularly, use and dispose of tissues when you sneeze, and avoid school or work for at least 5 days after symptoms first develop."
4,How can mumps be prevented?,<noinput>,"You can protect against mumps by making sure you and your child receive the combined MMR vaccine for mumps, measles, and rubella."
5,Is there a cure for mumps?,<noinput>,"There is currently no cure for mumps, but the infection usually passes within 1 or 2 weeks."
6,What are the treatments for mumps?,<noinput>,"Treatment for mumps includes getting plenty of bed rest and fluids, using painkillers like ibuprofen and paracetamol, and applying warm or cool compress to the swollen glands."
7,What are the complications of mumps?,<noinput>,"While serious complications are rare, mumps can lead to viral meningitis and swelling of the testicles or ovaries in post-puberty individuals."
8,Who is most affected by mumps?,<noinput>,"Most mumps cases occur in younger adults who didn't receive the MMR vaccine, while older adults born before the vaccine introduction likely had mumps as a child."
9,Can you answer some questions about my visit to improve the website?,<noinput>,"Sure, I'd be happy to help. Please proceed with your questions."
0,What are the symptoms of mumps?,<noinput>,"Symptoms of mumps include painful swellings in the face, headaches, joint pain, and high temperature."
1,When should I see a GP if I suspect mumps?,<noinput>,"It's important to see a GP for a diagnosis if you suspect mumps, especially since it has similar symptoms to other serious infections."
2,How is mumps spread?,<noinput>,"Mumps is spread through infected droplets of saliva, mainly by inhaling them or touching contaminated surfaces."
3,How can I prevent the spread of mumps?,<noinput>,"To prevent the spread of mumps, regularly wash your hands, use tissues when sneezing, and avoid school or work for at least 5 days after symptoms develop."
4,How can I protect my child against mumps?,<noinput>,"Make sure your child receives the MMR vaccine for mumps, measles, and rubella, as it provides around 88% protection against mumps."
5,Is there a cure for mumps?,<noinput>,"There is currently no cure for mumps, but the infection usually passes within 1 or 2 weeks."
6,What are the possible complications of mumps?,<noinput>,Possible complications of mumps include viral meningitis and swelling of the testicles or ovaries.
7,Who is most affected by mumps?,<noinput>,Most cases of mumps occur in younger adults who were not vaccinated as children and older adults who did not have mumps as a child.
8,Can you give me more information about mumps?,<noinput>,"Mumps is a contagious viral infection, but it usually does not cause serious damage to health. It can be prevented through vaccination."
9,Can I provide feedback about the website?,<noinput>,"Yes, you can answer some questions in a survey to help improve the website."
